,seconds,date,hr,activity_load_2d,activity_load_3d,IsOnCourt
886,4148.304,2023-04-23 18:10:38.770,166.0,0.0168,0.0248,1.0
887,4149.304,2023-04-23 18:10:38.770,165.0,0.0145,0.0217,1.0
888,4150.304,2023-04-23 18:10:38.770,165.0,0.0147,0.0228,1.0
889,4151.304,2023-04-23 18:10:38.770,165.0,0.0185,0.0276,1.0
890,4152.304,2023-04-23 18:10:38.770,163.0,0.0541,0.0884,1.0
891,4153.304,2023-04-23 18:10:38.770,160.0,0.0563,0.0822,1.0
892,4154.304,2023-04-23 18:10:38.770,159.0,0.1221,0.1789,1.0
893,4155.304,2023-04-23 18:10:38.770,160.0,0.1345,0.1762,1.0
894,4156.304,2023-04-23 18:10:38.770,160.0,0.0753,0.1095,1.0
895,4157.304,2023-04-23 18:10:38.770,160.0,0.1369,0.2008,1.0
896,4158.304,2023-04-23 18:10:38.770,159.0,0.1178,0.1739,1.0
897,4159.304,2023-04-23 18:10:38.770,160.0,0.2063,0.2925,1.0
898,4160.304,2023-04-23 18:10:38.770,160.0,0.209,0.3692,1.0
899,4161.304,2023-04-23 18:10:38.770,160.0,0.1719,0.2275,1.0
900,4162.304,2023-04-23 18:10:38.770,159.0,0.0568,0.0953,1.0
901,4163.304,2023-04-23 18:10:38.770,158.0,0.0611,0.1046,1.0
902,4164.304,2023-04-23 18:10:38.770,159.0,0.0371,0.0646,1.0
903,4165.304,2023-04-23 18:10:38.770,159.0,0.0796,0.1321,1.0
904,4166.304,2023-04-23 18:10:38.770,159.0,0.1123,0.1821,1.0
905,4167.304,2023-04-23 18:10:38.770,160.0,0.141,0.2577,1.0
906,4168.304,2023-04-23 18:10:38.770,161.0,0.0894,0.1448,1.0
907,4169.304,2023-04-23 18:10:38.770,162.0,0.0416,0.0873,1.0
908,4170.304,2023-04-23 18:10:38.770,163.0,0.0263,0.0362,1.0
909,4171.304,2023-04-23 18:10:38.770,163.0,0.0094,0.0121,1.0
910,4172.304,2023-04-23 18:10:38.770,163.0,0.0204,0.0289,1.0
911,4173.304,2023-04-23 18:10:38.770,163.0,0.0199,0.0263,1.0
912,4174.304,2023-04-23 18:10:38.770,163.0,0.0301,0.0369,1.0
913,4175.304,2023-04-23 18:10:38.770,163.0,0.0121,0.0166,1.0
914,4176.304,2023-04-23 18:10:38.770,163.0,0.0134,0.0194,1.0
915,4177.304,2023-04-23 18:10:38.770,164.0,0.0115,0.0161,1.0
916,4178.304,2023-04-23 18:10:38.770,166.0,0.0093,0.0133,1.0
917,4179.304,2023-04-23 18:10:38.770,167.0,0.0125,0.0167,1.0
918,4180.304,2023-04-23 18:10:38.770,167.0,0.0097,0.0119,1.0
919,4181.304,2023-04-23 18:10:38.770,167.0,0.0116,0.018,1.0
920,4182.304,2023-04-23 18:10:38.770,167.0,0.0094,0.0142,1.0
921,4183.304,2023-04-23 18:10:38.770,167.0,0.0099,0.0132,1.0
922,4184.304,2023-04-23 18:10:38.770,167.0,0.0104,0.0141,1.0
923,4185.304,2023-04-23 18:10:38.770,167.0,0.0197,0.0272,1.0
924,4186.304,2023-04-23 18:10:38.770,167.0,0.0263,0.0361,1.0
925,4187.304,2023-04-23 18:10:38.770,167.0,0.019,0.0265,1.0
926,4188.304,2023-04-23 18:10:38.770,167.0,0.0422,0.062,1.0
927,4189.304,2023-04-23 18:10:38.770,167.0,0.0335,0.0478,1.0
928,4190.304,2023-04-23 18:10:38.770,167.0,0.0818,0.1461,1.0
929,4191.304,2023-04-23 18:10:38.770,167.0,0.0553,0.08,1.0
930,4192.304,2023-04-23 18:10:38.770,167.0,0.0523,0.0804,1.0
931,4193.304,2023-04-23 18:10:38.770,168.0,0.0318,0.0468,1.0
932,4194.304,2023-04-23 18:10:38.770,168.0,0.0231,0.0319,1.0
933,4195.304,2023-04-23 18:10:38.770,168.0,0.0252,0.0319,1.0
934,4196.304,2023-04-23 18:10:38.770,168.0,0.1245,0.1953,1.0
935,4197.304,2023-04-23 18:10:38.770,168.0,0.1562,0.242,1.0
936,4198.304,2023-04-23 18:10:38.770,168.0,0.2086,0.2696,1.0
937,4199.304,2023-04-23 18:10:38.770,168.0,0.0623,0.0816,1.0
938,4200.304,2023-04-23 18:10:38.770,168.0,0.034,0.0426,1.0
939,4201.304,2023-04-23 18:10:38.770,167.0,0.0329,0.0416,1.0
940,4202.304,2023-04-23 18:10:38.770,168.0,0.053,0.0863,1.0
941,4203.304,2023-04-23 18:10:38.770,168.0,0.0543,0.0867,1.0
942,4204.304,2023-04-23 18:10:38.770,168.0,0.0916,0.1589,1.0
943,4205.304,2023-04-23 18:10:38.770,168.0,0.0289,0.0468,1.0
944,4206.304,2023-04-23 18:10:38.770,169.0,0.0534,0.0854,1.0
945,4207.304,2023-04-23 18:10:38.770,170.0,0.1225,0.1814,1.0
946,4208.304,2023-04-23 18:10:38.770,170.0,0.0804,0.1376,1.0
947,4209.304,2023-04-23 18:10:38.770,171.0,0.0525,0.0746,1.0
948,4210.304,2023-04-23 18:10:38.770,172.0,0.0629,0.1082,1.0
949,4211.304,2023-04-23 18:10:38.770,173.0,0.1198,0.1753,1.0
950,4212.304,2023-04-23 18:10:38.770,172.0,0.0617,0.0921,1.0
951,4213.304,2023-04-23 18:10:38.770,171.0,0.0163,0.0214,1.0
952,4214.304,2023-04-23 18:10:38.770,169.0,0.0204,0.0295,1.0
953,4215.304,2023-04-23 18:10:38.770,167.0,0.0156,0.0222,1.0
954,4216.304,2023-04-23 18:10:38.770,167.0,0.0081,0.0102,1.0
955,4217.304,2023-04-23 18:10:38.770,169.0,0.0118,0.0139,1.0
956,4218.304,2023-04-23 18:10:38.770,171.0,0.017,0.0237,1.0
957,4219.304,2023-04-23 18:10:38.770,173.0,0.0113,0.0163,1.0
958,4220.304,2023-04-23 18:10:38.770,175.0,0.0109,0.0147,1.0
959,4221.304,2023-04-23 18:10:38.770,175.0,0.0206,0.0267,1.0
960,4222.304,2023-04-23 18:10:38.770,175.0,0.0643,0.0929,1.0
961,4223.304,2023-04-23 18:10:38.770,177.0,0.0973,0.1397,1.0
962,4224.304,2023-04-23 18:10:38.770,178.0,0.0519,0.07,1.0
963,4225.304,2023-04-23 18:10:38.770,178.0,0.0157,0.0195,1.0
964,4226.304,2023-04-23 18:10:38.770,178.0,0.0279,0.0397,1.0
965,4227.304,2023-04-23 18:10:38.770,178.0,0.0259,0.0384,1.0
966,4228.304,2023-04-23 18:10:38.770,178.0,0.0075,0.0102,1.0
967,4229.304,2023-04-23 18:10:38.770,178.0,0.0073,0.0097,1.0
968,4230.304,2023-04-23 18:10:38.770,177.0,0.0087,0.0137,1.0
969,4231.304,2023-04-23 18:10:38.770,176.0,0.0109,0.015,1.0
970,4232.304,2023-04-23 18:10:38.770,177.0,0.0109,0.0156,1.0
971,4233.304,2023-04-23 18:10:38.770,178.0,0.0093,0.0145,1.0
972,4234.304,2023-04-23 18:10:38.770,178.0,0.0096,0.0132,1.0
973,4235.304,2023-04-23 18:10:38.770,178.0,0.0136,0.0191,1.0
974,4236.304,2023-04-23 18:10:38.770,178.0,0.0234,0.0311,1.0
975,4237.304,2023-04-23 18:10:38.770,178.0,0.0182,0.0269,1.0
976,4238.304,2023-04-23 18:10:38.770,177.0,0.02,0.0311,1.0
977,4239.304,2023-04-23 18:10:38.770,174.0,0.0126,0.0153,1.0
978,4240.304,2023-04-23 18:10:38.770,174.0,0.0179,0.0248,1.0
979,4241.304,2023-04-23 18:10:38.770,174.0,0.0168,0.0234,1.0
980,4242.304,2023-04-23 18:10:38.770,174.0,0.014,0.0212,1.0
981,4243.304,2023-04-23 18:10:38.770,172.0,0.0131,0.0167,1.0
982,4244.304,2023-04-23 18:10:38.770,171.0,0.0363,0.0594,1.0
983,4245.304,2023-04-23 18:10:38.770,171.0,0.1254,0.1716,1.0
984,4246.304,2023-04-23 18:10:38.770,171.0,0.0909,0.1631,1.0
985,4247.304,2023-04-23 18:10:38.770,171.0,0.0454,0.0756,1.0
986,4248.304,2023-04-23 18:10:38.770,171.0,0.0258,0.0406,1.0
987,4249.304,2023-04-23 18:10:38.770,171.0,0.0244,0.0377,1.0
988,4250.304,2023-04-23 18:10:38.770,170.0,0.0166,0.0236,1.0
989,4251.304,2023-04-23 18:10:38.770,169.0,0.0113,0.0138,1.0
990,4252.304,2023-04-23 18:10:38.770,168.0,0.01,0.0152,1.0
991,4253.304,2023-04-23 18:10:38.770,167.0,0.0075,0.0124,1.0
992,4254.304,2023-04-23 18:10:38.770,167.0,0.0078,0.0117,1.0
993,4255.304,2023-04-23 18:10:38.770,167.0,0.0336,0.0434,1.0
994,4256.304,2023-04-23 18:10:38.770,166.0,0.0368,0.0451,1.0
995,4257.304,2023-04-23 18:10:38.770,166.0,0.0333,0.0404,1.0
996,4258.304,2023-04-23 18:10:38.770,166.0,0.0136,0.0184,1.0
997,4259.304,2023-04-23 18:10:38.770,165.0,0.0171,0.0227,1.0
998,4260.304,2023-04-23 18:10:38.770,164.0,0.0178,0.0252,1.0
999,4261.304,2023-04-23 18:10:38.770,164.0,0.0167,0.0221,1.0
1000,4262.304,2023-04-23 18:10:38.770,164.0,0.0174,0.0244,1.0
1001,4263.304,2023-04-23 18:10:38.770,164.0,0.0353,0.0413,1.0
1002,4264.304,2023-04-23 18:10:38.770,164.0,0.0642,0.0773,1.0
1003,4265.304,2023-04-23 18:10:38.770,164.0,0.0213,0.0336,1.0
1004,4266.304,2023-04-23 18:10:38.770,164.0,0.0496,0.0623,1.0
1005,4267.304,2023-04-23 18:10:38.770,164.0,0.0796,0.0947,1.0
1006,4268.304,2023-04-23 18:10:38.770,164.0,0.0446,0.0772,1.0
1007,4269.304,2023-04-23 18:10:38.770,164.0,0.0996,0.1416,1.0
1008,4270.304,2023-04-23 18:10:38.770,164.0,0.0395,0.0578,1.0
1009,4271.304,2023-04-23 18:10:38.770,164.0,0.0941,0.1167,1.0
1010,4272.304,2023-04-23 18:10:38.770,163.0,0.0848,0.1078,1.0
1011,4273.304,2023-04-23 18:10:38.770,161.0,0.1098,0.182,1.0
1012,4274.304,2023-04-23 18:10:38.770,158.0,0.1491,0.2446,1.0
1013,4275.304,2023-04-23 18:10:38.770,158.0,0.0759,0.1142,1.0
1014,4276.304,2023-04-23 18:10:38.770,158.0,0.0858,0.1497,1.0
1015,4277.304,2023-04-23 18:10:38.770,157.0,0.1084,0.2042,1.0
1016,4278.304,2023-04-23 18:10:38.770,156.0,0.113,0.2025,1.0
1017,4279.304,2023-04-23 18:10:38.770,156.0,0.1037,0.2006,1.0
1018,4280.304,2023-04-23 18:10:38.770,155.0,0.0527,0.0918,1.0
1019,4281.304,2023-04-23 18:10:38.770,155.0,0.0242,0.0328,1.0
1020,4282.304,2023-04-23 18:10:38.770,155.0,0.0145,0.0212,1.0
1021,4283.304,2023-04-23 18:10:38.770,155.0,0.0242,0.029,1.0
1022,4284.304,2023-04-23 18:10:38.770,155.0,0.0118,0.0154,1.0
1023,4285.304,2023-04-23 18:10:38.770,155.0,0.0103,0.0134,1.0
1024,4286.304,2023-04-23 18:10:38.770,155.0,0.0126,0.0186,1.0
1025,4287.304,2023-04-23 18:10:38.770,155.0,0.0117,0.0173,1.0
1026,4288.304,2023-04-23 18:10:38.770,155.0,0.0128,0.016,1.0
1027,4289.304,2023-04-23 18:10:38.770,155.0,0.0178,0.022,1.0
1028,4290.304,2023-04-23 18:10:38.770,155.0,0.0082,0.0105,1.0
1029,4291.304,2023-04-23 18:10:38.770,154.0,0.0096,0.0131,1.0
1030,4292.304,2023-04-23 18:10:38.770,153.0,0.0226,0.0317,1.0
1031,4293.304,2023-04-23 18:10:38.770,153.0,0.0517,0.0723,1.0
1032,4294.304,2023-04-23 18:10:38.770,153.0,0.12,0.1688,1.0
1033,4295.304,2023-04-23 18:10:38.770,153.0,0.1366,0.2319,1.0
1034,4296.304,2023-04-23 18:10:38.770,153.0,0.1568,0.2146,1.0
1035,4297.304,2023-04-23 18:10:38.770,153.0,0.0625,0.0816,1.0
1036,4298.304,2023-04-23 18:10:38.770,153.0,0.0306,0.0454,1.0
1037,4299.304,2023-04-23 18:10:38.770,153.0,0.0188,0.0249,1.0
1038,4300.304,2023-04-23 18:10:38.770,153.0,0.0172,0.0268,1.0
1039,4301.304,2023-04-23 18:10:38.770,153.0,0.0219,0.0296,1.0
1040,4302.304,2023-04-23 18:10:38.770,153.0,0.0305,0.0381,1.0
1041,4303.304,2023-04-23 18:10:38.770,153.0,0.027,0.0383,1.0
1042,4304.304,2023-04-23 18:10:38.770,152.0,0.0467,0.0582,1.0
1043,4305.304,2023-04-23 18:10:38.770,152.0,0.0845,0.1148,1.0
1044,4306.304,2023-04-23 18:10:38.770,152.0,0.0408,0.0705,1.0
1045,4307.304,2023-04-23 18:10:38.770,152.0,0.0157,0.0216,1.0
1046,4308.304,2023-04-23 18:10:38.770,152.0,0.0176,0.0228,1.0
1047,4309.304,2023-04-23 18:10:38.770,152.0,0.0174,0.0229,1.0
1048,4310.304,2023-04-23 18:10:38.770,152.0,0.0183,0.0255,1.0
1049,4311.304,2023-04-23 18:10:38.770,152.0,0.014,0.0204,1.0
1050,4312.304,2023-04-23 18:10:38.770,152.0,0.0472,0.0684,1.0
1051,4313.304,2023-04-23 18:10:38.770,152.0,0.0841,0.1353,1.0
1052,4314.304,2023-04-23 18:10:38.770,152.0,0.0706,0.1075,1.0
1053,4315.304,2023-04-23 18:10:38.770,151.0,0.0821,0.1374,1.0
1054,4316.304,2023-04-23 18:10:38.770,150.0,0.0595,0.0877,1.0
1055,4317.304,2023-04-23 18:10:38.770,151.0,0.0852,0.1384,1.0
1056,4318.304,2023-04-23 18:10:38.770,152.0,0.0457,0.0704,1.0
1057,4319.304,2023-04-23 18:10:38.770,152.0,0.0478,0.0762,1.0
1058,4320.304,2023-04-23 18:10:38.770,152.0,0.0558,0.0832,1.0
1059,4321.304,2023-04-23 18:10:38.770,152.0,0.0247,0.0333,1.0
1060,4322.304,2023-04-23 18:10:38.770,152.0,0.0085,0.0102,1.0
1061,4323.304,2023-04-23 18:10:38.770,152.0,0.0083,0.0119,1.0
1062,4324.304,2023-04-23 18:10:38.770,152.0,0.008,0.0107,1.0
1063,4325.304,2023-04-23 18:10:38.770,151.0,0.0136,0.019,1.0
1064,4326.304,2023-04-23 18:10:38.770,149.0,0.0304,0.0445,1.0
1065,4327.304,2023-04-23 18:10:38.770,148.0,0.0348,0.0503,1.0
1066,4328.304,2023-04-23 18:10:38.770,147.0,0.0231,0.0303,1.0
1067,4329.304,2023-04-23 18:10:38.770,147.0,0.0244,0.031,1.0
1068,4330.304,2023-04-23 18:10:38.770,147.0,0.0164,0.019,1.0
1069,4331.304,2023-04-23 18:10:38.770,147.0,0.0167,0.0217,1.0
1070,4332.304,2023-04-23 18:10:38.770,147.0,0.0426,0.0492,1.0
1071,4333.304,2023-04-23 18:10:38.770,147.0,0.0202,0.0285,1.0
1072,4334.304,2023-04-23 18:10:38.770,147.0,0.0125,0.0176,1.0
1073,4335.304,2023-04-23 18:10:38.770,147.0,0.0115,0.0167,1.0
1074,4336.304,2023-04-23 18:10:38.770,146.0,0.033,0.0393,1.0
1075,4337.304,2023-04-23 18:10:38.770,145.0,0.0214,0.028,1.0
1076,4338.304,2023-04-23 18:10:38.770,145.0,0.0351,0.0459,1.0
1077,4339.304,2023-04-23 18:10:38.770,145.0,0.0152,0.0222,1.0
1078,4340.304,2023-04-23 18:10:38.770,145.0,0.0412,0.0484,1.0
1079,4341.304,2023-04-23 18:10:38.770,145.0,0.0204,0.0268,1.0
1080,4342.304,2023-04-23 18:10:38.770,148.0,0.013,0.0179,1.0
1081,4343.304,2023-04-23 18:10:38.770,152.0,0.017,0.0259,1.0
1082,4344.304,2023-04-23 18:10:38.770,153.0,0.0289,0.0367,1.0
1083,4345.304,2023-04-23 18:10:38.770,154.0,0.0109,0.0151,1.0
1084,4346.304,2023-04-23 18:10:38.770,154.0,0.0306,0.0366,1.0
1085,4347.304,2023-04-23 18:10:38.770,154.0,0.0437,0.0536,1.0
1086,4348.304,2023-04-23 18:10:38.770,156.0,0.013,0.0169,1.0
1087,4349.304,2023-04-23 18:10:38.770,157.0,0.0153,0.0234,1.0
1088,4350.304,2023-04-23 18:10:38.770,157.0,0.0359,0.0456,1.0
1089,4351.304,2023-04-23 18:10:38.770,157.0,0.0727,0.0838,1.0
1090,4352.304,2023-04-23 18:10:38.770,158.0,0.016,0.0223,1.0
1091,4353.304,2023-04-23 18:10:38.770,161.0,0.0113,0.0169,1.0
1092,4354.304,2023-04-23 18:10:38.770,161.0,0.0142,0.0185,1.0
1093,4355.304,2023-04-23 18:10:38.770,161.0,0.0115,0.0166,1.0
1094,4356.304,2023-04-23 18:10:38.770,161.0,0.0079,0.0098,1.0
1095,4357.304,2023-04-23 18:10:38.770,161.0,0.0403,0.0572,1.0
1096,4358.304,2023-04-23 18:10:38.770,161.0,0.0544,0.0637,1.0
1097,4359.304,2023-04-23 18:10:38.770,161.0,0.0296,0.0435,1.0
1098,4360.304,2023-04-23 18:10:38.770,161.0,0.0767,0.1051,1.0
1099,4361.304,2023-04-23 18:10:38.770,161.0,0.0877,0.1123,1.0
1100,4362.304,2023-04-23 18:10:38.770,160.0,0.0885,0.1622,1.0
1101,4363.304,2023-04-23 18:10:38.770,159.0,0.1284,0.1715,1.0
1102,4364.304,2023-04-23 18:10:38.770,158.0,0.0572,0.0956,1.0
1103,4365.304,2023-04-23 18:10:38.770,158.0,0.137,0.1817,1.0
1104,4366.304,2023-04-23 18:10:38.770,158.0,0.0575,0.1136,1.0
1105,4367.304,2023-04-23 18:10:38.770,158.0,0.0604,0.0903,1.0
1106,4368.304,2023-04-23 18:10:38.770,158.0,0.1233,0.1847,1.0
1107,4369.304,2023-04-23 18:10:38.770,158.0,0.1379,0.2248,1.0
1108,4370.304,2023-04-23 18:10:38.770,157.0,0.0775,0.158,1.0
1109,4371.304,2023-04-23 18:10:38.770,157.0,0.0693,0.1306,1.0
1110,4372.304,2023-04-23 18:10:38.770,157.0,0.0529,0.1079,1.0
1111,4373.304,2023-04-23 18:10:38.770,157.0,0.0397,0.0822,1.0
1112,4374.304,2023-04-23 18:10:38.770,157.0,0.0083,0.0103,1.0
1113,4375.304,2023-04-23 18:10:38.770,157.0,0.0101,0.0135,1.0
1114,4376.304,2023-04-23 18:10:38.770,158.0,0.0115,0.0175,1.0
1115,4377.304,2023-04-23 18:10:38.770,158.0,0.0093,0.0132,1.0
1116,4378.304,2023-04-23 18:10:38.770,158.0,0.0133,0.0183,1.0
1117,4379.304,2023-04-23 18:10:38.770,158.0,0.0088,0.012,1.0
1118,4380.304,2023-04-23 18:10:38.770,158.0,0.0117,0.0153,1.0
1119,4381.304,2023-04-23 18:10:38.770,159.0,0.0133,0.0187,1.0
1120,4382.304,2023-04-23 18:10:38.770,160.0,0.0185,0.0243,1.0
1121,4383.304,2023-04-23 18:10:38.770,160.0,0.0122,0.0169,1.0
1122,4384.304,2023-04-23 18:10:38.770,161.0,0.014,0.0184,1.0
1123,4385.304,2023-04-23 18:10:38.770,161.0,0.011,0.0142,1.0
1124,4386.304,2023-04-23 18:10:38.770,161.0,0.0185,0.0248,1.0
1125,4387.304,2023-04-23 18:10:38.770,161.0,0.0328,0.0481,1.0
1126,4388.304,2023-04-23 18:10:38.770,161.0,0.0314,0.0516,1.0
1127,4389.304,2023-04-23 18:10:38.770,160.0,0.0215,0.0287,1.0
1128,4390.304,2023-04-23 18:10:38.770,160.0,0.0118,0.0148,1.0
1129,4391.304,2023-04-23 18:10:38.770,160.0,0.0133,0.0172,1.0
1130,4392.304,2023-04-23 18:10:38.770,160.0,0.0166,0.0253,1.0
1131,4393.304,2023-04-23 18:10:38.770,161.0,0.0189,0.0251,1.0
1132,4394.304,2023-04-23 18:10:38.770,161.0,0.0181,0.0254,1.0
1133,4395.304,2023-04-23 18:10:38.770,161.0,0.0162,0.0217,1.0
1134,4396.304,2023-04-23 18:10:38.770,161.0,0.0148,0.0197,1.0
1135,4397.304,2023-04-23 18:10:38.770,161.0,0.0189,0.0269,1.0
1136,4398.304,2023-04-23 18:10:38.770,161.0,0.0222,0.027,1.0
1137,4399.304,2023-04-23 18:10:38.770,161.0,0.0103,0.0134,1.0
1138,4400.304,2023-04-23 18:10:38.770,160.0,0.0127,0.0202,1.0
1139,4401.304,2023-04-23 18:10:38.770,159.0,0.0066,0.0081,1.0
1140,4402.304,2023-04-23 18:10:38.770,159.0,0.0143,0.0215,1.0
1141,4403.304,2023-04-23 18:10:38.770,159.0,0.0504,0.0709,1.0
1142,4404.304,2023-04-23 18:10:38.770,160.0,0.0757,0.1248,1.0
1143,4405.304,2023-04-23 18:10:38.770,160.0,0.0764,0.1392,1.0
1144,4406.304,2023-04-23 18:10:38.770,158.0,0.0701,0.1225,1.0
1145,4407.304,2023-04-23 18:10:38.770,158.0,0.1,0.1726,1.0
1146,4408.304,2023-04-23 18:10:38.770,158.0,0.132,0.1994,1.0
1147,4409.304,2023-04-23 18:10:38.770,157.0,0.1569,0.217,1.0
1148,4410.304,2023-04-23 18:10:38.770,158.0,0.13,0.2281,1.0
1149,4411.304,2023-04-23 18:10:38.770,158.0,0.1434,0.2144,1.0
1150,4412.304,2023-04-23 18:10:38.770,157.0,0.4799,0.6061,1.0
1151,4413.304,2023-04-23 18:10:38.770,158.0,0.0775,0.0951,1.0
1152,4414.304,2023-04-23 18:10:38.770,158.0,0.0473,0.0705,1.0
1153,4415.304,2023-04-23 18:10:38.770,159.0,0.0954,0.1429,1.0
1154,4416.304,2023-04-23 18:10:38.770,159.0,0.0963,0.1473,1.0
1155,4417.304,2023-04-23 18:10:38.770,158.0,0.1199,0.2028,1.0
1156,4418.304,2023-04-23 18:10:38.770,159.0,0.1159,0.199,1.0
1157,4419.304,2023-04-23 18:10:38.770,159.0,0.1005,0.186,1.0
1158,4420.304,2023-04-23 18:10:38.770,159.0,0.0768,0.1405,1.0
1159,4421.304,2023-04-23 18:10:38.770,159.0,0.0403,0.0682,1.0
1160,4422.304,2023-04-23 18:10:38.770,159.0,0.0175,0.0235,1.0
1161,4423.304,2023-04-23 18:10:38.770,159.0,0.0142,0.02,1.0
1162,4424.304,2023-04-23 18:10:38.770,159.0,0.0087,0.0114,1.0
1163,4425.304,2023-04-23 18:10:38.770,160.0,0.0096,0.0127,1.0
1164,4426.304,2023-04-23 18:10:38.770,162.0,0.0133,0.0188,1.0
1165,4427.304,2023-04-23 18:10:38.770,163.0,0.0196,0.0235,1.0
1166,4428.304,2023-04-23 18:10:38.770,163.0,0.016,0.0221,1.0
1167,4429.304,2023-04-23 18:10:38.770,163.0,0.0086,0.013,1.0
1168,4430.304,2023-04-23 18:10:38.770,163.0,0.0121,0.0165,1.0
1169,4431.304,2023-04-23 18:10:38.770,163.0,0.0097,0.0138,1.0
1170,4432.304,2023-04-23 18:10:38.770,163.0,0.0094,0.0138,1.0
1171,4433.304,2023-04-23 18:10:38.770,163.0,0.0133,0.0186,1.0
1172,4434.304,2023-04-23 18:10:38.770,164.0,0.0084,0.0123,1.0
1173,4435.304,2023-04-23 18:10:38.770,164.0,0.0127,0.0177,1.0
1174,4436.304,2023-04-23 18:10:38.770,165.0,0.0122,0.0166,1.0
1175,4437.304,2023-04-23 18:10:38.770,166.0,0.0173,0.0244,1.0
1176,4438.304,2023-04-23 18:10:38.770,166.0,0.0085,0.0113,1.0
1177,4439.304,2023-04-23 18:10:38.770,166.0,0.0557,0.067,1.0
1178,4440.304,2023-04-23 18:10:38.770,166.0,0.1343,0.1892,1.0
1179,4441.304,2023-04-23 18:10:38.770,166.0,0.046,0.0654,1.0
1180,4442.304,2023-04-23 18:10:38.770,166.0,0.052,0.077,1.0
1181,4443.304,2023-04-23 18:10:38.770,166.0,0.1035,0.172,1.0
1182,4444.304,2023-04-23 18:10:38.770,166.0,0.0218,0.0312,1.0
1183,4445.304,2023-04-23 18:10:38.770,166.0,0.0321,0.0447,1.0
1184,4446.304,2023-04-23 18:10:38.770,166.0,0.0301,0.0512,1.0
1185,4447.304,2023-04-23 18:10:38.770,166.0,0.021,0.0321,1.0
1186,4448.304,2023-04-23 18:10:38.770,166.0,0.0107,0.0131,1.0
1187,4449.304,2023-04-23 18:10:38.770,166.0,0.0096,0.0119,1.0
1188,4450.304,2023-04-23 18:10:38.770,167.0,0.0297,0.0446,1.0
1189,4451.304,2023-04-23 18:10:38.770,167.0,0.0232,0.0321,1.0
1190,4452.304,2023-04-23 18:10:38.770,167.0,0.0138,0.0185,1.0
1191,4453.304,2023-04-23 18:10:38.770,167.0,0.0357,0.0485,1.0
1192,4454.304,2023-04-23 18:10:38.770,167.0,0.1363,0.1771,1.0
1193,4455.304,2023-04-23 18:10:38.770,167.0,0.2105,0.2908,1.0
1194,4456.304,2023-04-23 18:10:38.770,167.0,0.12,0.1868,1.0
1195,4457.304,2023-04-23 18:10:38.770,167.0,0.0495,0.077,1.0
1196,4458.304,2023-04-23 18:10:38.770,167.0,0.0382,0.0652,1.0
1197,4459.304,2023-04-23 18:10:38.770,166.0,0.0114,0.0167,1.0
1198,4460.304,2023-04-23 18:10:38.770,166.0,0.0086,0.0122,1.0
1199,4461.304,2023-04-23 18:10:38.770,166.0,0.0113,0.0153,1.0
1200,4462.304,2023-04-23 18:10:38.770,167.0,0.0212,0.029,1.0
1201,4463.304,2023-04-23 18:10:38.770,167.0,0.0254,0.0353,1.0
1202,4464.304,2023-04-23 18:10:38.770,167.0,0.0276,0.0376,1.0
1203,4465.304,2023-04-23 18:10:38.770,167.0,0.0122,0.0176,1.0
1204,4466.304,2023-04-23 18:10:38.770,167.0,0.0172,0.0222,1.0
1205,4467.304,2023-04-23 18:10:38.770,167.0,0.0196,0.0248,1.0
1206,4468.304,2023-04-23 18:10:38.770,167.0,0.0101,0.014,1.0
1207,4469.304,2023-04-23 18:10:38.770,167.0,0.0405,0.0637,1.0
1208,4470.304,2023-04-23 18:10:38.770,167.0,0.0113,0.0152,1.0
1209,4471.304,2023-04-23 18:10:38.770,168.0,0.0099,0.0131,1.0
1210,4472.304,2023-04-23 18:10:38.770,168.0,0.0101,0.0131,1.0
1211,4473.304,2023-04-23 18:10:38.770,167.0,0.0086,0.0128,1.0
1212,4474.304,2023-04-23 18:10:38.770,167.0,0.0114,0.0151,1.0
1213,4475.304,2023-04-23 18:10:38.770,168.0,0.0094,0.0126,1.0
1214,4476.304,2023-04-23 18:10:38.770,167.0,0.0088,0.0124,0.0
1215,4477.304,2023-04-23 18:10:38.770,166.0,0.019,0.0233,0.0
1216,4478.304,2023-04-23 18:10:38.770,166.0,0.0095,0.0139,0.0
1217,4479.304,2023-04-23 18:10:38.770,166.0,0.0075,0.0098,0.0
1218,4480.304,2023-04-23 18:10:38.770,165.0,0.0143,0.0197,0.0
1219,4481.304,2023-04-23 18:10:38.770,163.0,0.0153,0.0218,0.0
1220,4482.304,2023-04-23 18:10:38.770,162.0,0.0689,0.1025,0.0
1221,4483.304,2023-04-23 18:10:38.770,162.0,0.1124,0.1778,0.0
1222,4484.304,2023-04-23 18:10:38.770,162.0,0.045,0.0707,0.0
1223,4485.304,2023-04-23 18:10:38.770,161.0,0.034,0.0595,0.0
1224,4486.304,2023-04-23 18:10:38.770,160.0,0.0262,0.0451,0.0
1225,4487.304,2023-04-23 18:10:38.770,159.0,0.0125,0.0167,0.0
1226,4488.304,2023-04-23 18:10:38.770,159.0,0.018,0.0227,0.0
1227,4489.304,2023-04-23 18:10:38.770,159.0,0.023,0.032,0.0
1228,4490.304,2023-04-23 18:10:38.770,159.0,0.031,0.0391,0.0
1229,4491.304,2023-04-23 18:10:38.770,159.0,0.0331,0.0464,0.0
1230,4492.304,2023-04-23 18:10:38.770,160.0,0.0228,0.0308,0.0
