,seconds,date,activity_load_2d,activity_load_3d
626563,5553.234,[2023-04-23 19:42:47 483],0.0042,0.0048
626676,5554.234,[2023-04-23 19:42:48 483],0.0029,0.0034
626789,5555.234,[2023-04-23 19:42:49 483],0.0029,0.0033
626904,5556.234,[2023-04-23 19:42:50 483],0.002,0.0024
627021,5557.234,[2023-04-23 19:42:51 483],0.0019,0.0023
627133,5558.234,[2023-04-23 19:42:52 483],0.0023,0.0027
627248,5559.234,[2023-04-23 19:42:53 483],0.002,0.0024
627362,5560.234,[2023-04-23 19:42:54 483],0.0018,0.0022
627477,5561.234,[2023-04-23 19:42:55 483],0.0025,0.003
627586,5562.234,[2023-04-23 19:42:56 483],0.003,0.0035
627700,5563.234,[2023-04-23 19:42:57 483],0.005,0.0059
627812,5564.234,[2023-04-23 19:42:58 483],0.0028,0.0033
627926,5565.234,[2023-04-23 19:42:59 483],0.0026,0.0029
628037,5566.234,[2023-04-23 19:43:00 483],0.0022,0.0027
628168,5567.396,[2023-04-23 19:43:01 645],0.0021,0.0029
628281,5568.396,[2023-04-23 19:43:02 645],0.0029,0.0033
628392,5569.396,[2023-04-23 19:43:03 645],0.0022,0.0026
628504,5570.396,[2023-04-23 19:43:04 645],0.0031,0.0041
628619,5571.396,[2023-04-23 19:43:05 645],0.0044,0.0054
628733,5572.396,[2023-04-23 19:43:06 645],0.0022,0.0024
628844,5573.396,[2023-04-23 19:43:07 645],0.002,0.0022
628957,5574.396,[2023-04-23 19:43:08 645],0.0021,0.0025
629070,5575.396,[2023-04-23 19:43:09 645],0.0021,0.0024
629182,5576.396,[2023-04-23 19:43:10 645],0.002,0.0023
629293,5577.396,[2023-04-23 19:43:11 645],0.0019,0.0022
629406,5578.396,[2023-04-23 19:43:12 645],0.0019,0.0022
629519,5579.396,[2023-04-23 19:43:13 645],0.0015,0.0018
629629,5580.396,[2023-04-23 19:43:14 645],0.0024,0.0036
629741,5581.396,[2023-04-23 19:43:15 645],0.0019,0.0022
629854,5582.396,[2023-04-23 19:43:16 645],0.002,0.0023
629968,5583.396,[2023-04-23 19:43:17 645],0.0023,0.0026
630078,5584.396,[2023-04-23 19:43:18 645],0.0021,0.0024
630192,5585.396,[2023-04-23 19:43:19 645],0.0017,0.0021
630304,5586.396,[2023-04-23 19:43:20 645],0.0018,0.0022
630417,5587.396,[2023-04-23 19:43:21 645],0.0028,0.0034
630530,5588.396,[2023-04-23 19:43:22 645],0.0022,0.0027
630641,5589.396,[2023-04-23 19:43:23 645],0.0036,0.0042
630754,5590.396,[2023-04-23 19:43:24 645],0.0025,0.0031
630868,5591.396,[2023-04-23 19:43:25 645],0.0026,0.0031
630978,5592.396,[2023-04-23 19:43:26 645],0.0021,0.0025
631091,5593.396,[2023-04-23 19:43:27 645],0.0022,0.0025
631204,5594.396,[2023-04-23 19:43:28 645],0.0018,0.0021
631318,5595.396,[2023-04-23 19:43:29 645],0.0016,0.0019
631428,5596.396,[2023-04-23 19:43:30 645],0.0017,0.002
631541,5597.396,[2023-04-23 19:43:31 645],0.0019,0.0022
631654,5598.396,[2023-04-23 19:43:32 645],0.0019,0.0022
631767,5599.396,[2023-04-23 19:43:33 645],0.002,0.0022
631878,5600.396,[2023-04-23 19:43:34 645],0.0019,0.0022
631990,5601.396,[2023-04-23 19:43:35 645],0.0018,0.0022
632104,5602.396,[2023-04-23 19:43:36 645],0.0021,0.0024
632214,5603.396,[2023-04-23 19:43:37 645],0.0019,0.0023
632328,5604.396,[2023-04-23 19:43:38 645],0.0019,0.0022
632441,5605.396,[2023-04-23 19:43:39 645],0.003,0.0038
632554,5606.396,[2023-04-23 19:43:40 645],0.0026,0.0033
632665,5607.396,[2023-04-23 19:43:41 645],0.0022,0.0027
632777,5608.396,[2023-04-23 19:43:42 645],0.0018,0.0022
632891,5609.396,[2023-04-23 19:43:43 645],0.0018,0.0021
633004,5610.396,[2023-04-23 19:43:44 645],0.0018,0.0021
633115,5611.396,[2023-04-23 19:43:45 645],0.0017,0.0019
633227,5612.396,[2023-04-23 19:43:46 645],0.0023,0.0028
633341,5613.396,[2023-04-23 19:43:47 645],0.002,0.0025
633453,5614.396,[2023-04-23 19:43:48 645],0.0022,0.0028
633566,5615.396,[2023-04-23 19:43:49 645],0.0022,0.0027
633679,5616.396,[2023-04-23 19:43:50 645],0.0025,0.0028
633792,5617.396,[2023-04-23 19:43:51 645],0.002,0.0023
633903,5618.396,[2023-04-23 19:43:52 645],0.0016,0.002
634015,5619.396,[2023-04-23 19:43:53 645],0.0017,0.002
634129,5620.396,[2023-04-23 19:43:54 645],0.0016,0.0019
634242,5621.396,[2023-04-23 19:43:55 645],0.0021,0.0023
634354,5622.396,[2023-04-23 19:43:56 645],0.0018,0.002
634467,5623.396,[2023-04-23 19:43:57 645],0.0017,0.0021
634581,5624.396,[2023-04-23 19:43:58 645],0.0019,0.0022
634693,5625.396,[2023-04-23 19:43:59 645],0.0019,0.0022
634805,5626.396,[2023-04-23 19:44:00 645],0.0019,0.0021
634917,5627.396,[2023-04-23 19:44:01 645],0.0018,0.0021
635049,5628.558,[2023-04-23 19:44:02 807],0.0032,0.0041
635162,5629.558,[2023-04-23 19:44:03 807],0.0022,0.0027
635274,5630.558,[2023-04-23 19:44:04 807],0.0019,0.0022
635387,5631.558,[2023-04-23 19:44:05 807],0.0017,0.002
635501,5632.558,[2023-04-23 19:44:06 807],0.0017,0.002
635613,5633.558,[2023-04-23 19:44:07 807],0.0026,0.0031
635724,5634.558,[2023-04-23 19:44:08 807],0.0018,0.0021
635838,5635.558,[2023-04-23 19:44:09 807],0.0019,0.0022
635950,5636.558,[2023-04-23 19:44:10 807],0.0018,0.0021
636063,5637.558,[2023-04-23 19:44:11 807],0.002,0.0022
636174,5638.558,[2023-04-23 19:44:12 807],0.0018,0.002
636288,5639.558,[2023-04-23 19:44:13 807],0.0018,0.0021
636401,5640.558,[2023-04-23 19:44:14 807],0.0018,0.002
636510,5641.558,[2023-04-23 19:44:15 807],0.0018,0.0021
636624,5642.558,[2023-04-23 19:44:16 807],0.0017,0.0019
636737,5643.558,[2023-04-23 19:44:17 807],0.0018,0.002
636851,5644.558,[2023-04-23 19:44:18 807],0.0018,0.002
636960,5645.558,[2023-04-23 19:44:19 807],0.0016,0.0019
637073,5646.558,[2023-04-23 19:44:20 807],0.002,0.0022
637187,5647.558,[2023-04-23 19:44:21 807],0.0018,0.0021
637299,5648.558,[2023-04-23 19:44:22 807],0.0019,0.0022
637411,5649.558,[2023-04-23 19:44:23 807],0.0021,0.0023
637525,5650.558,[2023-04-23 19:44:24 807],0.0018,0.0022
637638,5651.558,[2023-04-23 19:44:25 807],0.0019,0.0021
637749,5652.558,[2023-04-23 19:44:26 807],0.0016,0.0019
637861,5653.558,[2023-04-23 19:44:27 807],0.0018,0.0021
637976,5654.558,[2023-04-23 19:44:28 807],0.0019,0.0022
638089,5655.558,[2023-04-23 19:44:29 807],0.0019,0.0022
638198,5656.558,[2023-04-23 19:44:30 807],0.0015,0.0018
638311,5657.558,[2023-04-23 19:44:31 807],0.0017,0.0021
638426,5658.558,[2023-04-23 19:44:32 807],0.0016,0.0019
638537,5659.558,[2023-04-23 19:44:33 807],0.0019,0.0021
638650,5660.558,[2023-04-23 19:44:34 807],0.0017,0.002
638763,5661.558,[2023-04-23 19:44:35 807],0.0017,0.002
638877,5662.558,[2023-04-23 19:44:36 807],0.0021,0.0025
638990,5663.558,[2023-04-23 19:44:37 807],0.0016,0.0019
639100,5664.558,[2023-04-23 19:44:38 807],0.002,0.0023
639214,5665.558,[2023-04-23 19:44:39 807],0.0018,0.0022
639326,5666.558,[2023-04-23 19:44:40 807],0.0017,0.0019
639438,5667.558,[2023-04-23 19:44:41 807],0.0017,0.002
639550,5668.558,[2023-04-23 19:44:42 807],0.0017,0.002
639663,5669.558,[2023-04-23 19:44:43 807],0.0019,0.0021
639777,5670.558,[2023-04-23 19:44:44 807],0.0017,0.0021
639889,5671.558,[2023-04-23 19:44:45 807],0.0019,0.0021
640001,5672.558,[2023-04-23 19:44:46 807],0.0019,0.0021
640114,5673.558,[2023-04-23 19:44:47 807],0.0017,0.002
640226,5674.558,[2023-04-23 19:44:48 807],0.0019,0.0021
640340,5675.558,[2023-04-23 19:44:49 807],0.0018,0.0021
640452,5676.558,[2023-04-23 19:44:50 807],0.0019,0.0022
640564,5677.558,[2023-04-23 19:44:51 807],0.0018,0.0021
640679,5678.558,[2023-04-23 19:44:52 807],0.0019,0.0021
640788,5679.558,[2023-04-23 19:44:53 807],0.0017,0.002
640903,5680.558,[2023-04-23 19:44:54 807],0.0018,0.0021
641015,5681.558,[2023-04-23 19:44:55 807],0.0019,0.0021
641129,5682.558,[2023-04-23 19:44:56 807],0.0019,0.0021
641239,5683.558,[2023-04-23 19:44:57 807],0.0018,0.0021
641352,5684.558,[2023-04-23 19:44:58 807],0.0016,0.0019
641466,5685.558,[2023-04-23 19:44:59 807],0.0018,0.002
641576,5686.558,[2023-04-23 19:45:00 807],0.0019,0.0024
641689,5687.558,[2023-04-23 19:45:01 807],0.002,0.0024
641803,5688.558,[2023-04-23 19:45:02 807],0.0019,0.0023
641934,5689.72,[2023-04-23 19:45:03 969],0.002,0.0023
642044,5690.72,[2023-04-23 19:45:04 969],0.0019,0.0023
642157,5691.72,[2023-04-23 19:45:05 969],0.0019,0.0022
642272,5692.72,[2023-04-23 19:45:06 969],0.0017,0.0021
642382,5693.72,[2023-04-23 19:45:07 969],0.0019,0.0022
642495,5694.72,[2023-04-23 19:45:08 969],0.0021,0.0024
642609,5695.72,[2023-04-23 19:45:09 969],0.0018,0.0022
642722,5696.72,[2023-04-23 19:45:10 969],0.0021,0.0025
642834,5697.72,[2023-04-23 19:45:11 969],0.0017,0.0022
642947,5698.72,[2023-04-23 19:45:12 969],0.0021,0.0025
643060,5699.72,[2023-04-23 19:45:13 969],0.0019,0.0023
643175,5700.72,[2023-04-23 19:45:14 969],0.0017,0.002
643287,5701.72,[2023-04-23 19:45:15 969],0.0015,0.0018
643398,5702.72,[2023-04-23 19:45:16 969],0.0018,0.002
643511,5703.72,[2023-04-23 19:45:17 969],0.002,0.0021
643624,5704.72,[2023-04-23 19:45:18 969],0.0025,0.0029
643737,5705.72,[2023-04-23 19:45:19 969],0.0067,0.0082
643847,5706.72,[2023-04-23 19:45:20 969],0.0123,0.015
643962,5707.72,[2023-04-23 19:45:21 969],0.012,0.0149
644075,5708.72,[2023-04-23 19:45:22 969],0.0066,0.0077
644185,5709.72,[2023-04-23 19:45:23 969],0.0033,0.0042
644298,5710.72,[2023-04-23 19:45:24 969],0.0017,0.0021
644412,5711.72,[2023-04-23 19:45:25 969],0.0061,0.0073
644525,5712.72,[2023-04-23 19:45:26 969],0.0047,0.0056
644636,5713.72,[2023-04-23 19:45:27 969],0.0211,0.0257
644751,5714.72,[2023-04-23 19:45:28 969],0.005,0.0058
644864,5715.72,[2023-04-23 19:45:29 969],0.0051,0.0065
644977,5716.72,[2023-04-23 19:45:30 969],0.0028,0.0037
645087,5717.72,[2023-04-23 19:45:31 969],0.004,0.0051
645202,5718.72,[2023-04-23 19:45:32 969],0.0057,0.0068
645315,5719.72,[2023-04-23 19:45:33 969],0.0118,0.016
645426,5720.72,[2023-04-23 19:45:34 969],0.0063,0.0096
645538,5721.72,[2023-04-23 19:45:35 969],0.0077,0.0129
645653,5722.72,[2023-04-23 19:45:36 969],0.0082,0.0117
645768,5723.72,[2023-04-23 19:45:37 969],0.0107,0.0141
645876,5724.72,[2023-04-23 19:45:38 969],0.0085,0.0133
645991,5725.72,[2023-04-23 19:45:39 969],0.0044,0.0062
646106,5726.72,[2023-04-23 19:45:40 969],0.0103,0.0157
646217,5727.72,[2023-04-23 19:45:41 969],0.0081,0.012
646328,5728.72,[2023-04-23 19:45:42 969],0.0069,0.0099
646442,5729.72,[2023-04-23 19:45:43 969],0.0055,0.0082
646556,5730.72,[2023-04-23 19:45:44 969],0.0069,0.0105
646667,5731.72,[2023-04-23 19:45:45 969],0.0065,0.0102
646780,5732.72,[2023-04-23 19:45:46 969],0.0055,0.008
646894,5733.72,[2023-04-23 19:45:47 969],0.0088,0.0148
647008,5734.72,[2023-04-23 19:45:48 969],0.0048,0.0068
647118,5735.72,[2023-04-23 19:45:49 969],0.0051,0.0071
647231,5736.72,[2023-04-23 19:45:50 969],0.0044,0.0057
647346,5737.72,[2023-04-23 19:45:51 969],0.0058,0.0066
647458,5738.72,[2023-04-23 19:45:52 969],0.004,0.0059
647572,5739.72,[2023-04-23 19:45:53 969],0.0022,0.0027
647681,5740.72,[2023-04-23 19:45:54 969],0.002,0.0023
647794,5741.72,[2023-04-23 19:45:55 969],0.0021,0.0024
647908,5742.72,[2023-04-23 19:45:56 969],0.0018,0.0022
648019,5743.72,[2023-04-23 19:45:57 969],0.0044,0.0054
648130,5744.72,[2023-04-23 19:45:58 969],0.012,0.0182
648245,5745.72,[2023-04-23 19:45:59 969],0.0039,0.0047
648357,5746.72,[2023-04-23 19:46:00 969],0.0054,0.0063
648469,5747.72,[2023-04-23 19:46:01 969],0.0036,0.0048
648582,5748.72,[2023-04-23 19:46:02 969],0.0029,0.0034
648696,5749.72,[2023-04-23 19:46:03 969],0.0018,0.0021
648826,5750.88,[2023-04-23 19:46:05 129],0.0018,0.0022
648938,5751.88,[2023-04-23 19:46:06 129],0.0022,0.0028
649051,5752.88,[2023-04-23 19:46:07 129],0.0047,0.0054
649165,5753.88,[2023-04-23 19:46:08 129],0.0041,0.0052
649275,5754.88,[2023-04-23 19:46:09 129],0.0049,0.0074
649387,5755.88,[2023-04-23 19:46:10 129],0.0184,0.0248
649501,5756.88,[2023-04-23 19:46:11 129],0.0112,0.0155
649613,5757.88,[2023-04-23 19:46:12 129],0.0243,0.0312
649723,5758.88,[2023-04-23 19:46:13 129],0.0124,0.0165
649836,5759.88,[2023-04-23 19:46:14 129],0.0199,0.0258
649951,5760.88,[2023-04-23 19:46:15 129],0.0101,0.0154
650063,5761.88,[2023-04-23 19:46:16 129],0.0097,0.0163
650175,5762.88,[2023-04-23 19:46:17 129],0.0084,0.0127
650288,5763.88,[2023-04-23 19:46:18 129],0.0105,0.0165
650403,5764.88,[2023-04-23 19:46:19 129],0.0117,0.019
650516,5765.88,[2023-04-23 19:46:20 129],0.0101,0.0169
650626,5766.88,[2023-04-23 19:46:21 129],0.0077,0.0126
650741,5767.88,[2023-04-23 19:46:22 129],0.002,0.0023
650854,5768.88,[2023-04-23 19:46:23 129],0.0091,0.0112
650963,5769.88,[2023-04-23 19:46:24 129],0.0077,0.0111
651075,5770.88,[2023-04-23 19:46:25 129],0.0168,0.0268
651190,5771.88,[2023-04-23 19:46:26 129],0.0415,0.0612
651305,5772.88,[2023-04-23 19:46:27 129],0.0247,0.0351
651416,5773.88,[2023-04-23 19:46:28 129],0.0175,0.0296
651530,5774.88,[2023-04-23 19:46:29 129],0.0138,0.0246
651645,5775.88,[2023-04-23 19:46:30 129],0.014,0.0225
651759,5776.88,[2023-04-23 19:46:31 129],0.0141,0.0233
651872,5777.88,[2023-04-23 19:46:32 129],0.014,0.0224
651984,5778.88,[2023-04-23 19:46:33 129],0.011,0.0205
652097,5779.88,[2023-04-23 19:46:34 129],0.0103,0.0185
652211,5780.88,[2023-04-23 19:46:35 129],0.0112,0.0192
652321,5781.88,[2023-04-23 19:46:36 129],0.0117,0.0172
652434,5782.88,[2023-04-23 19:46:37 129],0.0118,0.0189
652549,5783.88,[2023-04-23 19:46:38 129],0.0114,0.0183
652662,5784.88,[2023-04-23 19:46:39 129],0.0113,0.02
652771,5785.88,[2023-04-23 19:46:40 129],0.0107,0.0188
652885,5786.88,[2023-04-23 19:46:41 129],0.0114,0.0201
653000,5787.88,[2023-04-23 19:46:42 129],0.0062,0.0087
653113,5788.88,[2023-04-23 19:46:43 129],0.0081,0.0124
653224,5789.88,[2023-04-23 19:46:44 129],0.0055,0.0083
653338,5790.88,[2023-04-23 19:46:45 129],0.0081,0.011
653451,5791.88,[2023-04-23 19:46:46 129],0.0101,0.0167
653562,5792.88,[2023-04-23 19:46:47 129],0.0129,0.0184
653675,5793.88,[2023-04-23 19:46:48 129],0.0142,0.0199
653790,5794.88,[2023-04-23 19:46:49 129],0.0172,0.0241
653904,5795.88,[2023-04-23 19:46:50 129],0.014,0.022
654014,5796.88,[2023-04-23 19:46:51 129],0.0165,0.0235
654128,5797.88,[2023-04-23 19:46:52 129],0.025,0.0339
654243,5798.88,[2023-04-23 19:46:53 129],0.0354,0.0422
654357,5799.88,[2023-04-23 19:46:54 129],0.0202,0.0275
654467,5800.88,[2023-04-23 19:46:55 129],0.0194,0.0287
654581,5801.88,[2023-04-23 19:46:56 129],0.0184,0.0272
654695,5802.88,[2023-04-23 19:46:57 129],0.0149,0.0218
654807,5803.88,[2023-04-23 19:46:58 129],0.0136,0.0216
654919,5804.88,[2023-04-23 19:46:59 129],0.0156,0.0218
655034,5805.88,[2023-04-23 19:47:00 129],0.0142,0.0196
655148,5806.88,[2023-04-23 19:47:01 129],0.0144,0.0198
655258,5807.88,[2023-04-23 19:47:02 129],0.0124,0.0179
655372,5808.88,[2023-04-23 19:47:03 129],0.017,0.0227
655486,5809.88,[2023-04-23 19:47:04 129],0.0175,0.0271
655601,5810.88,[2023-04-23 19:47:05 129],0.0151,0.0239
655729,5812.041,[2023-04-23 19:47:06 290],0.013,0.0226
655843,5813.041,[2023-04-23 19:47:07 290],0.0141,0.0213
655958,5814.041,[2023-04-23 19:47:08 290],0.012,0.0176
656072,5815.041,[2023-04-23 19:47:09 290],0.0113,0.0195
656181,5816.041,[2023-04-23 19:47:10 290],0.0099,0.0192
656297,5817.041,[2023-04-23 19:47:11 290],0.0126,0.0212
656411,5818.041,[2023-04-23 19:47:12 290],0.0141,0.0202
656525,5819.041,[2023-04-23 19:47:13 290],0.0143,0.0216
656637,5820.041,[2023-04-23 19:47:14 290],0.0175,0.0255
656752,5821.041,[2023-04-23 19:47:15 290],0.0154,0.0223
656867,5822.041,[2023-04-23 19:47:16 290],0.0095,0.0166
656978,5823.041,[2023-04-23 19:47:17 290],0.0142,0.0243
657091,5824.041,[2023-04-23 19:47:18 290],0.0088,0.0148
657205,5825.041,[2023-04-23 19:47:19 290],0.0128,0.0219
657319,5826.041,[2023-04-23 19:47:20 290],0.0134,0.02
657431,5827.041,[2023-04-23 19:47:21 290],0.0175,0.025
657542,5828.041,[2023-04-23 19:47:22 290],0.0126,0.0215
657656,5829.041,[2023-04-23 19:47:23 290],0.0105,0.0166
657771,5830.041,[2023-04-23 19:47:24 290],0.0139,0.0214
657879,5831.041,[2023-04-23 19:47:25 290],0.0143,0.0246
657992,5832.041,[2023-04-23 19:47:26 290],0.0145,0.0194
658107,5833.041,[2023-04-23 19:47:27 290],0.0112,0.0169
658220,5834.041,[2023-04-23 19:47:28 290],0.0174,0.0251
658331,5835.041,[2023-04-23 19:47:29 290],0.0202,0.0268
658447,5836.041,[2023-04-23 19:47:30 290],0.0171,0.0248
658561,5837.041,[2023-04-23 19:47:31 290],0.017,0.0269
658676,5838.041,[2023-04-23 19:47:32 290],0.0171,0.0267
658788,5839.041,[2023-04-23 19:47:33 290],0.0158,0.0261
658901,5840.041,[2023-04-23 19:47:34 290],0.0138,0.0218
659016,5841.041,[2023-04-23 19:47:35 290],0.0161,0.0237
659126,5842.041,[2023-04-23 19:47:36 290],0.0121,0.0185
659239,5843.041,[2023-04-23 19:47:37 290],0.0112,0.0204
659353,5844.041,[2023-04-23 19:47:38 290],0.0096,0.0155
659469,5845.041,[2023-04-23 19:47:39 290],0.0111,0.0173
659580,5846.041,[2023-04-23 19:47:40 290],0.0071,0.0131
659694,5847.041,[2023-04-23 19:47:41 290],0.0139,0.0197
659808,5848.041,[2023-04-23 19:47:42 290],0.0102,0.0154
659920,5849.041,[2023-04-23 19:47:43 290],0.0195,0.031
660032,5850.041,[2023-04-23 19:47:44 290],0.0143,0.0247
660145,5851.041,[2023-04-23 19:47:45 290],0.013,0.0239
660260,5852.041,[2023-04-23 19:47:46 290],0.0177,0.0297
660373,5853.041,[2023-04-23 19:47:47 290],0.0072,0.0096
660483,5854.041,[2023-04-23 19:47:48 290],0.0031,0.0038
660597,5855.041,[2023-04-23 19:47:49 290],0.0027,0.003
660711,5856.041,[2023-04-23 19:47:50 290],0.002,0.0023
660823,5857.041,[2023-04-23 19:47:51 290],0.002,0.0022
660935,5858.041,[2023-04-23 19:47:52 290],0.0019,0.0022
661048,5859.041,[2023-04-23 19:47:53 290],0.0018,0.0022
661162,5860.041,[2023-04-23 19:47:54 290],0.0018,0.002
661275,5861.041,[2023-04-23 19:47:55 290],0.0019,0.0022
661385,5862.041,[2023-04-23 19:47:56 290],0.0017,0.002
661499,5863.041,[2023-04-23 19:47:57 290],0.0018,0.0021
661613,5864.041,[2023-04-23 19:47:58 290],0.0019,0.0023
661723,5865.041,[2023-04-23 19:47:59 290],0.0019,0.0023
661836,5866.041,[2023-04-23 19:48:00 290],0.002,0.0022
661949,5867.041,[2023-04-23 19:48:01 290],0.0022,0.0025
662062,5868.041,[2023-04-23 19:48:02 290],0.0023,0.0026
662172,5869.041,[2023-04-23 19:48:03 290],0.0024,0.0027
662284,5870.041,[2023-04-23 19:48:04 290],0.0025,0.0029
662397,5871.041,[2023-04-23 19:48:05 290],0.0022,0.0026
662510,5872.041,[2023-04-23 19:48:06 290],0.0036,0.0063
662638,5873.203,[2023-04-23 19:48:07 452],0.0091,0.0109
662751,5874.203,[2023-04-23 19:48:08 452],0.0123,0.0139
662865,5875.203,[2023-04-23 19:48:09 452],0.0083,0.0116
662976,5876.203,[2023-04-23 19:48:10 452],0.0151,0.0232
663090,5877.203,[2023-04-23 19:48:11 452],0.0166,0.0269
663204,5878.203,[2023-04-23 19:48:12 452],0.0121,0.0216
663317,5879.203,[2023-04-23 19:48:13 452],0.0163,0.0251
663427,5880.203,[2023-04-23 19:48:14 452],0.0158,0.0255
663541,5881.203,[2023-04-23 19:48:15 452],0.0163,0.0265
663655,5882.203,[2023-04-23 19:48:16 452],0.0149,0.025
663767,5883.203,[2023-04-23 19:48:17 452],0.0166,0.0274
663880,5884.203,[2023-04-23 19:48:18 452],0.0163,0.0268
663995,5885.203,[2023-04-23 19:48:19 452],0.0141,0.0253
664110,5886.203,[2023-04-23 19:48:20 452],0.02,0.0333
664219,5887.203,[2023-04-23 19:48:21 452],0.0061,0.0083
664333,5888.203,[2023-04-23 19:48:22 452],0.0038,0.0047
664446,5889.203,[2023-04-23 19:48:23 452],0.0025,0.003
664560,5890.203,[2023-04-23 19:48:24 452],0.0019,0.0022
664673,5891.203,[2023-04-23 19:48:25 452],0.0018,0.0021
664782,5892.203,[2023-04-23 19:48:26 452],0.0019,0.0022
664895,5893.203,[2023-04-23 19:48:27 452],0.0018,0.002
665009,5894.203,[2023-04-23 19:48:28 452],0.0018,0.002
665121,5895.203,[2023-04-23 19:48:29 452],0.0017,0.002
665232,5896.203,[2023-04-23 19:48:30 452],0.0017,0.0019
665344,5897.203,[2023-04-23 19:48:31 452],0.0022,0.0027
665458,5898.203,[2023-04-23 19:48:32 452],0.0041,0.0072
665571,5899.203,[2023-04-23 19:48:33 452],0.0062,0.0104
665682,5900.203,[2023-04-23 19:48:34 452],0.0069,0.0103
665795,5901.203,[2023-04-23 19:48:35 452],0.0092,0.0169
665909,5902.203,[2023-04-23 19:48:36 452],0.0084,0.0159
666018,5903.203,[2023-04-23 19:48:37 452],0.0109,0.0203
666130,5904.203,[2023-04-23 19:48:38 452],0.0125,0.0207
666244,5905.203,[2023-04-23 19:48:39 452],0.011,0.0196
666357,5906.203,[2023-04-23 19:48:40 452],0.012,0.0195
666467,5907.203,[2023-04-23 19:48:41 452],0.014,0.0246
666580,5908.203,[2023-04-23 19:48:42 452],0.01,0.0164
666694,5909.203,[2023-04-23 19:48:43 452],0.0054,0.0095
666805,5910.203,[2023-04-23 19:48:44 452],0.0021,0.0025
666918,5911.203,[2023-04-23 19:48:45 452],0.0021,0.0024
667033,5912.203,[2023-04-23 19:48:46 452],0.0022,0.0026
667146,5913.203,[2023-04-23 19:48:47 452],0.0026,0.003
667256,5914.203,[2023-04-23 19:48:48 452],0.0023,0.0028
667369,5915.203,[2023-04-23 19:48:49 452],0.0024,0.0028
667484,5916.203,[2023-04-23 19:48:50 452],0.0035,0.0041
667597,5917.203,[2023-04-23 19:48:51 452],0.0028,0.0036
667707,5918.203,[2023-04-23 19:48:52 452],0.0039,0.0047
667819,5919.203,[2023-04-23 19:48:53 452],0.0028,0.0035
667933,5920.203,[2023-04-23 19:48:54 452],0.0033,0.004
668045,5921.203,[2023-04-23 19:48:55 452],0.0025,0.0031
668156,5922.203,[2023-04-23 19:48:56 452],0.0023,0.0028
668271,5923.203,[2023-04-23 19:48:57 452],0.002,0.0023
668385,5924.203,[2023-04-23 19:48:58 452],0.0019,0.0021
668496,5925.203,[2023-04-23 19:48:59 452],0.0018,0.0021
668610,5926.203,[2023-04-23 19:49:00 452],0.002,0.0025
668723,5927.203,[2023-04-23 19:49:01 452],0.0022,0.0026
668837,5928.203,[2023-04-23 19:49:02 452],0.0021,0.0025
668951,5929.203,[2023-04-23 19:49:03 452],0.0023,0.0027
669060,5930.203,[2023-04-23 19:49:04 452],0.0023,0.0027
669173,5931.203,[2023-04-23 19:49:05 452],0.0022,0.0025
669287,5932.203,[2023-04-23 19:49:06 452],0.002,0.0024
669398,5933.203,[2023-04-23 19:49:07 452],0.0022,0.0025
669527,5934.364,[2023-04-23 19:49:08 613],0.002,0.0023
669640,5935.364,[2023-04-23 19:49:09 613],0.0024,0.0028
669755,5936.364,[2023-04-23 19:49:10 613],0.0026,0.0031
669865,5937.364,[2023-04-23 19:49:11 613],0.0023,0.0028
669978,5938.364,[2023-04-23 19:49:12 613],0.0023,0.0027
670092,5939.364,[2023-04-23 19:49:13 613],0.002,0.0024
670205,5940.364,[2023-04-23 19:49:14 613],0.0019,0.0023
670315,5941.364,[2023-04-23 19:49:15 613],0.002,0.0023
670428,5942.364,[2023-04-23 19:49:16 613],0.0018,0.0022
670542,5943.364,[2023-04-23 19:49:17 613],0.0024,0.0027
670653,5944.364,[2023-04-23 19:49:18 613],0.0058,0.0083
670764,5945.364,[2023-04-23 19:49:19 613],0.0021,0.0026
670877,5946.364,[2023-04-23 19:49:20 613],0.002,0.0024
670992,5947.364,[2023-04-23 19:49:21 613],0.0021,0.0024
671101,5948.364,[2023-04-23 19:49:22 613],0.002,0.0023
671213,5949.364,[2023-04-23 19:49:23 613],0.002,0.0025
671327,5950.364,[2023-04-23 19:49:24 613],0.0019,0.0022
671441,5951.364,[2023-04-23 19:49:25 613],0.0023,0.0027
671551,5952.364,[2023-04-23 19:49:26 613],0.0065,0.0091
671664,5953.364,[2023-04-23 19:49:27 613],0.008,0.0106
671776,5954.364,[2023-04-23 19:49:28 613],0.0164,0.0236
671890,5955.364,[2023-04-23 19:49:29 613],0.0059,0.0083
672001,5956.364,[2023-04-23 19:49:30 613],0.0023,0.0028
672114,5957.364,[2023-04-23 19:49:31 613],0.0021,0.0024
672228,5958.364,[2023-04-23 19:49:32 613],0.0063,0.0081
672338,5959.364,[2023-04-23 19:49:33 613],0.0056,0.0072
672453,5960.364,[2023-04-23 19:49:34 613],0.0087,0.0103
672565,5961.364,[2023-04-23 19:49:35 613],0.0085,0.0129
672679,5962.364,[2023-04-23 19:49:36 613],0.0101,0.0151
672789,5963.364,[2023-04-23 19:49:37 613],0.0125,0.0178
672902,5964.364,[2023-04-23 19:49:38 613],0.0058,0.0069
673015,5965.364,[2023-04-23 19:49:39 613],0.0166,0.0341
673129,5966.364,[2023-04-23 19:49:40 613],0.0128,0.0192
