,seconds,date,activity_load_2d,activity_load_3d
750941,"6641,231",[2023-04-23 20:01:18 998],"0,0135","0,0224"
751056,"6642,231",[2023-04-23 20:01:19 998],"0,0152","0,0231"
751168,"6643,231",[2023-04-23 20:01:20 998],"0,0399","0,0573"
751284,"6644,231",[2023-04-23 20:01:21 998],"0,0217","0,0285"
751396,"6645,231",[2023-04-23 20:01:22 998],"0,0161","0,021"
751507,"6646,231",[2023-04-23 20:01:23 998],"0,0246","0,0348"
751617,"6647,231",[2023-04-23 20:01:24 998],"0,009","0,0112"
751730,"6648,231",[2023-04-23 20:01:25 998],"0,0086","0,011"
751841,"6649,231",[2023-04-23 20:01:26 998],"0,0222","0,0328"
751947,"6650,231",[2023-04-23 20:01:27 998],"0,0526","0,1033"
752061,"6651,231",[2023-04-23 20:01:28 998],"0,045","0,0837"
752174,"6652,231",[2023-04-23 20:01:29 998],"0,0541","0,0887"
752285,"6653,231",[2023-04-23 20:01:30 998],"0,066","0,1156"
752392,"6654,231",[2023-04-23 20:01:31 998],"0,0869","0,144"
752505,"6655,231",[2023-04-23 20:01:32 998],"0,0766","0,1424"
752619,"6656,231",[2023-04-23 20:01:33 998],"0,088","0,178"
752732,"6657,231",[2023-04-23 20:01:34 998],"0,0213","0,0285"
752848,"6658,231",[2023-04-23 20:01:35 998],"0,0061","0,0081"
752964,"6659,231",[2023-04-23 20:01:36 998],"0,0066","0,0087"
753079,"6660,231",[2023-04-23 20:01:37 998],"0,0076","0,01"
753191,"6661,231",[2023-04-23 20:01:38 998],"0,0095","0,014"
753308,"6662,231",[2023-04-23 20:01:39 998],"0,0116","0,0144"
753425,"6663,231",[2023-04-23 20:01:40 998],"0,0088","0,0121"
753538,"6664,231",[2023-04-23 20:01:41 998],"0,0085","0,0129"
753650,"6665,231",[2023-04-23 20:01:42 998],"0,0106","0,0138"
753764,"6666,231",[2023-04-23 20:01:43 998],"0,0094","0,0114"
753879,"6667,231",[2023-04-23 20:01:44 998],"0,0134","0,0169"
754007,"6668,393",[2023-04-23 20:01:46 160],"0,0077","0,0096"
754122,"6669,393",[2023-04-23 20:01:47 160],"0,0047","0,0058"
754238,"6670,393",[2023-04-23 20:01:48 160],"0,0061","0,0082"
754354,"6671,393",[2023-04-23 20:01:49 160],"0,0046","0,0055"
754463,"6672,393",[2023-04-23 20:01:50 160],"0,0058","0,0071"
754577,"6673,393",[2023-04-23 20:01:51 160],"0,0051","0,0066"
754693,"6674,393",[2023-04-23 20:01:52 160],"0,006","0,0072"
754809,"6675,393",[2023-04-23 20:01:53 160],"0,0057","0,0071"
754921,"6676,393",[2023-04-23 20:01:54 160],"0,0067","0,0082"
755034,"6677,393",[2023-04-23 20:01:55 160],"0,028","0,0353"
755148,"6678,393",[2023-04-23 20:01:56 160],"0,0612","0,0702"
755264,"6679,393",[2023-04-23 20:01:57 160],"0,0115","0,0162"
755374,"6680,393",[2023-04-23 20:01:58 160],"0,0673","0,0878"
755487,"6681,393",[2023-04-23 20:01:59 160],"0,0687","0,0793"
755602,"6682,393",[2023-04-23 20:02:00 160],"0,0509","0,0643"
755717,"6683,393",[2023-04-23 20:02:01 160],"0,0529","0,0779"
755827,"6684,393",[2023-04-23 20:02:02 160],"0,0703","0,1265"
755941,"6685,393",[2023-04-23 20:02:03 160],"0,0606","0,1197"
756058,"6686,393",[2023-04-23 20:02:04 160],"0,0728","0,1186"
756175,"6687,393",[2023-04-23 20:02:05 160],"0,1969","0,2775"
756287,"6688,393",[2023-04-23 20:02:06 160],"0,1462","0,2175"
756404,"6689,393",[2023-04-23 20:02:07 160],"0,0797","0,1347"
756521,"6690,393",[2023-04-23 20:02:08 160],"0,0879","0,1642"
756633,"6691,393",[2023-04-23 20:02:09 160],"0,1055","0,2099"
756748,"6692,393",[2023-04-23 20:02:10 160],"0,1164","0,2132"
756864,"6693,393",[2023-04-23 20:02:11 160],"0,1102","0,2104"
756979,"6694,393",[2023-04-23 20:02:12 160],"0,0633","0,1019"
757092,"6695,393",[2023-04-23 20:02:13 160],"0,0334","0,0467"
757209,"6696,393",[2023-04-23 20:02:14 160],"0,0209","0,0318"
757327,"6697,393",[2023-04-23 20:02:15 160],"0,0148","0,0215"
757442,"6698,393",[2023-04-23 20:02:16 160],"0,0147","0,0217"
757551,"6699,393",[2023-04-23 20:02:17 160],"0,0166","0,0219"
757667,"6700,393",[2023-04-23 20:02:18 160],"0,0076","0,0111"
757780,"6701,393",[2023-04-23 20:02:19 160],"0,0085","0,013"
757890,"6702,393",[2023-04-23 20:02:20 160],"0,0113","0,0159"
758002,"6703,393",[2023-04-23 20:02:21 160],"0,0125","0,0173"
758115,"6704,393",[2023-04-23 20:02:22 160],"0,0072","0,0104"
758227,"6705,393",[2023-04-23 20:02:23 160],"0,0055","0,0073"
758335,"6706,393",[2023-04-23 20:02:24 160],"0,0114","0,0147"
758448,"6707,393",[2023-04-23 20:02:25 160],"0,0162","0,0224"
758560,"6708,393",[2023-04-23 20:02:26 160],"0,0139","0,0185"
758673,"6709,393",[2023-04-23 20:02:27 160],"0,0075","0,0101"
758778,"6710,393",[2023-04-23 20:02:28 160],"0,0075","0,0093"
758888,"6711,393",[2023-04-23 20:02:29 160],"0,0144","0,0181"
759002,"6712,393",[2023-04-23 20:02:30 160],"0,0405","0,0655"
759117,"6713,393",[2023-04-23 20:02:31 160],"0,0889","0,1531"
759229,"6714,393",[2023-04-23 20:02:32 160],"0,1145","0,171"
759342,"6715,393",[2023-04-23 20:02:33 160],"0,1006","0,1886"
759460,"6716,393",[2023-04-23 20:02:34 160],"0,0917","0,2145"
759576,"6717,393",[2023-04-23 20:02:35 160],"0,1577","0,2347"
759689,"6718,393",[2023-04-23 20:02:36 160],"0,1847","0,28"
759805,"6719,393",[2023-04-23 20:02:37 160],"0,0371","0,0545"
759922,"6720,393",[2023-04-23 20:02:38 160],"0,0162","0,0246"
760038,"6721,393",[2023-04-23 20:02:39 160],"0,0163","0,0231"
760149,"6722,393",[2023-04-23 20:02:40 160],"0,0801","0,1063"
760264,"6723,393",[2023-04-23 20:02:41 160],"0,0166","0,0253"
760379,"6724,393",[2023-04-23 20:02:42 160],"0,0107","0,0152"
760491,"6725,393",[2023-04-23 20:02:43 160],"0,0084","0,0126"
760603,"6726,393",[2023-04-23 20:02:44 160],"0,0213","0,0297"
760718,"6727,393",[2023-04-23 20:02:45 160],"0,0205","0,0261"
760835,"6728,393",[2023-04-23 20:02:46 160],"0,0726","0,0902"
760965,"6729,554",[2023-04-23 20:02:47 321],"0,0295","0,0391"
761080,"6730,554",[2023-04-23 20:02:48 321],"0,0591","0,0887"
761195,"6731,554",[2023-04-23 20:02:49 321],"0,0714","0,1196"
761311,"6732,554",[2023-04-23 20:02:50 321],"0,066","0,1234"
761422,"6733,554",[2023-04-23 20:02:51 321],"0,0385","0,0532"
761538,"6734,554",[2023-04-23 20:02:52 321],"0,051","0,0922"
761655,"6735,554",[2023-04-23 20:02:53 321],"0,0798","0,1294"
761772,"6736,554",[2023-04-23 20:02:54 321],"0,09","0,152"
761883,"6737,554",[2023-04-23 20:02:55 321],"0,099","0,1665"
762000,"6738,554",[2023-04-23 20:02:56 321],"0,0766","0,1563"
762117,"6739,554",[2023-04-23 20:02:57 321],"0,0815","0,1485"
762231,"6740,554",[2023-04-23 20:02:58 321],"0,0298","0,0434"
762345,"6741,554",[2023-04-23 20:02:59 321],"0,0119","0,0228"
762461,"6742,554",[2023-04-23 20:03:00 321],"0,027","0,0428"
762578,"6743,554",[2023-04-23 20:03:01 321],"0,0107","0,0137"
762687,"6744,554",[2023-04-23 20:03:02 321],"0,0111","0,0176"
762801,"6745,554",[2023-04-23 20:03:03 321],"0,0115","0,0164"
762916,"6746,554",[2023-04-23 20:03:04 321],"0,0258","0,0312"
763031,"6747,554",[2023-04-23 20:03:05 321],"0,0069","0,0097"
763141,"6748,554",[2023-04-23 20:03:06 321],"0,0087","0,0126"
763256,"6749,554",[2023-04-23 20:03:07 321],"0,0126","0,0182"
763370,"6750,554",[2023-04-23 20:03:08 321],"0,0147","0,0221"
763487,"6751,554",[2023-04-23 20:03:09 321],"0,0201","0,0279"
763597,"6752,554",[2023-04-23 20:03:10 321],"0,0388","0,058"
763712,"6753,554",[2023-04-23 20:03:11 321],"0,0095","0,0114"
763829,"6754,554",[2023-04-23 20:03:12 321],"0,0099","0,0128"
763943,"6755,554",[2023-04-23 20:03:13 321],"0,0389","0,0576"
764054,"6756,554",[2023-04-23 20:03:14 321],"0,0559","0,0975"
764169,"6757,554",[2023-04-23 20:03:15 321],"0,0306","0,0441"
764287,"6758,554",[2023-04-23 20:03:16 321],"0,0296","0,042"
764401,"6759,554",[2023-04-23 20:03:17 321],"0,0222","0,0299"
764512,"6760,554",[2023-04-23 20:03:18 321],"0,0289","0,0462"
764628,"6761,554",[2023-04-23 20:03:19 321],"0,025","0,0354"
764744,"6762,554",[2023-04-23 20:03:20 321],"0,0204","0,0307"
764858,"6763,554",[2023-04-23 20:03:21 321],"0,0166","0,0256"
764971,"6764,554",[2023-04-23 20:03:22 321],"0,0759","0,1128"
765086,"6765,554",[2023-04-23 20:03:23 321],"0,1506","0,2231"
765202,"6766,554",[2023-04-23 20:03:24 321],"0,2169","0,333"
765314,"6767,554",[2023-04-23 20:03:25 321],"0,1676","0,3057"
765430,"6768,554",[2023-04-23 20:03:26 321],"0,0269","0,0404"
765547,"6769,554",[2023-04-23 20:03:27 321],"0,0338","0,0471"
765663,"6770,554",[2023-04-23 20:03:28 321],"0,0699","0,1228"
765774,"6771,554",[2023-04-23 20:03:29 321],"0,0912","0,162"
765890,"6772,554",[2023-04-23 20:03:30 321],"0,1084","0,1798"
766007,"6773,554",[2023-04-23 20:03:31 321],"0,0882","0,1612"
766123,"6774,554",[2023-04-23 20:03:32 321],"0,1107","0,1727"
766236,"6775,554",[2023-04-23 20:03:33 321],"0,0678","0,1119"
766352,"6776,554",[2023-04-23 20:03:34 321],"0,0256","0,046"
766469,"6777,554",[2023-04-23 20:03:35 321],"0,0125","0,018"
766582,"6778,554",[2023-04-23 20:03:36 321],"0,0099","0,0135"
766697,"6779,554",[2023-04-23 20:03:37 321],"0,0096","0,0145"
766813,"6780,554",[2023-04-23 20:03:38 321],"0,0138","0,0197"
766928,"6781,554",[2023-04-23 20:03:39 321],"0,0085","0,011"
767039,"6782,554",[2023-04-23 20:03:40 321],"0,0111","0,0135"
767155,"6783,554",[2023-04-23 20:03:41 321],"0,0089","0,0112"
767271,"6784,554",[2023-04-23 20:03:42 321],"0,0082","0,0109"
767384,"6785,554",[2023-04-23 20:03:43 321],"0,0097","0,0146"
767497,"6786,554",[2023-04-23 20:03:44 321],"0,014","0,0182"
767613,"6787,554",[2023-04-23 20:03:45 321],"0,0123","0,0168"
767731,"6788,554",[2023-04-23 20:03:46 321],"0,0146","0,0235"
767847,"6789,554",[2023-04-23 20:03:47 321],"0,0178","0,0251"
767976,"6790,715",[2023-04-23 20:03:48 482],"0,0202","0,0272"
768092,"6791,715",[2023-04-23 20:03:49 482],"0,0354","0,0599"
768208,"6792,715",[2023-04-23 20:03:50 482],"0,019","0,0263"
768323,"6793,715",[2023-04-23 20:03:51 482],"0,0314","0,0457"
768435,"6794,715",[2023-04-23 20:03:52 482],"0,0339","0,0488"
768550,"6795,715",[2023-04-23 20:03:53 482],"0,0674","0,111"
768666,"6796,715",[2023-04-23 20:03:54 482],"0,0609","0,1042"
768779,"6797,715",[2023-04-23 20:03:55 482],"0,0422","0,0658"
768891,"6798,715",[2023-04-23 20:03:56 482],"0,0408","0,0655"
769008,"6799,715",[2023-04-23 20:03:57 482],"0,043","0,0574"
769123,"6800,715",[2023-04-23 20:03:58 482],"0,088","0,1257"
769237,"6801,715",[2023-04-23 20:03:59 482],"0,0464","0,0733"
769352,"6802,715",[2023-04-23 20:04:00 482],"0,0159","0,0215"
769468,"6803,715",[2023-04-23 20:04:01 482],"0,0161","0,0217"
769585,"6804,715",[2023-04-23 20:04:02 482],"0,0446","0,0681"
769695,"6805,715",[2023-04-23 20:04:03 482],"0,0511","0,0739"
769810,"6806,715",[2023-04-23 20:04:04 482],"0,0059","0,0073"
769927,"6807,715",[2023-04-23 20:04:05 482],"0,011","0,015"
770040,"6808,715",[2023-04-23 20:04:06 482],"0,013","0,0187"
770152,"6809,715",[2023-04-23 20:04:07 482],"0,0116","0,0161"
770267,"6810,715",[2023-04-23 20:04:08 482],"0,0139","0,0192"
770379,"6811,715",[2023-04-23 20:04:09 482],"0,024","0,0324"
770488,"6812,715",[2023-04-23 20:04:10 482],"0,0826","0,1301"
770600,"6813,715",[2023-04-23 20:04:11 482],"0,2031","0,3"
770715,"6814,715",[2023-04-23 20:04:12 482],"0,1809","0,2513"
770827,"6815,715",[2023-04-23 20:04:13 482],"0,1344","0,1934"
770935,"6816,715",[2023-04-23 20:04:14 482],"0,0395","0,0649"
771047,"6817,715",[2023-04-23 20:04:15 482],"0,0261","0,0361"
771160,"6818,715",[2023-04-23 20:04:16 482],"0,0087","0,0101"
771271,"6819,715",[2023-04-23 20:04:17 482],"0,0128","0,017"
771384,"6820,715",[2023-04-23 20:04:18 482],"0,0516","0,0791"
771498,"6821,715",[2023-04-23 20:04:19 482],"0,0315","0,0425"
771615,"6822,715",[2023-04-23 20:04:20 482],"0,018","0,0241"
771728,"6823,715",[2023-04-23 20:04:21 482],"0,026","0,0357"
771844,"6824,715",[2023-04-23 20:04:22 482],"0,0097","0,0162"
771960,"6825,715",[2023-04-23 20:04:23 482],"0,0208","0,0277"
772077,"6826,715",[2023-04-23 20:04:24 482],"0,0543","0,1004"
772192,"6827,715",[2023-04-23 20:04:25 482],"0,0538","0,0971"
772302,"6828,715",[2023-04-23 20:04:26 482],"0,0915","0,151"
772419,"6829,715",[2023-04-23 20:04:27 482],"0,15","0,2419"
772536,"6830,715",[2023-04-23 20:04:28 482],"0,0869","0,1333"
772650,"6831,715",[2023-04-23 20:04:29 482],"0,0841","0,1601"
772762,"6832,715",[2023-04-23 20:04:30 482],"0,0679","0,1269"
772878,"6833,715",[2023-04-23 20:04:31 482],"0,1109","0,1814"
772995,"6834,715",[2023-04-23 20:04:32 482],"0,1137","0,1784"
773109,"6835,715",[2023-04-23 20:04:33 482],"0,0108","0,0144"
773222,"6836,715",[2023-04-23 20:04:34 482],"0,0166","0,021"
773338,"6837,715",[2023-04-23 20:04:35 482],"0,0168","0,0206"
773454,"6838,715",[2023-04-23 20:04:36 482],"0,0137","0,0192"
773565,"6839,715",[2023-04-23 20:04:37 482],"0,0315","0,0412"
773678,"6840,715",[2023-04-23 20:04:38 482],"0,0279","0,0371"
773795,"6841,715",[2023-04-23 20:04:39 482],"0,0101","0,013"
773909,"6842,715",[2023-04-23 20:04:40 482],"0,0174","0,0258"
774022,"6843,715",[2023-04-23 20:04:41 482],"0,0242","0,0319"
774137,"6844,715",[2023-04-23 20:04:42 482],"0,0192","0,0254"
774252,"6845,715",[2023-04-23 20:04:43 482],"0,0403","0,0539"
774365,"6846,715",[2023-04-23 20:04:44 482],"0,0084","0,013"
774478,"6847,715",[2023-04-23 20:04:45 482],"0,0187","0,031"
774594,"6848,715",[2023-04-23 20:04:46 482],"0,0899","0,1076"
774708,"6849,715",[2023-04-23 20:04:47 482],"0,0317","0,0451"
774819,"6850,715",[2023-04-23 20:04:48 482],"0,0518","0,0815"
774950,"6851,876",[2023-04-23 20:04:49 643],"0,0998","0,1296"
775067,"6852,876",[2023-04-23 20:04:50 643],"0,0284","0,0475"
775182,"6853,876",[2023-04-23 20:04:51 643],"0,0952","0,1285"
775294,"6854,876",[2023-04-23 20:04:52 643],"0,3102","0,451"
775408,"6855,876",[2023-04-23 20:04:53 643],"0,1069","0,1353"
775524,"6856,876",[2023-04-23 20:04:54 643],"0,0707","0,1312"
775635,"6857,876",[2023-04-23 20:04:55 643],"0,0186","0,0284"
775749,"6858,876",[2023-04-23 20:04:56 643],"0,0135","0,0183"
775864,"6859,876",[2023-04-23 20:04:57 643],"0,0157","0,0239"
775979,"6860,876",[2023-04-23 20:04:58 643],"0,008","0,0115"
776090,"6861,876",[2023-04-23 20:04:59 643],"0,0169","0,0301"
776203,"6862,876",[2023-04-23 20:05:00 643],"0,0911","0,1234"
776316,"6863,876",[2023-04-23 20:05:01 643],"0,0437","0,0777"
776432,"6864,876",[2023-04-23 20:05:02 643],"0,0601","0,1164"
776548,"6865,876",[2023-04-23 20:05:03 643],"0,058","0,1092"
776663,"6866,876",[2023-04-23 20:05:04 643],"0,1774","0,2844"
776779,"6867,876",[2023-04-23 20:05:05 643],"0,0711","0,1142"
776894,"6868,876",[2023-04-23 20:05:06 643],"0,0618","0,1086"
777007,"6869,876",[2023-04-23 20:05:07 643],"0,0701","0,1143"
777120,"6870,876",[2023-04-23 20:05:08 643],"0,0828","0,142"
777236,"6871,876",[2023-04-23 20:05:09 643],"0,0885","0,1433"
777353,"6872,876",[2023-04-23 20:05:10 643],"0,093","0,1868"
777465,"6873,876",[2023-04-23 20:05:11 643],"0,039","0,0782"
777579,"6874,876",[2023-04-23 20:05:12 643],"0,0288","0,0429"
777694,"6875,876",[2023-04-23 20:05:13 643],"0,0813","0,1361"
777811,"6876,876",[2023-04-23 20:05:14 643],"0,0873","0,1472"
777921,"6877,876",[2023-04-23 20:05:15 643],"0,0596","0,1109"
778037,"6878,876",[2023-04-23 20:05:16 643],"0,0073","0,0094"
778154,"6879,876",[2023-04-23 20:05:17 643],"0,0332","0,0614"
778266,"6880,876",[2023-04-23 20:05:18 643],"0,0635","0,1024"
778382,"6881,876",[2023-04-23 20:05:19 643],"0,0843","0,1401"
778498,"6882,876",[2023-04-23 20:05:20 643],"0,0828","0,1483"
778614,"6883,876",[2023-04-23 20:05:21 643],"0,0789","0,1307"
778726,"6884,876",[2023-04-23 20:05:22 643],"0,0667","0,1096"
778841,"6885,876",[2023-04-23 20:05:23 643],"0,0173","0,0264"
778958,"6886,876",[2023-04-23 20:05:24 643],"0,0146","0,0206"
779073,"6887,876",[2023-04-23 20:05:25 643],"0,0121","0,0168"
779184,"6888,876",[2023-04-23 20:05:26 643],"0,0119","0,0162"
779298,"6889,876",[2023-04-23 20:05:27 643],"0,0078","0,0111"
779414,"6890,876",[2023-04-23 20:05:28 643],"0,0111","0,0163"
779529,"6891,876",[2023-04-23 20:05:29 643],"0,0097","0,0139"
779642,"6892,876",[2023-04-23 20:05:30 643],"0,0091","0,0121"
779757,"6893,876",[2023-04-23 20:05:31 643],"0,0109","0,0178"
779874,"6894,876",[2023-04-23 20:05:32 643],"0,0068","0,0087"
779985,"6895,876",[2023-04-23 20:05:33 643],"0,0079","0,0106"
780102,"6896,876",[2023-04-23 20:05:34 643],"0,0079","0,0109"
780215,"6897,876",[2023-04-23 20:05:35 643],"0,0104","0,0152"
780330,"6898,876",[2023-04-23 20:05:36 643],"0,0111","0,0145"
780438,"6899,876",[2023-04-23 20:05:37 643],"0,0076","0,0101"
780550,"6900,876",[2023-04-23 20:05:38 643],"0,0255","0,0356"
780660,"6901,876",[2023-04-23 20:05:39 643],"0,1039","0,1518"
780772,"6902,876",[2023-04-23 20:05:40 643],"0,1953","0,285"
780884,"6903,876",[2023-04-23 20:05:41 643],"0,1509","0,2041"
780993,"6904,876",[2023-04-23 20:05:42 643],"0,0292","0,0363"
781106,"6905,876",[2023-04-23 20:05:43 643],"0,0137","0,0197"
781220,"6906,876",[2023-04-23 20:05:44 643],"0,0092","0,0149"
781329,"6907,876",[2023-04-23 20:05:45 643],"0,0073","0,0114"
781440,"6908,876",[2023-04-23 20:05:46 643],"0,0078","0,0109"
781556,"6909,876",[2023-04-23 20:05:47 643],"0,0095","0,013"
781671,"6910,876",[2023-04-23 20:05:48 643],"0,013","0,0167"
781780,"6911,876",[2023-04-23 20:05:49 643],"0,0184","0,0233"
781913,"6913,038",[2023-04-23 20:05:50 805],"0,0096","0,0125"
782028,"6914,038",[2023-04-23 20:05:51 805],"0,0061","0,0081"
782140,"6915,038",[2023-04-23 20:05:52 805],"0,0086","0,0114"
782252,"6916,038",[2023-04-23 20:05:53 805],"0,0148","0,0201"
782367,"6917,038",[2023-04-23 20:05:54 805],"0,0291","0,0371"
782481,"6918,038",[2023-04-23 20:05:55 805],"0,0417","0,0527"
782592,"6919,038",[2023-04-23 20:05:56 805],"0,0131","0,0172"
782706,"6920,038",[2023-04-23 20:05:57 805],"0,017","0,0252"
782818,"6921,038",[2023-04-23 20:05:58 805],"0,0174","0,0264"
782934,"6922,038",[2023-04-23 20:05:59 805],"0,0142","0,02"
783045,"6923,038",[2023-04-23 20:06:00 805],"0,0078","0,0129"
783161,"6924,038",[2023-04-23 20:06:01 805],"0,0061","0,0098"
783276,"6925,038",[2023-04-23 20:06:02 805],"0,0108","0,0147"
783392,"6926,038",[2023-04-23 20:06:03 805],"0,0246","0,0384"
783505,"6927,038",[2023-04-23 20:06:04 805],"0,0677","0,1042"
783619,"6928,038",[2023-04-23 20:06:05 805],"0,1127","0,2039"
783734,"6929,038",[2023-04-23 20:06:06 805],"0,1245","0,2151"
783847,"6930,038",[2023-04-23 20:06:07 805],"0,0214","0,0241"
783962,"6931,038",[2023-04-23 20:06:08 805],"0,0399","0,0452"
784077,"6932,038",[2023-04-23 20:06:09 805],"0,0116","0,0163"
784192,"6933,038",[2023-04-23 20:06:10 805],"0,0123","0,0171"
784304,"6934,038",[2023-04-23 20:06:11 805],"0,0563","0,0692"
784419,"6935,038",[2023-04-23 20:06:12 805],"0,0582","0,066"
784535,"6936,038",[2023-04-23 20:06:13 805],"0,034","0,0518"
784650,"6937,038",[2023-04-23 20:06:14 805],"0,0691","0,1128"
784761,"6938,038",[2023-04-23 20:06:15 805],"0,0839","0,1497"
784875,"6939,038",[2023-04-23 20:06:16 805],"0,0821","0,1517"
784991,"6940,038",[2023-04-23 20:06:17 805],"0,0355","0,0509"
785107,"6941,038",[2023-04-23 20:06:18 805],"0,0224","0,0294"
785219,"6942,038",[2023-04-23 20:06:19 805],"0,0182","0,0231"
785333,"6943,038",[2023-04-23 20:06:20 805],"0,0259","0,0388"
785449,"6944,038",[2023-04-23 20:06:21 805],"0,0269","0,0361"
785563,"6945,038",[2023-04-23 20:06:22 805],"0,0248","0,0333"
785677,"6946,038",[2023-04-23 20:06:23 805],"0,0223","0,0273"
785791,"6947,038",[2023-04-23 20:06:24 805],"0,0279","0,0374"
785907,"6948,038",[2023-04-23 20:06:25 805],"0,0212","0,0282"
786021,"6949,038",[2023-04-23 20:06:26 805],"0,0089","0,013"
786134,"6950,038",[2023-04-23 20:06:27 805],"0,0085","0,0109"
786248,"6951,038",[2023-04-23 20:06:28 805],"0,0129","0,0178"
786364,"6952,038",[2023-04-23 20:06:29 805],"0,0126","0,0188"
786477,"6953,038",[2023-04-23 20:06:30 805],"0,0607","0,0798"
786591,"6954,038",[2023-04-23 20:06:31 805],"0,0094","0,0151"
786705,"6955,038",[2023-04-23 20:06:32 805],"0,0107","0,014"
786819,"6956,038",[2023-04-23 20:06:33 805],"0,0305","0,0576"
786930,"6957,038",[2023-04-23 20:06:34 805],"0,0219","0,0448"
787046,"6958,038",[2023-04-23 20:06:35 805],"0,0103","0,0157"
787158,"6959,038",[2023-04-23 20:06:36 805],"0,0064","0,0085"
787272,"6960,038",[2023-04-23 20:06:37 805],"0,0083","0,0106"
787378,"6961,038",[2023-04-23 20:06:38 805],"0,005","0,0063"
787489,"6962,038",[2023-04-23 20:06:39 805],"0,0062","0,0085"
787601,"6963,038",[2023-04-23 20:06:40 805],"0,003","0,0041"
787712,"6964,038",[2023-04-23 20:06:41 805],"0,0043","0,0051"
787823,"6965,038",[2023-04-23 20:06:42 805],"0,009","0,0109"
787936,"6966,038",[2023-04-23 20:06:43 805],"0,0094","0,0112"
788048,"6967,038",[2023-04-23 20:06:44 805],"0,0306","0,0512"
788158,"6968,038",[2023-04-23 20:06:45 805],"0,007","0,0093"
788270,"6969,038",[2023-04-23 20:06:46 805],"0,0082","0,011"
788384,"6970,038",[2023-04-23 20:06:47 805],"0,0062","0,0074"
788500,"6971,038",[2023-04-23 20:06:48 805],"0,0055","0,0075"
788611,"6972,038",[2023-04-23 20:06:49 805],"0,0083","0,0119"
788727,"6973,038",[2023-04-23 20:06:50 805],"0,006","0,0079"
788859,"6974,199",[2023-04-23 20:06:51 966],"0,0281","0,0472"
788972,"6975,199",[2023-04-23 20:06:52 966],"0,009","0,0156"
789087,"6976,199",[2023-04-23 20:06:53 966],"0,005","0,0062"
789203,"6977,199",[2023-04-23 20:06:54 966],"0,0073","0,0101"
789317,"6978,199",[2023-04-23 20:06:55 966],"0,0092","0,0198"
789431,"6979,199",[2023-04-23 20:06:56 966],"0,0147","0,023"
789542,"6980,199",[2023-04-23 20:06:57 966],"0,0052","0,0069"
789658,"6981,199",[2023-04-23 20:06:58 966],"0,0038","0,005"
789771,"6982,199",[2023-04-23 20:06:59 966],"0,0037","0,0044"
789885,"6983,199",[2023-04-23 20:07:00 966],"0,0039","0,0049"
790000,"6984,199",[2023-04-23 20:07:01 966],"0,0031","0,0037"
790115,"6985,199",[2023-04-23 20:07:02 966],"0,0038","0,0047"
790229,"6986,199",[2023-04-23 20:07:03 966],"0,0034","0,0041"
790341,"6987,199",[2023-04-23 20:07:04 966],"0,0027","0,0031"
790453,"6988,199",[2023-04-23 20:07:05 966],"0,0027","0,0031"
790567,"6989,199",[2023-04-23 20:07:06 966],"0,0027","0,0033"
790681,"6990,199",[2023-04-23 20:07:07 966],"0,0119","0,0144"
790793,"6991,199",[2023-04-23 20:07:08 966],"0,0062","0,0073"
790907,"6992,199",[2023-04-23 20:07:09 966],"0,004","0,0048"
791022,"6993,199",[2023-04-23 20:07:10 966],"0,0046","0,0052"
791136,"6994,199",[2023-04-23 20:07:11 966],"0,011","0,013"
791246,"6995,199",[2023-04-23 20:07:12 966],"0,0064","0,0074"
791361,"6996,199",[2023-04-23 20:07:13 966],"0,003","0,0034"
791475,"6997,199",[2023-04-23 20:07:14 966],"0,0024","0,003"
791588,"6998,199",[2023-04-23 20:07:15 966],"0,0033","0,0042"
791701,"6999,199",[2023-04-23 20:07:16 966],"0,0035","0,0042"
791815,"7000,199",[2023-04-23 20:07:17 966],"0,0028","0,0034"
791929,"7001,199",[2023-04-23 20:07:18 966],"0,0025","0,003"
792039,"7002,199",[2023-04-23 20:07:19 966],"0,0024","0,0029"
792153,"7003,199",[2023-04-23 20:07:20 966],"0,0028","0,0034"
792268,"7004,199",[2023-04-23 20:07:21 966],"0,004","0,0046"
792382,"7005,199",[2023-04-23 20:07:22 966],"0,0036","0,0044"
792491,"7006,199",[2023-04-23 20:07:23 966],"0,0029","0,0034"
792606,"7007,199",[2023-04-23 20:07:24 966],"0,0027","0,0033"
792720,"7008,199",[2023-04-23 20:07:25 966],"0,0025","0,0031"
792833,"7009,199",[2023-04-23 20:07:26 966],"0,0026","0,003"
792947,"7010,199",[2023-04-23 20:07:27 966],"0,0026","0,0031"
793063,"7011,199",[2023-04-23 20:07:28 966],"0,003","0,0034"
793176,"7012,199",[2023-04-23 20:07:29 966],"0,0025","0,003"
793288,"7013,199",[2023-04-23 20:07:30 966],"0,0027","0,0033"
793404,"7014,199",[2023-04-23 20:07:31 966],"0,0025","0,003"
793520,"7015,199",[2023-04-23 20:07:32 966],"0,0025","0,003"
793634,"7016,199",[2023-04-23 20:07:33 966],"0,0024","0,0028"
793749,"7017,199",[2023-04-23 20:07:34 966],"0,0021","0,0026"
793859,"7018,199",[2023-04-23 20:07:35 966],"0,0026","0,003"
793972,"7019,199",[2023-04-23 20:07:36 966],"0,0026","0,0032"
794086,"7020,199",[2023-04-23 20:07:37 966],"0,0023","0,0029"
794197,"7021,199",[2023-04-23 20:07:38 966],"0,0025","0,0029"
