,seconds,date,hr
190637,"1702,304",[2023-04-23 18:39:00 071],153.0
190695,"1702,804",[2023-04-23 18:39:00 571],154.0
190752,"1703,304",[2023-04-23 18:39:01 071],154.0
190807,"1703,804",[2023-04-23 18:39:01 571],153.0
190863,"1704,304",[2023-04-23 18:39:02 071],153.0
190921,"1704,804",[2023-04-23 18:39:02 571],152.0
190979,"1705,304",[2023-04-23 18:39:03 071],151.0
191036,"1705,804",[2023-04-23 18:39:03 571],151.0
191094,"1706,304",[2023-04-23 18:39:04 071],150.0
191151,"1706,804",[2023-04-23 18:39:04 571],150.0
191208,"1707,304",[2023-04-23 18:39:05 071],150.0
191261,"1707,804",[2023-04-23 18:39:05 571],150.0
191319,"1708,304",[2023-04-23 18:39:06 071],150.0
191377,"1708,804",[2023-04-23 18:39:06 571],150.0
191435,"1709,304",[2023-04-23 18:39:07 071],150.0
191492,"1709,804",[2023-04-23 18:39:07 571],150.0
191550,"1710,304",[2023-04-23 18:39:08 071],150.0
191607,"1710,804",[2023-04-23 18:39:08 571],150.0
191665,"1711,304",[2023-04-23 18:39:09 071],150.0
191723,"1711,804",[2023-04-23 18:39:09 571],150.0
191777,"1712,304",[2023-04-23 18:39:10 071],150.0
191835,"1712,804",[2023-04-23 18:39:10 571],150.0
191892,"1713,304",[2023-04-23 18:39:11 071],150.0
191950,"1713,804",[2023-04-23 18:39:11 571],150.0
192006,"1714,304",[2023-04-23 18:39:12 071],150.0
192064,"1714,804",[2023-04-23 18:39:12 571],150.0
192121,"1715,304",[2023-04-23 18:39:13 071],150.0
192176,"1715,804",[2023-04-23 18:39:13 571],150.0
192231,"1716,304",[2023-04-23 18:39:14 071],150.0
192289,"1716,804",[2023-04-23 18:39:14 571],150.0
192346,"1717,304",[2023-04-23 18:39:15 071],150.0
192405,"1717,804",[2023-04-23 18:39:15 571],150.0
192462,"1718,304",[2023-04-23 18:39:16 071],150.0
192519,"1718,804",[2023-04-23 18:39:16 571],150.0
192575,"1719,304",[2023-04-23 18:39:17 071],149.0
192632,"1719,804",[2023-04-23 18:39:17 571],149.0
192687,"1720,304",[2023-04-23 18:39:18 071],147.0
192746,"1720,804",[2023-04-23 18:39:18 571],147.0
192803,"1721,304",[2023-04-23 18:39:19 071],146.0
192862,"1721,804",[2023-04-23 18:39:19 571],146.0
192919,"1722,304",[2023-04-23 18:39:20 071],146.0
192977,"1722,804",[2023-04-23 18:39:20 571],145.0
193030,"1723,304",[2023-04-23 18:39:21 071],145.0
193088,"1723,804",[2023-04-23 18:39:21 571],145.0
193146,"1724,304",[2023-04-23 18:39:22 071],145.0
193204,"1724,804",[2023-04-23 18:39:22 571],145.0
193262,"1725,304",[2023-04-23 18:39:23 071],145.0
193321,"1725,804",[2023-04-23 18:39:23 571],145.0
193377,"1726,304",[2023-04-23 18:39:24 071],145.0
193435,"1726,804",[2023-04-23 18:39:24 571],145.0
193488,"1727,304",[2023-04-23 18:39:25 071],145.0
193545,"1727,804",[2023-04-23 18:39:25 571],145.0
193602,"1728,304",[2023-04-23 18:39:26 071],145.0
193661,"1728,804",[2023-04-23 18:39:26 571],145.0
193717,"1729,304",[2023-04-23 18:39:27 071],145.0
193774,"1729,804",[2023-04-23 18:39:27 571],145.0
193830,"1730,304",[2023-04-23 18:39:28 071],145.0
193883,"1730,804",[2023-04-23 18:39:28 571],145.0
193937,"1731,304",[2023-04-23 18:39:29 071],145.0
193994,"1731,804",[2023-04-23 18:39:29 571],145.0
194050,"1732,304",[2023-04-23 18:39:30 071],145.0
194106,"1732,804",[2023-04-23 18:39:30 571],145.0
194162,"1733,304",[2023-04-23 18:39:31 071],145.0
194219,"1733,804",[2023-04-23 18:39:31 571],145.0
194273,"1734,304",[2023-04-23 18:39:32 071],145.0
194327,"1734,804",[2023-04-23 18:39:32 571],145.0
194382,"1735,304",[2023-04-23 18:39:33 071],144.0
194439,"1735,804",[2023-04-23 18:39:33 571],144.0
194495,"1736,304",[2023-04-23 18:39:34 071],143.0
194552,"1736,804",[2023-04-23 18:39:34 571],142.0
194608,"1737,304",[2023-04-23 18:39:35 071],142.0
194664,"1737,804",[2023-04-23 18:39:35 571],142.0
194717,"1738,304",[2023-04-23 18:39:36 071],142.0
194772,"1738,804",[2023-04-23 18:39:36 571],142.0
194829,"1739,304",[2023-04-23 18:39:37 071],142.0
194887,"1739,804",[2023-04-23 18:39:37 571],142.0
194944,"1740,304",[2023-04-23 18:39:38 071],142.0
195001,"1740,804",[2023-04-23 18:39:38 571],142.0
195057,"1741,304",[2023-04-23 18:39:39 071],142.0
195110,"1741,804",[2023-04-23 18:39:39 571],143.0
195164,"1742,304",[2023-04-23 18:39:40 071],142.0
195223,"1742,804",[2023-04-23 18:39:40 571],142.0
195280,"1743,304",[2023-04-23 18:39:41 071],141.0
195339,"1743,804",[2023-04-23 18:39:41 571],141.0
195396,"1744,304",[2023-04-23 18:39:42 071],141.0
195454,"1744,804",[2023-04-23 18:39:42 571],141.0
195509,"1745,304",[2023-04-23 18:39:43 071],141.0
195564,"1745,804",[2023-04-23 18:39:43 571],141.0
195621,"1746,304",[2023-04-23 18:39:44 071],140.0
195680,"1746,804",[2023-04-23 18:39:44 571],140.0
195737,"1747,304",[2023-04-23 18:39:45 071],138.0
195795,"1747,804",[2023-04-23 18:39:45 571],138.0
195852,"1748,304",[2023-04-23 18:39:46 071],136.0
195910,"1748,804",[2023-04-23 18:39:46 571],136.0
195967,"1749,304",[2023-04-23 18:39:47 071],135.0
196026,"1749,804",[2023-04-23 18:39:47 571],134.0
196080,"1750,304",[2023-04-23 18:39:48 071],134.0
196138,"1750,804",[2023-04-23 18:39:48 571],134.0
196195,"1751,304",[2023-04-23 18:39:49 071],134.0
196252,"1751,804",[2023-04-23 18:39:49 571],135.0
196309,"1752,304",[2023-04-23 18:39:50 071],135.0
196367,"1752,804",[2023-04-23 18:39:50 571],134.0
196424,"1753,304",[2023-04-23 18:39:51 071],134.0
196480,"1753,804",[2023-04-23 18:39:51 571],134.0
196534,"1754,304",[2023-04-23 18:39:52 071],134.0
196593,"1754,804",[2023-04-23 18:39:52 571],133.0
196650,"1755,304",[2023-04-23 18:39:53 071],133.0
196707,"1755,804",[2023-04-23 18:39:53 571],134.0
196763,"1756,304",[2023-04-23 18:39:54 071],134.0
196822,"1756,804",[2023-04-23 18:39:54 571],134.0
196876,"1757,304",[2023-04-23 18:39:55 071],134.0
196931,"1757,804",[2023-04-23 18:39:55 571],135.0
196988,"1758,304",[2023-04-23 18:39:56 071],136.0
197046,"1758,804",[2023-04-23 18:39:56 571],136.0
197103,"1759,304",[2023-04-23 18:39:57 071],137.0
197161,"1759,804",[2023-04-23 18:39:57 571],137.0
197218,"1760,304",[2023-04-23 18:39:58 071],137.0
197276,"1760,804",[2023-04-23 18:39:58 571],137.0
197330,"1761,304",[2023-04-23 18:39:59 071],137.0
197386,"1761,804",[2023-04-23 18:39:59 571],136.0
197443,"1762,304",[2023-04-23 18:40:00 071],136.0
197501,"1762,804",[2023-04-23 18:40:00 571],135.0
197559,"1763,304",[2023-04-23 18:40:01 071],135.0
197617,"1763,804",[2023-04-23 18:40:01 571],136.0
197675,"1764,304",[2023-04-23 18:40:02 071],136.0
197731,"1764,804",[2023-04-23 18:40:02 571],136.0
197785,"1765,304",[2023-04-23 18:40:03 071],136.0
197841,"1765,804",[2023-04-23 18:40:03 571],136.0
197899,"1766,304",[2023-04-23 18:40:04 071],136.0
197957,"1766,804",[2023-04-23 18:40:04 571],137.0
198015,"1767,304",[2023-04-23 18:40:05 071],137.0
198073,"1767,804",[2023-04-23 18:40:05 571],138.0
198131,"1768,304",[2023-04-23 18:40:06 071],138.0
198184,"1768,804",[2023-04-23 18:40:06 571],139.0
198241,"1769,304",[2023-04-23 18:40:07 071],138.0
198299,"1769,804",[2023-04-23 18:40:07 571],137.0
198356,"1770,304",[2023-04-23 18:40:08 071],136.0
198415,"1770,804",[2023-04-23 18:40:08 571],136.0
198472,"1771,304",[2023-04-23 18:40:09 071],135.0
198530,"1771,804",[2023-04-23 18:40:09 571],135.0
198586,"1772,304",[2023-04-23 18:40:10 071],134.0
198640,"1772,804",[2023-04-23 18:40:10 571],134.0
198698,"1773,304",[2023-04-23 18:40:11 071],134.0
198756,"1773,804",[2023-04-23 18:40:11 571],134.0
198813,"1774,304",[2023-04-23 18:40:12 071],133.0
198871,"1774,804",[2023-04-23 18:40:12 571],132.0
198928,"1775,304",[2023-04-23 18:40:13 071],131.0
198985,"1775,804",[2023-04-23 18:40:13 571],131.0
199039,"1776,304",[2023-04-23 18:40:14 071],131.0
199096,"1776,804",[2023-04-23 18:40:14 571],132.0
199153,"1777,304",[2023-04-23 18:40:15 071],132.0
199211,"1777,804",[2023-04-23 18:40:15 571],133.0
199268,"1778,304",[2023-04-23 18:40:16 071],133.0
199326,"1778,804",[2023-04-23 18:40:16 571],132.0
199384,"1779,304",[2023-04-23 18:40:17 071],131.0
199437,"1779,804",[2023-04-23 18:40:17 571],130.0
199493,"1780,304",[2023-04-23 18:40:18 071],128.0
199551,"1780,804",[2023-04-23 18:40:18 571],127.0
199608,"1781,304",[2023-04-23 18:40:19 071],125.0
199666,"1781,804",[2023-04-23 18:40:19 571],125.0
199722,"1782,304",[2023-04-23 18:40:20 071],124.0
199781,"1782,804",[2023-04-23 18:40:20 571],124.0
199835,"1783,304",[2023-04-23 18:40:21 071],123.0
199889,"1783,804",[2023-04-23 18:40:21 571],123.0
199946,"1784,304",[2023-04-23 18:40:22 071],122.0
200004,"1784,804",[2023-04-23 18:40:22 571],122.0
200062,"1785,304",[2023-04-23 18:40:23 071],122.0
200120,"1785,804",[2023-04-23 18:40:23 571],121.0
200177,"1786,304",[2023-04-23 18:40:24 071],121.0
200235,"1786,804",[2023-04-23 18:40:24 571],121.0
200292,"1787,304",[2023-04-23 18:40:25 071],121.0
200349,"1787,804",[2023-04-23 18:40:25 571],122.0
200402,"1788,304",[2023-04-23 18:40:26 071],122.0
200460,"1788,804",[2023-04-23 18:40:26 571],122.0
200517,"1789,304",[2023-04-23 18:40:27 071],122.0
200575,"1789,804",[2023-04-23 18:40:27 571],121.0
200632,"1790,304",[2023-04-23 18:40:28 071],121.0
200690,"1790,804",[2023-04-23 18:40:28 571],121.0
200748,"1791,304",[2023-04-23 18:40:29 071],121.0
200803,"1791,804",[2023-04-23 18:40:29 571],121.0
200858,"1792,304",[2023-04-23 18:40:30 071],120.0
200916,"1792,804",[2023-04-23 18:40:30 571],120.0
200973,"1793,304",[2023-04-23 18:40:31 071],119.0
201031,"1793,804",[2023-04-23 18:40:31 571],118.0
201088,"1794,304",[2023-04-23 18:40:32 071],118.0
201145,"1794,804",[2023-04-23 18:40:32 571],118.0
201199,"1795,304",[2023-04-23 18:40:33 071],119.0
201254,"1795,804",[2023-04-23 18:40:33 571],119.0
201311,"1796,304",[2023-04-23 18:40:34 071],120.0
201369,"1796,804",[2023-04-23 18:40:34 571],119.0
201425,"1797,304",[2023-04-23 18:40:35 071],119.0
201483,"1797,804",[2023-04-23 18:40:35 571],119.0
201540,"1798,304",[2023-04-23 18:40:36 071],119.0
201597,"1798,804",[2023-04-23 18:40:36 571],119.0
201650,"1799,304",[2023-04-23 18:40:37 071],119.0
201706,"1799,804",[2023-04-23 18:40:37 571],119.0
201762,"1800,304",[2023-04-23 18:40:38 071],119.0
201820,"1800,804",[2023-04-23 18:40:38 571],119.0
201878,"1801,304",[2023-04-23 18:40:39 071],119.0
201935,"1801,804",[2023-04-23 18:40:39 571],119.0
201992,"1802,304",[2023-04-23 18:40:40 071],120.0
202047,"1802,804",[2023-04-23 18:40:40 571],120.0
202102,"1803,304",[2023-04-23 18:40:41 071],121.0
202160,"1803,804",[2023-04-23 18:40:41 571],120.0
202217,"1804,304",[2023-04-23 18:40:42 071],120.0
202275,"1804,804",[2023-04-23 18:40:42 571],120.0
202332,"1805,304",[2023-04-23 18:40:43 071],120.0
202391,"1805,804",[2023-04-23 18:40:43 571],119.0
202446,"1806,304",[2023-04-23 18:40:44 071],119.0
202500,"1806,804",[2023-04-23 18:40:44 571],120.0
202557,"1807,304",[2023-04-23 18:40:45 071],120.0
202614,"1807,804",[2023-04-23 18:40:45 571],120.0
202672,"1808,304",[2023-04-23 18:40:46 071],120.0
202731,"1808,804",[2023-04-23 18:40:46 571],120.0
202788,"1809,304",[2023-04-23 18:40:47 071],120.0
202845,"1809,804",[2023-04-23 18:40:47 571],120.0
202899,"1810,304",[2023-04-23 18:40:48 071],120.0
202954,"1810,804",[2023-04-23 18:40:48 571],120.0
203011,"1811,304",[2023-04-23 18:40:49 071],120.0
203069,"1811,804",[2023-04-23 18:40:49 571],121.0
203126,"1812,304",[2023-04-23 18:40:50 071],121.0
203184,"1812,804",[2023-04-23 18:40:50 571],122.0
203242,"1813,304",[2023-04-23 18:40:51 071],122.0
203297,"1813,804",[2023-04-23 18:40:51 571],121.0
203352,"1814,304",[2023-04-23 18:40:52 071],121.0
203411,"1814,804",[2023-04-23 18:40:52 571],120.0
203468,"1815,304",[2023-04-23 18:40:53 071],120.0
203526,"1815,804",[2023-04-23 18:40:53 571],119.0
203583,"1816,304",[2023-04-23 18:40:54 071],119.0
203641,"1816,804",[2023-04-23 18:40:54 571],119.0
203696,"1817,304",[2023-04-23 18:40:55 071],119.0
203749,"1817,804",[2023-04-23 18:40:55 571],119.0
203804,"1818,304",[2023-04-23 18:40:56 071],119.0
203862,"1818,804",[2023-04-23 18:40:56 571],119.0
203919,"1819,304",[2023-04-23 18:40:57 071],119.0
203977,"1819,804",[2023-04-23 18:40:57 571],118.0
204034,"1820,304",[2023-04-23 18:40:58 071],118.0
204091,"1820,804",[2023-04-23 18:40:58 571],118.0
204144,"1821,304",[2023-04-23 18:40:59 071],118.0
204200,"1821,804",[2023-04-23 18:40:59 571],118.0
204257,"1822,304",[2023-04-23 18:41:00 071],118.0
204315,"1822,804",[2023-04-23 18:41:00 571],118.0
204371,"1823,304",[2023-04-23 18:41:01 071],118.0
204429,"1823,804",[2023-04-23 18:41:01 571],118.0
204486,"1824,304",[2023-04-23 18:41:02 071],119.0
204544,"1824,804",[2023-04-23 18:41:02 571],119.0
204601,"1825,304",[2023-04-23 18:41:03 071],120.0
204656,"1825,804",[2023-04-23 18:41:03 571],120.0
204710,"1826,304",[2023-04-23 18:41:04 071],120.0
204768,"1826,804",[2023-04-23 18:41:04 571],119.0
204825,"1827,304",[2023-04-23 18:41:05 071],119.0
204882,"1827,804",[2023-04-23 18:41:05 571],119.0
204939,"1828,304",[2023-04-23 18:41:06 071],119.0
204996,"1828,804",[2023-04-23 18:41:06 571],119.0
205054,"1829,304",[2023-04-23 18:41:07 071],119.0
205107,"1829,804",[2023-04-23 18:41:07 571],120.0
205163,"1830,304",[2023-04-23 18:41:08 071],120.0
205222,"1830,804",[2023-04-23 18:41:08 571],121.0
205279,"1831,304",[2023-04-23 18:41:09 071],121.0
205337,"1831,804",[2023-04-23 18:41:09 571],121.0
205394,"1832,304",[2023-04-23 18:41:10 071],120.0
205451,"1832,804",[2023-04-23 18:41:10 571],120.0
205506,"1833,304",[2023-04-23 18:41:11 071],119.0
205561,"1833,804",[2023-04-23 18:41:11 571],118.0
205618,"1834,304",[2023-04-23 18:41:12 071],118.0
205676,"1834,804",[2023-04-23 18:41:12 571],117.0
205732,"1835,304",[2023-04-23 18:41:13 071],116.0
205790,"1835,804",[2023-04-23 18:41:13 571],115.0
205848,"1836,304",[2023-04-23 18:41:14 071],114.0
205905,"1836,804",[2023-04-23 18:41:14 571],114.0
205959,"1837,304",[2023-04-23 18:41:15 071],114.0
206015,"1837,804",[2023-04-23 18:41:15 571],114.0
206072,"1838,304",[2023-04-23 18:41:16 071],115.0
206130,"1838,804",[2023-04-23 18:41:16 571],117.0
206188,"1839,304",[2023-04-23 18:41:17 071],119.0
206246,"1839,804",[2023-04-23 18:41:17 571],121.0
206303,"1840,304",[2023-04-23 18:41:18 071],122.0
206355,"1840,804",[2023-04-23 18:41:18 571],122.0
206411,"1841,304",[2023-04-23 18:41:19 071],122.0
206469,"1841,804",[2023-04-23 18:41:19 571],122.0
206526,"1842,304",[2023-04-23 18:41:20 071],121.0
206585,"1842,804",[2023-04-23 18:41:20 571],121.0
206643,"1843,304",[2023-04-23 18:41:21 071],121.0
206701,"1843,804",[2023-04-23 18:41:21 571],121.0
206756,"1844,304",[2023-04-23 18:41:22 071],124.0
206811,"1844,804",[2023-04-23 18:41:22 571],125.0
206868,"1845,304",[2023-04-23 18:41:23 071],127.0
206927,"1845,804",[2023-04-23 18:41:23 571],127.0
206984,"1846,304",[2023-04-23 18:41:24 071],127.0
207043,"1846,804",[2023-04-23 18:41:24 571],128.0
207100,"1847,304",[2023-04-23 18:41:25 071],128.0
207158,"1847,804",[2023-04-23 18:41:25 571],129.0
207212,"1848,304",[2023-04-23 18:41:26 071],129.0
207271,"1848,804",[2023-04-23 18:41:26 571],129.0
207327,"1849,304",[2023-04-23 18:41:27 071],129.0
207385,"1849,804",[2023-04-23 18:41:27 571],129.0
207442,"1850,304",[2023-04-23 18:41:28 071],129.0
207501,"1850,804",[2023-04-23 18:41:28 571],129.0
207558,"1851,304",[2023-04-23 18:41:29 071],129.0
207613,"1851,804",[2023-04-23 18:41:29 571],129.0
207669,"1852,304",[2023-04-23 18:41:30 071],129.0
207727,"1852,804",[2023-04-23 18:41:30 571],129.0
207784,"1853,304",[2023-04-23 18:41:31 071],129.0
207842,"1853,804",[2023-04-23 18:41:31 571],129.0
207901,"1854,304",[2023-04-23 18:41:32 071],129.0
207959,"1854,804",[2023-04-23 18:41:32 571],129.0
208013,"1855,304",[2023-04-23 18:41:33 071],129.0
208069,"1855,804",[2023-04-23 18:41:33 571],129.0
208125,"1856,304",[2023-04-23 18:41:34 071],129.0
208182,"1856,804",[2023-04-23 18:41:34 571],129.0
208239,"1857,304",[2023-04-23 18:41:35 071],129.0
208297,"1857,804",[2023-04-23 18:41:35 571],129.0
208354,"1858,304",[2023-04-23 18:41:36 071],129.0
208411,"1858,804",[2023-04-23 18:41:36 571],130.0
208463,"1859,304",[2023-04-23 18:41:37 071],130.0
208521,"1859,804",[2023-04-23 18:41:37 571],130.0
208579,"1860,304",[2023-04-23 18:41:38 071],130.0
208637,"1860,804",[2023-04-23 18:41:38 571],130.0
208694,"1861,304",[2023-04-23 18:41:39 071],130.0
208752,"1861,804",[2023-04-23 18:41:39 571],130.0
208808,"1862,304",[2023-04-23 18:41:40 071],130.0
208867,"1862,804",[2023-04-23 18:41:40 571],131.0
208924,"1863,304",[2023-04-23 18:41:41 071],131.0
208978,"1863,804",[2023-04-23 18:41:41 571],131.0
209033,"1864,304",[2023-04-23 18:41:42 071],132.0
209090,"1864,804",[2023-04-23 18:41:42 571],132.0
209148,"1865,304",[2023-04-23 18:41:43 071],133.0
209206,"1865,804",[2023-04-23 18:41:43 571],133.0
209264,"1866,304",[2023-04-23 18:41:44 071],133.0
209321,"1866,804",[2023-04-23 18:41:44 571],134.0
209377,"1867,304",[2023-04-23 18:41:45 071],134.0
209431,"1867,804",[2023-04-23 18:41:45 571],134.0
209488,"1868,304",[2023-04-23 18:41:46 071],134.0
209546,"1868,804",[2023-04-23 18:41:46 571],134.0
209603,"1869,304",[2023-04-23 18:41:47 071],133.0
209661,"1869,804",[2023-04-23 18:41:47 571],133.0
209718,"1870,304",[2023-04-23 18:41:48 071],132.0
209775,"1870,804",[2023-04-23 18:41:48 571],131.0
209830,"1871,304",[2023-04-23 18:41:49 071],131.0
209885,"1871,804",[2023-04-23 18:41:49 571],132.0
209942,"1872,304",[2023-04-23 18:41:50 071],132.0
210000,"1872,804",[2023-04-23 18:41:50 571],133.0
210057,"1873,304",[2023-04-23 18:41:51 071],133.0
210115,"1873,804",[2023-04-23 18:41:51 571],134.0
210172,"1874,304",[2023-04-23 18:41:52 071],134.0
210231,"1874,804",[2023-04-23 18:41:52 571],134.0
210285,"1875,304",[2023-04-23 18:41:53 071],134.0
210344,"1875,804",[2023-04-23 18:41:53 571],135.0
210401,"1876,304",[2023-04-23 18:41:54 071],135.0
210459,"1876,804",[2023-04-23 18:41:54 571],135.0
210516,"1877,304",[2023-04-23 18:41:55 071],135.0
210574,"1877,804",[2023-04-23 18:41:55 571],135.0
210632,"1878,304",[2023-04-23 18:41:56 071],135.0
210685,"1878,804",[2023-04-23 18:41:56 571],134.0
210741,"1879,304",[2023-04-23 18:41:57 071],134.0
210799,"1879,804",[2023-04-23 18:41:57 571],133.0
210856,"1880,304",[2023-04-23 18:41:58 071],133.0
210914,"1880,804",[2023-04-23 18:41:58 571],133.0
210971,"1881,304",[2023-04-23 18:41:59 071],133.0
211030,"1881,804",[2023-04-23 18:41:59 571],133.0
211085,"1882,304",[2023-04-23 18:42:00 071],133.0
211140,"1882,804",[2023-04-23 18:42:00 571],133.0
211197,"1883,304",[2023-04-23 18:42:01 071],135.0
211255,"1883,804",[2023-04-23 18:42:01 571],136.0
211312,"1884,304",[2023-04-23 18:42:02 071],138.0
211370,"1884,804",[2023-04-23 18:42:02 571],139.0
211428,"1885,304",[2023-04-23 18:42:03 071],139.0
211485,"1885,804",[2023-04-23 18:42:03 571],139.0
211539,"1886,304",[2023-04-23 18:42:04 071],139.0
211596,"1886,804",[2023-04-23 18:42:04 571],139.0
211654,"1887,304",[2023-04-23 18:42:05 071],138.0
211713,"1887,804",[2023-04-23 18:42:05 571],138.0
211770,"1888,304",[2023-04-23 18:42:06 071],137.0
211828,"1888,804",[2023-04-23 18:42:06 571],136.0
211885,"1889,304",[2023-04-23 18:42:07 071],136.0
211938,"1889,804",[2023-04-23 18:42:07 571],136.0
211993,"1890,304",[2023-04-23 18:42:08 071],136.0
212050,"1890,804",[2023-04-23 18:42:08 571],135.0
212107,"1891,304",[2023-04-23 18:42:09 071],134.0
212165,"1891,804",[2023-04-23 18:42:09 571],134.0
212222,"1892,304",[2023-04-23 18:42:10 071],133.0
212281,"1892,804",[2023-04-23 18:42:10 571],133.0
212335,"1893,304",[2023-04-23 18:42:11 071],133.0
212391,"1893,804",[2023-04-23 18:42:11 571],133.0
212449,"1894,304",[2023-04-23 18:42:12 071],133.0
212506,"1894,804",[2023-04-23 18:42:12 571],133.0
212562,"1895,304",[2023-04-23 18:42:13 071],133.0
212619,"1895,804",[2023-04-23 18:42:13 571],134.0
212675,"1896,304",[2023-04-23 18:42:14 071],134.0
212732,"1896,804",[2023-04-23 18:42:14 571],134.0
212784,"1897,304",[2023-04-23 18:42:15 071],134.0
212840,"1897,804",[2023-04-23 18:42:15 571],134.0
212896,"1898,304",[2023-04-23 18:42:16 071],134.0
212952,"1898,804",[2023-04-23 18:42:16 571],133.0
213008,"1899,304",[2023-04-23 18:42:17 071],133.0
213064,"1899,804",[2023-04-23 18:42:17 571],133.0
213120,"1900,304",[2023-04-23 18:42:18 071],133.0
213176,"1900,804",[2023-04-23 18:42:18 571],132.0
213232,"1901,304",[2023-04-23 18:42:19 071],132.0
213283,"1901,804",[2023-04-23 18:42:19 571],132.0
213339,"1902,304",[2023-04-23 18:42:20 071],132.0
213395,"1902,804",[2023-04-23 18:42:20 571],132.0
213452,"1903,304",[2023-04-23 18:42:21 071],132.0
213507,"1903,804",[2023-04-23 18:42:21 571],132.0
213563,"1904,304",[2023-04-23 18:42:22 071],132.0
213619,"1904,804",[2023-04-23 18:42:22 571],132.0
213672,"1905,304",[2023-04-23 18:42:23 071],132.0
213726,"1905,804",[2023-04-23 18:42:23 571],131.0
213783,"1906,304",[2023-04-23 18:42:24 071],131.0
213840,"1906,804",[2023-04-23 18:42:24 571],131.0
213897,"1907,304",[2023-04-23 18:42:25 071],131.0
213954,"1907,804",[2023-04-23 18:42:25 571],130.0
214012,"1908,304",[2023-04-23 18:42:26 071],131.0
214068,"1908,804",[2023-04-23 18:42:26 571],132.0
214122,"1909,304",[2023-04-23 18:42:27 071],133.0
214178,"1909,804",[2023-04-23 18:42:27 571],133.0
214235,"1910,304",[2023-04-23 18:42:28 071],133.0
214293,"1910,804",[2023-04-23 18:42:28 571],133.0
214350,"1911,304",[2023-04-23 18:42:29 071],133.0
214407,"1911,804",[2023-04-23 18:42:29 571],132.0
214464,"1912,304",[2023-04-23 18:42:30 071],132.0
214517,"1912,804",[2023-04-23 18:42:30 571],132.0
214572,"1913,304",[2023-04-23 18:42:31 071],133.0
214629,"1913,804",[2023-04-23 18:42:31 571],135.0
214687,"1914,304",[2023-04-23 18:42:32 071],136.0
214744,"1914,804",[2023-04-23 18:42:32 571],137.0
214802,"1915,304",[2023-04-23 18:42:33 071],137.0
214859,"1915,804",[2023-04-23 18:42:33 571],137.0
214915,"1916,304",[2023-04-23 18:42:34 071],137.0
214968,"1916,804",[2023-04-23 18:42:34 571],137.0
215024,"1917,304",[2023-04-23 18:42:35 071],136.0
215082,"1917,804",[2023-04-23 18:42:35 571],136.0
215139,"1918,304",[2023-04-23 18:42:36 071],135.0
215197,"1918,804",[2023-04-23 18:42:36 571],135.0
215254,"1919,304",[2023-04-23 18:42:37 071],135.0
215311,"1919,804",[2023-04-23 18:42:37 571],134.0
215364,"1920,304",[2023-04-23 18:42:38 071],134.0
215420,"1920,804",[2023-04-23 18:42:38 571],133.0
215477,"1921,304",[2023-04-23 18:42:39 071],133.0
215534,"1921,804",[2023-04-23 18:42:39 571],133.0
215592,"1922,304",[2023-04-23 18:42:40 071],133.0
215650,"1922,804",[2023-04-23 18:42:40 571],133.0
215708,"1923,304",[2023-04-23 18:42:41 071],133.0
215763,"1923,804",[2023-04-23 18:42:41 571],133.0
215816,"1924,304",[2023-04-23 18:42:42 071],133.0
215873,"1924,804",[2023-04-23 18:42:42 571],133.0
215931,"1925,304",[2023-04-23 18:42:43 071],134.0
215988,"1925,804",[2023-04-23 18:42:43 571],135.0
216045,"1926,304",[2023-04-23 18:42:44 071],136.0
216103,"1926,804",[2023-04-23 18:42:44 571],136.0
216159,"1927,304",[2023-04-23 18:42:45 071],136.0
216214,"1927,804",[2023-04-23 18:42:45 571],136.0
216269,"1928,304",[2023-04-23 18:42:46 071],136.0
216326,"1928,804",[2023-04-23 18:42:46 571],136.0
216383,"1929,304",[2023-04-23 18:42:47 071],136.0
216440,"1929,804",[2023-04-23 18:42:47 571],136.0
216497,"1930,304",[2023-04-23 18:42:48 071],136.0
216557,"1930,804",[2023-04-23 18:42:48 571],136.0
216609,"1931,304",[2023-04-23 18:42:49 071],136.0
216664,"1931,804",[2023-04-23 18:42:49 571],136.0
216720,"1932,304",[2023-04-23 18:42:50 071],136.0
216777,"1932,804",[2023-04-23 18:42:50 571],136.0
216834,"1933,304",[2023-04-23 18:42:51 071],136.0
216892,"1933,804",[2023-04-23 18:42:51 571],136.0
216949,"1934,304",[2023-04-23 18:42:52 071],136.0
217003,"1934,804",[2023-04-23 18:42:52 571],136.0
217056,"1935,304",[2023-04-23 18:42:53 071],136.0
217113,"1935,804",[2023-04-23 18:42:53 571],136.0
217170,"1936,304",[2023-04-23 18:42:54 071],136.0
217227,"1936,804",[2023-04-23 18:42:54 571],137.0
217284,"1937,304",[2023-04-23 18:42:55 071],137.0
217342,"1937,804",[2023-04-23 18:42:55 571],138.0
217399,"1938,304",[2023-04-23 18:42:56 071],138.0
217456,"1938,804",[2023-04-23 18:42:56 571],138.0
217512,"1939,304",[2023-04-23 18:42:57 071],138.0
217566,"1939,804",[2023-04-23 18:42:57 571],138.0
217624,"1940,304",[2023-04-23 18:42:58 071],138.0
217681,"1940,804",[2023-04-23 18:42:58 571],137.0
217738,"1941,304",[2023-04-23 18:42:59 071],137.0
217795,"1941,804",[2023-04-23 18:42:59 571],137.0
217852,"1942,304",[2023-04-23 18:43:00 071],137.0
217909,"1942,804",[2023-04-23 18:43:00 571],138.0
