seconds,date,hr
3232.804,2023-04-23 19:04:30.571,114.0
3233.304,2023-04-23 19:04:31.071,115.0
3233.804,2023-04-23 19:04:31.571,116.0
3234.304,2023-04-23 19:04:32.071,116.0
3234.804,2023-04-23 19:04:32.571,115.0
3235.304,2023-04-23 19:04:33.071,116.0
3235.804,2023-04-23 19:04:33.571,116.0
3236.304,2023-04-23 19:04:34.071,117.0
3236.804,2023-04-23 19:04:34.571,118.0
3237.304,2023-04-23 19:04:35.071,118.0
3237.804,2023-04-23 19:04:35.571,118.0
3238.304,2023-04-23 19:04:36.071,117.0
3238.804,2023-04-23 19:04:36.571,116.0
3239.304,2023-04-23 19:04:37.071,115.0
3239.804,2023-04-23 19:04:37.571,116.0
3240.304,2023-04-23 19:04:38.071,116.0
3240.804,2023-04-23 19:04:38.571,115.0
3241.304,2023-04-23 19:04:39.071,115.0
3241.804,2023-04-23 19:04:39.571,115.0
3242.304,2023-04-23 19:04:40.071,115.0
3242.804,2023-04-23 19:04:40.571,115.0
3243.304,2023-04-23 19:04:41.071,115.0
3243.804,2023-04-23 19:04:41.571,115.0
3244.304,2023-04-23 19:04:42.071,115.0
3244.804,2023-04-23 19:04:42.571,116.0
3245.304,2023-04-23 19:04:43.071,115.0
3245.804,2023-04-23 19:04:43.571,115.0
3246.304,2023-04-23 19:04:44.071,114.0
3246.804,2023-04-23 19:04:44.571,114.0
3247.304,2023-04-23 19:04:45.071,114.0
3247.804,2023-04-23 19:04:45.571,114.0
3248.304,2023-04-23 19:04:46.071,114.0
3248.804,2023-04-23 19:04:46.571,115.0
3249.304,2023-04-23 19:04:47.071,115.0
3249.804,2023-04-23 19:04:47.571,115.0
3250.304,2023-04-23 19:04:48.071,115.0
3250.804,2023-04-23 19:04:48.571,115.0
3251.304,2023-04-23 19:04:49.071,115.0
3251.804,2023-04-23 19:04:49.571,115.0
3252.304,2023-04-23 19:04:50.071,115.0
3252.804,2023-04-23 19:04:50.571,115.0
3253.304,2023-04-23 19:04:51.071,115.0
3253.804,2023-04-23 19:04:51.571,115.0
3254.304,2023-04-23 19:04:52.071,115.0
3254.804,2023-04-23 19:04:52.571,115.0
3255.304,2023-04-23 19:04:53.071,115.0
3255.804,2023-04-23 19:04:53.571,114.0
3256.304,2023-04-23 19:04:54.071,114.0
3256.804,2023-04-23 19:04:54.571,113.0
3257.304,2023-04-23 19:04:55.071,113.0
3257.804,2023-04-23 19:04:55.571,114.0
3258.304,2023-04-23 19:04:56.071,114.0
3258.804,2023-04-23 19:04:56.571,114.0
3259.304,2023-04-23 19:04:57.071,114.0
3259.804,2023-04-23 19:04:57.571,114.0
3260.304,2023-04-23 19:04:58.071,114.0
3260.804,2023-04-23 19:04:58.571,114.0
3261.304,2023-04-23 19:04:59.071,114.0
3261.804,2023-04-23 19:04:59.571,113.0
3262.304,2023-04-23 19:05:00.071,113.0
3262.804,2023-04-23 19:05:00.571,112.0
3263.304,2023-04-23 19:05:01.071,112.0
3263.804,2023-04-23 19:05:01.571,112.0
3264.304,2023-04-23 19:05:02.071,112.0
3264.804,2023-04-23 19:05:02.571,112.0
3265.304,2023-04-23 19:05:03.071,112.0
3265.804,2023-04-23 19:05:03.571,112.0
3266.304,2023-04-23 19:05:04.071,112.0
3266.804,2023-04-23 19:05:04.571,112.0
3267.304,2023-04-23 19:05:05.071,112.0
3267.804,2023-04-23 19:05:05.571,112.0
3268.304,2023-04-23 19:05:06.071,111.0
3268.804,2023-04-23 19:05:06.571,111.0
3269.304,2023-04-23 19:05:07.071,110.0
3269.804,2023-04-23 19:05:07.571,110.0
3270.304,2023-04-23 19:05:08.071,110.0
3270.804,2023-04-23 19:05:08.571,110.0
3271.304,2023-04-23 19:05:09.071,110.0
3271.804,2023-04-23 19:05:09.571,110.0
3272.304,2023-04-23 19:05:10.071,110.0
3272.804,2023-04-23 19:05:10.571,110.0
3273.304,2023-04-23 19:05:11.071,110.0
3273.804,2023-04-23 19:05:11.571,110.0
3274.304,2023-04-23 19:05:12.071,110.0
3274.804,2023-04-23 19:05:12.571,110.0
3275.304,2023-04-23 19:05:13.071,110.0
3275.804,2023-04-23 19:05:13.571,111.0
3276.304,2023-04-23 19:05:14.071,111.0
3276.804,2023-04-23 19:05:14.571,110.0
3277.304,2023-04-23 19:05:15.071,110.0
3277.804,2023-04-23 19:05:15.571,110.0
3278.304,2023-04-23 19:05:16.071,110.0
3278.804,2023-04-23 19:05:16.571,110.0
3279.304,2023-04-23 19:05:17.071,110.0
3279.804,2023-04-23 19:05:17.571,110.0
3280.304,2023-04-23 19:05:18.071,110.0
3280.804,2023-04-23 19:05:18.571,110.0
3281.304,2023-04-23 19:05:19.071,110.0
3281.804,2023-04-23 19:05:19.571,110.0
3282.304,2023-04-23 19:05:20.071,110.0
3282.804,2023-04-23 19:05:20.571,109.0
3283.304,2023-04-23 19:05:21.071,109.0
3283.804,2023-04-23 19:05:21.571,109.0
3284.304,2023-04-23 19:05:22.071,109.0
3284.804,2023-04-23 19:05:22.571,109.0
3285.304,2023-04-23 19:05:23.071,109.0
3285.804,2023-04-23 19:05:23.571,109.0
3286.304,2023-04-23 19:05:24.071,109.0
3286.804,2023-04-23 19:05:24.571,109.0
3287.304,2023-04-23 19:05:25.071,109.0
3287.804,2023-04-23 19:05:25.571,109.0
3288.304,2023-04-23 19:05:26.071,109.0
3288.804,2023-04-23 19:05:26.571,109.0
3289.304,2023-04-23 19:05:27.071,109.0
3289.804,2023-04-23 19:05:27.571,109.0
3290.304,2023-04-23 19:05:28.071,109.0
3290.804,2023-04-23 19:05:28.571,109.0
3291.304,2023-04-23 19:05:29.071,109.0
3291.804,2023-04-23 19:05:29.571,109.0
3292.304,2023-04-23 19:05:30.071,108.0
3292.804,2023-04-23 19:05:30.571,108.0
3293.304,2023-04-23 19:05:31.071,107.0
3293.804,2023-04-23 19:05:31.571,106.0
3294.304,2023-04-23 19:05:32.071,106.0
3294.804,2023-04-23 19:05:32.571,106.0
3295.304,2023-04-23 19:05:33.071,106.0
3295.804,2023-04-23 19:05:33.571,107.0
3296.304,2023-04-23 19:05:34.071,107.0
3296.804,2023-04-23 19:05:34.571,107.0
3297.304,2023-04-23 19:05:35.071,107.0
3297.804,2023-04-23 19:05:35.571,107.0
3298.304,2023-04-23 19:05:36.071,107.0
3298.804,2023-04-23 19:05:36.571,108.0
3299.304,2023-04-23 19:05:37.071,108.0
3299.804,2023-04-23 19:05:37.571,108.0
3300.304,2023-04-23 19:05:38.071,108.0
3300.804,2023-04-23 19:05:38.571,108.0
3301.304,2023-04-23 19:05:39.071,108.0
3301.804,2023-04-23 19:05:39.571,108.0
3302.304,2023-04-23 19:05:40.071,108.0
3302.804,2023-04-23 19:05:40.571,108.0
3303.304,2023-04-23 19:05:41.071,108.0
3303.804,2023-04-23 19:05:41.571,108.0
3304.304,2023-04-23 19:05:42.071,108.0
3304.804,2023-04-23 19:05:42.571,108.0
3305.304,2023-04-23 19:05:43.071,108.0
3305.804,2023-04-23 19:05:43.571,108.0
3306.304,2023-04-23 19:05:44.071,108.0
3306.804,2023-04-23 19:05:44.571,109.0
3307.304,2023-04-23 19:05:45.071,108.0
3307.804,2023-04-23 19:05:45.571,108.0
3308.304,2023-04-23 19:05:46.071,107.0
3308.804,2023-04-23 19:05:46.571,108.0
3309.304,2023-04-23 19:05:47.071,108.0
3309.804,2023-04-23 19:05:47.571,109.0
3310.304,2023-04-23 19:05:48.071,109.0
3310.804,2023-04-23 19:05:48.571,109.0
3311.304,2023-04-23 19:05:49.071,109.0
3311.804,2023-04-23 19:05:49.571,109.0
3312.304,2023-04-23 19:05:50.071,109.0
3312.804,2023-04-23 19:05:50.571,109.0
3313.304,2023-04-23 19:05:51.071,109.0
3313.804,2023-04-23 19:05:51.571,109.0
3314.304,2023-04-23 19:05:52.071,109.0
3314.804,2023-04-23 19:05:52.571,110.0
3315.304,2023-04-23 19:05:53.071,110.0
3315.804,2023-04-23 19:05:53.571,110.0
3316.304,2023-04-23 19:05:54.071,110.0
3316.804,2023-04-23 19:05:54.571,110.0
3317.304,2023-04-23 19:05:55.071,110.0
3317.804,2023-04-23 19:05:55.571,110.0
3318.304,2023-04-23 19:05:56.071,109.0
3318.804,2023-04-23 19:05:56.571,109.0
3319.304,2023-04-23 19:05:57.071,108.0
3319.804,2023-04-23 19:05:57.571,108.0
3320.304,2023-04-23 19:05:58.071,108.0
3320.804,2023-04-23 19:05:58.571,108.0
3321.304,2023-04-23 19:05:59.071,108.0
3321.804,2023-04-23 19:05:59.571,108.0
3322.304,2023-04-23 19:06:00.071,108.0
3322.804,2023-04-23 19:06:00.571,108.0
3323.304,2023-04-23 19:06:01.071,108.0
3323.804,2023-04-23 19:06:01.571,108.0
3324.304,2023-04-23 19:06:02.071,108.0
3324.804,2023-04-23 19:06:02.571,108.0
3325.304,2023-04-23 19:06:03.071,108.0
3325.804,2023-04-23 19:06:03.571,108.0
3326.304,2023-04-23 19:06:04.071,108.0
3334.804,2023-04-23 19:06:12.571,108.0
3335.304,2023-04-23 19:06:13.071,108.0
3335.804,2023-04-23 19:06:13.571,108.0
3336.304,2023-04-23 19:06:14.071,109.0
3336.804,2023-04-23 19:06:14.571,109.0
3337.304,2023-04-23 19:06:15.071,111.0
3337.804,2023-04-23 19:06:15.571,111.0
3338.304,2023-04-23 19:06:16.071,112.0
3338.804,2023-04-23 19:06:16.571,111.0
3339.304,2023-04-23 19:06:17.071,111.0
3339.804,2023-04-23 19:06:17.571,111.0
3340.304,2023-04-23 19:06:18.071,111.0
3340.804,2023-04-23 19:06:18.571,111.0
3341.304,2023-04-23 19:06:19.071,111.0
3341.804,2023-04-23 19:06:19.571,112.0
3342.304,2023-04-23 19:06:20.071,112.0
3342.804,2023-04-23 19:06:20.571,112.0
3343.304,2023-04-23 19:06:21.071,112.0
3343.804,2023-04-23 19:06:21.571,112.0
3344.304,2023-04-23 19:06:22.071,112.0
3344.804,2023-04-23 19:06:22.571,112.0
3345.304,2023-04-23 19:06:23.071,112.0
3345.804,2023-04-23 19:06:23.571,111.0
3346.304,2023-04-23 19:06:24.071,111.0
3346.804,2023-04-23 19:06:24.571,110.0
3347.304,2023-04-23 19:06:25.071,110.0
3347.804,2023-04-23 19:06:25.571,110.0
3348.304,2023-04-23 19:06:26.071,110.0
3348.804,2023-04-23 19:06:26.571,109.0
3349.304,2023-04-23 19:06:27.071,109.0
3349.804,2023-04-23 19:06:27.571,109.0
3350.304,2023-04-23 19:06:28.071,109.0
3350.804,2023-04-23 19:06:28.571,109.0
3351.304,2023-04-23 19:06:29.071,109.0
3353.804,2023-04-23 19:06:31.571,109.0
3354.304,2023-04-23 19:06:32.071,109.0
3354.804,2023-04-23 19:06:32.571,108.0
3355.304,2023-04-23 19:06:33.071,108.0
3355.804,2023-04-23 19:06:33.571,108.0
3356.304,2023-04-23 19:06:34.071,108.0
3356.804,2023-04-23 19:06:34.571,107.0
3357.304,2023-04-23 19:06:35.071,107.0
3357.804,2023-04-23 19:06:35.571,107.0
3358.304,2023-04-23 19:06:36.071,107.0
3358.804,2023-04-23 19:06:36.571,108.0
3359.304,2023-04-23 19:06:37.071,108.0
3359.804,2023-04-23 19:06:37.571,108.0
3360.304,2023-04-23 19:06:38.071,108.0
3360.804,2023-04-23 19:06:38.571,108.0
3361.304,2023-04-23 19:06:39.071,108.0
3361.804,2023-04-23 19:06:39.571,108.0
3362.304,2023-04-23 19:06:40.071,108.0
3362.804,2023-04-23 19:06:40.571,108.0
3363.304,2023-04-23 19:06:41.071,108.0
3363.804,2023-04-23 19:06:41.571,108.0
3364.304,2023-04-23 19:06:42.071,108.0
3364.804,2023-04-23 19:06:42.571,108.0
3365.304,2023-04-23 19:06:43.071,108.0
3365.804,2023-04-23 19:06:43.571,108.0
3366.304,2023-04-23 19:06:44.071,108.0
3366.804,2023-04-23 19:06:44.571,108.0
3367.304,2023-04-23 19:06:45.071,108.0
3367.804,2023-04-23 19:06:45.571,108.0
3368.304,2023-04-23 19:06:46.071,108.0
3368.804,2023-04-23 19:06:46.571,108.0
3369.304,2023-04-23 19:06:47.071,108.0
3369.804,2023-04-23 19:06:47.571,108.0
3370.304,2023-04-23 19:06:48.071,108.0
3370.804,2023-04-23 19:06:48.571,108.0
3371.304,2023-04-23 19:06:49.071,108.0
3371.804,2023-04-23 19:06:49.571,108.0
3372.304,2023-04-23 19:06:50.071,108.0
3372.804,2023-04-23 19:06:50.571,108.0
3373.304,2023-04-23 19:06:51.071,108.0
3373.804,2023-04-23 19:06:51.571,108.0
3374.304,2023-04-23 19:06:52.071,108.0
3374.804,2023-04-23 19:06:52.571,108.0
3375.304,2023-04-23 19:06:53.071,108.0
3375.804,2023-04-23 19:06:53.571,108.0
3376.304,2023-04-23 19:06:54.071,108.0
3376.804,2023-04-23 19:06:54.571,108.0
3377.304,2023-04-23 19:06:55.071,108.0
3377.804,2023-04-23 19:06:55.571,108.0
3378.304,2023-04-23 19:06:56.071,108.0
3378.804,2023-04-23 19:06:56.571,108.0
3379.304,2023-04-23 19:06:57.071,108.0
3379.804,2023-04-23 19:06:57.571,108.0
3380.304,2023-04-23 19:06:58.071,108.0
3380.804,2023-04-23 19:06:58.571,109.0
3381.304,2023-04-23 19:06:59.071,109.0
3381.804,2023-04-23 19:06:59.571,108.0
3382.304,2023-04-23 19:07:00.071,108.0
3382.804,2023-04-23 19:07:00.571,109.0
3383.304,2023-04-23 19:07:01.071,109.0
3383.804,2023-04-23 19:07:01.571,109.0
3384.304,2023-04-23 19:07:02.071,109.0
3384.804,2023-04-23 19:07:02.571,108.0
3385.304,2023-04-23 19:07:03.071,108.0
3385.804,2023-04-23 19:07:03.571,108.0
3386.304,2023-04-23 19:07:04.071,108.0
3386.804,2023-04-23 19:07:04.571,108.0
3387.304,2023-04-23 19:07:05.071,108.0
3387.804,2023-04-23 19:07:05.571,108.0
3388.304,2023-04-23 19:07:06.071,108.0
3388.804,2023-04-23 19:07:06.571,108.0
3389.304,2023-04-23 19:07:07.071,108.0
3389.804,2023-04-23 19:07:07.571,108.0
3390.304,2023-04-23 19:07:08.071,108.0
3390.804,2023-04-23 19:07:08.571,108.0
3391.304,2023-04-23 19:07:09.071,108.0
3391.804,2023-04-23 19:07:09.571,108.0
3392.304,2023-04-23 19:07:10.071,108.0
3392.804,2023-04-23 19:07:10.571,108.0
3393.304,2023-04-23 19:07:11.071,108.0
3394.804,2023-04-23 19:07:12.571,108.0
3395.304,2023-04-23 19:07:13.071,108.0
3395.804,2023-04-23 19:07:13.571,108.0
3396.304,2023-04-23 19:07:14.071,108.0
3396.804,2023-04-23 19:07:14.571,108.0
3397.304,2023-04-23 19:07:15.071,108.0
3397.804,2023-04-23 19:07:15.571,108.0
3398.304,2023-04-23 19:07:16.071,108.0
3398.804,2023-04-23 19:07:16.571,108.0
3399.304,2023-04-23 19:07:17.071,109.0
3399.804,2023-04-23 19:07:17.571,109.0
3400.304,2023-04-23 19:07:18.071,110.0
3400.804,2023-04-23 19:07:18.571,110.0
3401.304,2023-04-23 19:07:19.071,110.0
3401.804,2023-04-23 19:07:19.571,109.0
3402.304,2023-04-23 19:07:20.071,109.0
3402.804,2023-04-23 19:07:20.571,109.0
3403.304,2023-04-23 19:07:21.071,109.0
3403.804,2023-04-23 19:07:21.571,108.0
3404.304,2023-04-23 19:07:22.071,108.0
3404.804,2023-04-23 19:07:22.571,107.0
3405.304,2023-04-23 19:07:23.071,107.0
3405.804,2023-04-23 19:07:23.571,106.0
3406.304,2023-04-23 19:07:24.071,106.0
3406.804,2023-04-23 19:07:24.571,107.0
3407.304,2023-04-23 19:07:25.071,107.0
3407.804,2023-04-23 19:07:25.571,106.0
3408.304,2023-04-23 19:07:26.071,106.0
3408.804,2023-04-23 19:07:26.571,106.0
3409.304,2023-04-23 19:07:27.071,106.0
3409.804,2023-04-23 19:07:27.571,107.0
3410.304,2023-04-23 19:07:28.071,107.0
3410.804,2023-04-23 19:07:28.571,107.0
3411.304,2023-04-23 19:07:29.071,107.0
3411.804,2023-04-23 19:07:29.571,107.0
3412.304,2023-04-23 19:07:30.071,107.0
3412.804,2023-04-23 19:07:30.571,107.0
3413.304,2023-04-23 19:07:31.071,107.0
3413.804,2023-04-23 19:07:31.571,107.0
3414.304,2023-04-23 19:07:32.071,107.0
3414.804,2023-04-23 19:07:32.571,107.0
3415.304,2023-04-23 19:07:33.071,107.0
3415.804,2023-04-23 19:07:33.571,107.0
3416.304,2023-04-23 19:07:34.071,107.0
3416.804,2023-04-23 19:07:34.571,106.0
3417.304,2023-04-23 19:07:35.071,106.0
3417.804,2023-04-23 19:07:35.571,106.0
3418.304,2023-04-23 19:07:36.071,106.0
3418.804,2023-04-23 19:07:36.571,106.0
3419.304,2023-04-23 19:07:37.071,106.0
3419.804,2023-04-23 19:07:37.571,106.0
3420.304,2023-04-23 19:07:38.071,106.0
3420.804,2023-04-23 19:07:38.571,106.0
3421.304,2023-04-23 19:07:39.071,106.0
3421.804,2023-04-23 19:07:39.571,106.0
3422.304,2023-04-23 19:07:40.071,106.0
3422.804,2023-04-23 19:07:40.571,106.0
3423.304,2023-04-23 19:07:41.071,106.0
3423.804,2023-04-23 19:07:41.571,106.0
3424.304,2023-04-23 19:07:42.071,106.0
3424.804,2023-04-23 19:07:42.571,106.0
3425.304,2023-04-23 19:07:43.071,106.0
3425.804,2023-04-23 19:07:43.571,106.0
3426.304,2023-04-23 19:07:44.071,106.0
3426.804,2023-04-23 19:07:44.571,106.0
3427.304,2023-04-23 19:07:45.071,106.0
3427.804,2023-04-23 19:07:45.571,106.0
3428.304,2023-04-23 19:07:46.071,106.0
3428.804,2023-04-23 19:07:46.571,105.0
3429.304,2023-04-23 19:07:47.071,105.0
3429.804,2023-04-23 19:07:47.571,105.0
3430.304,2023-04-23 19:07:48.071,105.0
3430.804,2023-04-23 19:07:48.571,105.0
3431.304,2023-04-23 19:07:49.071,105.0
3431.804,2023-04-23 19:07:49.571,105.0
3432.304,2023-04-23 19:07:50.071,105.0
3432.804,2023-04-23 19:07:50.571,105.0
3433.304,2023-04-23 19:07:51.071,105.0
3433.804,2023-04-23 19:07:51.571,105.0
3434.304,2023-04-23 19:07:52.071,105.0
3434.804,2023-04-23 19:07:52.571,105.0
3435.304,2023-04-23 19:07:53.071,105.0
3435.804,2023-04-23 19:07:53.571,105.0
3436.304,2023-04-23 19:07:54.071,105.0
3436.804,2023-04-23 19:07:54.571,105.0
3437.304,2023-04-23 19:07:55.071,105.0
3437.804,2023-04-23 19:07:55.571,104.0
3438.304,2023-04-23 19:07:56.071,104.0
3438.804,2023-04-23 19:07:56.571,104.0
3439.304,2023-04-23 19:07:57.071,104.0
3439.804,2023-04-23 19:07:57.571,104.0
3440.304,2023-04-23 19:07:58.071,104.0
3440.804,2023-04-23 19:07:58.571,104.0
3441.304,2023-04-23 19:07:59.071,104.0
3441.804,2023-04-23 19:07:59.571,104.0
3442.304,2023-04-23 19:08:00.071,104.0
3442.804,2023-04-23 19:08:00.571,104.0
3443.304,2023-04-23 19:08:01.071,104.0
3443.804,2023-04-23 19:08:01.571,104.0
3444.304,2023-04-23 19:08:02.071,104.0
3444.804,2023-04-23 19:08:02.571,104.0
3445.304,2023-04-23 19:08:03.071,104.0
3445.804,2023-04-23 19:08:03.571,104.0
3446.304,2023-04-23 19:08:04.071,104.0
3446.804,2023-04-23 19:08:04.571,104.0
3447.304,2023-04-23 19:08:05.071,104.0
3447.804,2023-04-23 19:08:05.571,104.0
3448.304,2023-04-23 19:08:06.071,104.0
3448.804,2023-04-23 19:08:06.571,104.0
3449.304,2023-04-23 19:08:07.071,104.0
3449.804,2023-04-23 19:08:07.571,104.0
3450.304,2023-04-23 19:08:08.071,104.0
3450.804,2023-04-23 19:08:08.571,104.0
3451.304,2023-04-23 19:08:09.071,104.0
3451.804,2023-04-23 19:08:09.571,104.0
3452.304,2023-04-23 19:08:10.071,104.0
3452.804,2023-04-23 19:08:10.571,104.0
3453.304,2023-04-23 19:08:11.071,104.0
3458.804,2023-04-23 19:08:16.571,104.0
3459.304,2023-04-23 19:08:17.071,104.0
3459.804,2023-04-23 19:08:17.571,104.0
3460.304,2023-04-23 19:08:18.071,104.0
3460.804,2023-04-23 19:08:18.571,104.0
3461.304,2023-04-23 19:08:19.071,104.0
3461.804,2023-04-23 19:08:19.571,104.0
3462.304,2023-04-23 19:08:20.071,104.0
3462.804,2023-04-23 19:08:20.571,104.0
3463.304,2023-04-23 19:08:21.071,104.0
3463.804,2023-04-23 19:08:21.571,104.0
3464.304,2023-04-23 19:08:22.071,104.0
3464.804,2023-04-23 19:08:22.571,104.0
3465.304,2023-04-23 19:08:23.071,104.0
3465.804,2023-04-23 19:08:23.571,104.0
3466.304,2023-04-23 19:08:24.071,104.0
3466.804,2023-04-23 19:08:24.571,104.0
3467.304,2023-04-23 19:08:25.071,104.0
3467.804,2023-04-23 19:08:25.571,104.0
3468.304,2023-04-23 19:08:26.071,104.0
3468.804,2023-04-23 19:08:26.571,105.0
3469.304,2023-04-23 19:08:27.071,105.0
3469.804,2023-04-23 19:08:27.571,105.0
3470.304,2023-04-23 19:08:28.071,105.0
3470.804,2023-04-23 19:08:28.571,106.0
3471.304,2023-04-23 19:08:29.071,106.0
3471.804,2023-04-23 19:08:29.571,105.0
3472.304,2023-04-23 19:08:30.071,105.0
3472.804,2023-04-23 19:08:30.571,105.0
3473.304,2023-04-23 19:08:31.071,105.0
3473.804,2023-04-23 19:08:31.571,105.0
3474.304,2023-04-23 19:08:32.071,105.0
3474.804,2023-04-23 19:08:32.571,104.0
3475.304,2023-04-23 19:08:33.071,104.0
3475.804,2023-04-23 19:08:33.571,104.0
3476.304,2023-04-23 19:08:34.071,104.0
3476.804,2023-04-23 19:08:34.571,104.0
3477.304,2023-04-23 19:08:35.071,104.0
3477.804,2023-04-23 19:08:35.571,104.0
3478.304,2023-04-23 19:08:36.071,104.0
3478.804,2023-04-23 19:08:36.571,104.0
3479.304,2023-04-23 19:08:37.071,104.0
3479.804,2023-04-23 19:08:37.571,104.0
3480.304,2023-04-23 19:08:38.071,104.0
3480.804,2023-04-23 19:08:38.571,104.0
3481.304,2023-04-23 19:08:39.071,104.0
3481.804,2023-04-23 19:08:39.571,105.0
3482.304,2023-04-23 19:08:40.071,105.0
3482.804,2023-04-23 19:08:40.571,105.0
3483.304,2023-04-23 19:08:41.071,105.0
3483.804,2023-04-23 19:08:41.571,105.0
3484.304,2023-04-23 19:08:42.071,105.0
3484.804,2023-04-23 19:08:42.571,104.0
3485.304,2023-04-23 19:08:43.071,104.0
3485.804,2023-04-23 19:08:43.571,104.0
3486.304,2023-04-23 19:08:44.071,104.0
3486.804,2023-04-23 19:08:44.571,104.0
3487.304,2023-04-23 19:08:45.071,104.0
3487.804,2023-04-23 19:08:45.571,103.0
3488.304,2023-04-23 19:08:46.071,103.0
3488.804,2023-04-23 19:08:46.571,103.0
3489.304,2023-04-23 19:08:47.071,103.0
3489.804,2023-04-23 19:08:47.571,103.0
3490.304,2023-04-23 19:08:48.071,103.0
3490.804,2023-04-23 19:08:48.571,103.0
3491.304,2023-04-23 19:08:49.071,103.0
3491.804,2023-04-23 19:08:49.571,103.0
3492.304,2023-04-23 19:08:50.071,103.0
3501.804,2023-04-23 19:08:59.571,103.0
3502.304,2023-04-23 19:09:00.071,103.0
3502.804,2023-04-23 19:09:00.571,102.0
3503.304,2023-04-23 19:09:01.071,102.0
3503.804,2023-04-23 19:09:01.571,102.0
3504.304,2023-04-23 19:09:02.071,102.0
3504.804,2023-04-23 19:09:02.571,102.0
3505.304,2023-04-23 19:09:03.071,102.0
3505.804,2023-04-23 19:09:03.571,103.0
3506.304,2023-04-23 19:09:04.071,103.0
3506.804,2023-04-23 19:09:04.571,103.0
3507.304,2023-04-23 19:09:05.071,103.0
3507.804,2023-04-23 19:09:05.571,103.0
3508.304,2023-04-23 19:09:06.071,103.0
3508.804,2023-04-23 19:09:06.571,104.0
3509.304,2023-04-23 19:09:07.071,104.0
3509.804,2023-04-23 19:09:07.571,104.0
3510.304,2023-04-23 19:09:08.071,104.0
3510.804,2023-04-23 19:09:08.571,104.0
3511.304,2023-04-23 19:09:09.071,104.0
3511.804,2023-04-23 19:09:09.571,104.0
3512.304,2023-04-23 19:09:10.071,104.0
3512.804,2023-04-23 19:09:10.571,104.0
3513.304,2023-04-23 19:09:11.071,104.0
3513.804,2023-04-23 19:09:11.571,104.0
3514.304,2023-04-23 19:09:12.071,104.0
3514.804,2023-04-23 19:09:12.571,104.0
3515.304,2023-04-23 19:09:13.071,104.0
3515.804,2023-04-23 19:09:13.571,104.0
3516.304,2023-04-23 19:09:14.071,104.0
3516.804,2023-04-23 19:09:14.571,104.0
3517.304,2023-04-23 19:09:15.071,104.0
3517.804,2023-04-23 19:09:15.571,104.0
3518.304,2023-04-23 19:09:16.071,104.0
3518.804,2023-04-23 19:09:16.571,103.0
3519.304,2023-04-23 19:09:17.071,103.0
3519.804,2023-04-23 19:09:17.571,104.0
3520.304,2023-04-23 19:09:18.071,104.0
3520.804,2023-04-23 19:09:18.571,105.0
3521.304,2023-04-23 19:09:19.071,106.0
3521.804,2023-04-23 19:09:19.571,106.0
3522.304,2023-04-23 19:09:20.071,107.0
3522.804,2023-04-23 19:09:20.571,108.0
3523.304,2023-04-23 19:09:21.071,108.0
3523.804,2023-04-23 19:09:21.571,108.0
3524.304,2023-04-23 19:09:22.071,108.0
3524.804,2023-04-23 19:09:22.571,108.0
3525.304,2023-04-23 19:09:23.071,108.0
3525.804,2023-04-23 19:09:23.571,108.0
3526.304,2023-04-23 19:09:24.071,108.0
3526.804,2023-04-23 19:09:24.571,107.0
3527.304,2023-04-23 19:09:25.071,107.0
3527.804,2023-04-23 19:09:25.571,107.0
3528.304,2023-04-23 19:09:26.071,107.0
3528.804,2023-04-23 19:09:26.571,107.0
3529.304,2023-04-23 19:09:27.071,107.0
3529.804,2023-04-23 19:09:27.571,107.0
3530.304,2023-04-23 19:09:28.071,107.0
3530.804,2023-04-23 19:09:28.571,108.0
3531.304,2023-04-23 19:09:29.071,109.0
3531.804,2023-04-23 19:09:29.571,109.0
3532.304,2023-04-23 19:09:30.071,110.0
3532.804,2023-04-23 19:09:30.571,109.0
3533.304,2023-04-23 19:09:31.071,109.0
3533.804,2023-04-23 19:09:31.571,109.0
3534.304,2023-04-23 19:09:32.071,109.0
3534.804,2023-04-23 19:09:32.571,109.0
3535.304,2023-04-23 19:09:33.071,109.0
3535.804,2023-04-23 19:09:33.571,109.0
3536.304,2023-04-23 19:09:34.071,109.0
3536.804,2023-04-23 19:09:34.571,109.0
3537.304,2023-04-23 19:09:35.071,109.0
3537.804,2023-04-23 19:09:35.571,109.0
3538.304,2023-04-23 19:09:36.071,109.0
3538.804,2023-04-23 19:09:36.571,109.0
3539.304,2023-04-23 19:09:37.071,109.0
3539.804,2023-04-23 19:09:37.571,109.0
3540.304,2023-04-23 19:09:38.071,109.0
3540.804,2023-04-23 19:09:38.571,109.0
3541.304,2023-04-23 19:09:39.071,109.0
3542.804,2023-04-23 19:09:40.571,108.0
3543.304,2023-04-23 19:09:41.071,108.0
3543.804,2023-04-23 19:09:41.571,108.0
3544.304,2023-04-23 19:09:42.071,108.0
3544.804,2023-04-23 19:09:42.571,108.0
3545.304,2023-04-23 19:09:43.071,108.0
3545.804,2023-04-23 19:09:43.571,108.0
3546.304,2023-04-23 19:09:44.071,108.0
3546.804,2023-04-23 19:09:44.571,108.0
3547.304,2023-04-23 19:09:45.071,108.0
3547.804,2023-04-23 19:09:45.571,108.0
3548.304,2023-04-23 19:09:46.071,108.0
3548.804,2023-04-23 19:09:46.571,108.0
3549.304,2023-04-23 19:09:47.071,108.0
