,0,1,2,3,4,cluster
0,0.0231,0.0188,0.0189,0.0147,0.0222,2
0,0.0189,0.0147,0.0222,0.0322,0.0289,2
0,0.0222,0.0322,0.0289,0.0271,0.0375,2
0,0.0289,0.0271,0.0375,0.0427,0.036,3
0,0.0375,0.0427,0.036,0.0233,0.0143,3
0,0.036,0.0233,0.0143,0.0143,0.0054,2
0,0.0143,0.0143,0.0054,0.0078,0.0059,2
0,0.0054,0.0078,0.0059,0.005,0.0069,1
0,0.0059,0.005,0.0069,0.0042,0.0027,1
0,0.0069,0.0042,0.0027,0.0045,0.0031,1
0,0.0027,0.0045,0.0031,0.0033,0.003,1
0,0.0031,0.0033,0.003,0.0048,0.008,1
0,0.003,0.0048,0.008,0.0192,0.0062,2
0,0.008,0.0192,0.0062,0.0141,0.0098,2
0,0.0062,0.0141,0.0098,0.0154,0.0092,2
0,0.0098,0.0154,0.0092,0.0109,0.0049,2
0,0.0092,0.0109,0.0049,0.0063,0.0106,1
0,0.0049,0.0063,0.0106,0.0074,0.006,1
0,0.0106,0.0074,0.006,0.0057,0.0073,1
0,0.006,0.0057,0.0073,0.015,0.007,2
0,0.0073,0.015,0.007,0.0065,0.0046,2
0,0.007,0.0065,0.0046,0.0081,0.0101,1
0,0.0046,0.0081,0.0101,0.0103,0.0095,1
0,0.0101,0.0103,0.0095,0.0081,0.0079,1
0,0.0095,0.0081,0.0079,0.0052,0.0071,1
0,0.0079,0.0052,0.0071,0.0092,0.0083,1
0,0.0071,0.0092,0.0083,0.0071,0.0064,1
0,0.0083,0.0071,0.0064,0.0049,0.0052,1
0,0.0064,0.0049,0.0052,0.0046,0.0046,1
0,0.0052,0.0046,0.0046,0.0049,0.0093,1
0,0.0046,0.0049,0.0093,0.0061,0.0034,1
0,0.0093,0.0061,0.0034,0.0031,0.0028,1
0,0.0034,0.0031,0.0028,0.0052,0.0029,1
0,0.0028,0.0052,0.0029,0.0072,0.0089,1
0,0.0029,0.0072,0.0089,0.0093,0.0154,2
0,0.0089,0.0093,0.0154,0.0037,0.008,2
0,0.0154,0.0037,0.008,0.0158,0.0169,2
0,0.008,0.0158,0.0169,0.1701,0.0073,4
0,0.0169,0.1701,0.0073,0.0052,0.0101,4
0,0.0073,0.0052,0.0101,0.0161,0.0226,2
0,0.0101,0.0161,0.0226,0.0136,0.0117,2
0,0.0226,0.0136,0.0117,0.0268,0.0221,2
0,0.0117,0.0268,0.0221,0.026,0.0191,2
0,0.0221,0.026,0.0191,0.0275,0.0186,2
0,0.0191,0.0275,0.0186,0.0205,0.0266,2
0,0.0186,0.0205,0.0266,0.0194,0.0205,2
0,0.0266,0.0194,0.0205,0.0176,0.0175,2
0,0.0205,0.0176,0.0175,0.029,0.0208,2
0,0.0175,0.029,0.0208,0.0183,0.0153,2
0,0.0208,0.0183,0.0153,0.0184,0.0096,2
0,0.0153,0.0184,0.0096,0.0076,0.0077,2
0,0.0096,0.0076,0.0077,0.0077,0.0066,1
0,0.0077,0.0077,0.0066,0.0066,0.0071,1
0,0.0066,0.0066,0.0071,0.0062,0.0072,1
0,0.0071,0.0062,0.0072,0.0075,0.0058,1
0,0.0072,0.0075,0.0058,0.0075,0.0073,1
0,0.0058,0.0075,0.0073,0.0061,0.0064,1
0,0.0073,0.0061,0.0064,0.0056,0.0058,1
0,0.0064,0.0056,0.0058,0.0078,0.0077,1
0,0.0058,0.0078,0.0077,0.007,0.0073,1
0,0.0077,0.007,0.0073,0.007,0.0164,2
0,0.0073,0.007,0.0164,0.0078,0.0063,2
0,0.0164,0.0078,0.0063,0.0067,0.0068,1
0,0.0063,0.0067,0.0068,0.0059,0.0047,1
0,0.0068,0.0059,0.0047,0.0052,0.0063,1
0,0.0047,0.0052,0.0063,0.0051,0.006,1
0,0.0063,0.0051,0.006,0.0067,0.0065,1
0,0.006,0.0067,0.0065,0.0064,0.0084,1
0,0.0065,0.0064,0.0084,0.0068,0.0052,1
0,0.0084,0.0068,0.0052,0.003,0.0089,1
