,0,1,2,3,4
2840,0.002,0.002,0.002,0.002,0.0022
2841,0.002,0.002,0.0022,0.0022,0.0021
2842,0.0022,0.0022,0.0021,0.0023,0.0028
2843,0.0021,0.0023,0.0028,0.0031,0.0019
2844,0.0028,0.0031,0.0019,0.0022,0.002
2845,0.0019,0.0022,0.002,0.0022,0.0021
2846,0.002,0.0022,0.0021,0.0024,0.0021
2847,0.0021,0.0024,0.0021,0.0021,0.013
2848,0.0021,0.0021,0.013,0.0176,0.0081
2849,0.013,0.0176,0.0081,0.0085,0.0068
2850,0.0081,0.0085,0.0068,0.0121,0.0091
2851,0.0068,0.0121,0.0091,0.0082,0.0104
2852,0.0091,0.0082,0.0104,0.0089,0.009
2853,0.0104,0.0089,0.009,0.0065,0.011
2854,0.009,0.0065,0.011,0.008,0.0089
2855,0.011,0.008,0.0089,0.0125,0.0095
2856,0.0089,0.0125,0.0095,0.0074,0.0106
2857,0.0095,0.0074,0.0106,0.0079,0.0052
2858,0.0106,0.0079,0.0052,0.0088,0.0049
2859,0.0052,0.0088,0.0049,0.0072,0.0119
2860,0.0049,0.0072,0.0119,0.011,0.0054
2861,0.0119,0.011,0.0054,0.0082,0.0103
2862,0.0054,0.0082,0.0103,0.007,0.0043
2863,0.0103,0.007,0.0043,0.0041,0.0042
2864,0.0043,0.0041,0.0042,0.0042,0.0035
2865,0.0042,0.0042,0.0035,0.0041,0.0045
2866,0.0035,0.0041,0.0045,0.0054,0.0062
2867,0.0045,0.0054,0.0062,0.0046,0.0042
2868,0.0062,0.0046,0.0042,0.0065,0.0081
2869,0.0042,0.0065,0.0081,0.0081,0.0146
2870,0.0081,0.0081,0.0146,0.0138,0.0087
2871,0.0146,0.0138,0.0087,0.0064,0.0039
2872,0.0087,0.0064,0.0039,0.0076,0.0063
2873,0.0039,0.0076,0.0063,0.0094,0.0237
2874,0.0063,0.0094,0.0237,0.011,0.0132
2875,0.0237,0.011,0.0132,0.0109,0.0126
2876,0.0132,0.0109,0.0126,0.0095,0.0108
2877,0.0126,0.0095,0.0108,0.0122,0.0115
2878,0.0108,0.0122,0.0115,0.0121,0.0285
2879,0.0115,0.0121,0.0285,0.0172,0.0131
2880,0.0285,0.0172,0.0131,0.0108,0.0108
2881,0.0131,0.0108,0.0108,0.0076,0.0082
2882,0.0108,0.0076,0.0082,0.0086,0.0077
2883,0.0082,0.0086,0.0077,0.0091,0.0105
2884,0.0077,0.0091,0.0105,0.0164,0.0133
2885,0.0105,0.0164,0.0133,0.0113,0.0103
2886,0.0133,0.0113,0.0103,0.0116,0.0117
2887,0.0103,0.0116,0.0117,0.0134,0.0129
2888,0.0117,0.0134,0.0129,0.0131,0.0095
2889,0.0129,0.0131,0.0095,0.0121,0.0119
2890,0.0095,0.0121,0.0119,0.0121,0.0106
2891,0.0119,0.0121,0.0106,0.0121,0.0127
2892,0.0106,0.0121,0.0127,0.012,0.011
2893,0.0127,0.012,0.011,0.0096,0.0117
2894,0.011,0.0096,0.0117,0.0108,0.0121
2895,0.0117,0.0108,0.0121,0.0109,0.0111
2896,0.0121,0.0109,0.0111,0.0106,0.0117
2897,0.0111,0.0106,0.0117,0.0116,0.0107
2898,0.0117,0.0116,0.0107,0.0106,0.0125
2899,0.0107,0.0106,0.0125,0.0138,0.0116
2900,0.0125,0.0138,0.0116,0.0115,0.0111
2901,0.0116,0.0115,0.0111,0.0123,0.0107
2902,0.0111,0.0123,0.0107,0.0114,0.0108
2903,0.0107,0.0114,0.0108,0.0095,0.01
2904,0.0108,0.0095,0.01,0.0159,0.0098
2905,0.01,0.0159,0.0098,0.01,0.0099
2906,0.0098,0.01,0.0099,0.0111,0.0106
2907,0.0099,0.0111,0.0106,0.0113,0.0123
2908,0.0106,0.0113,0.0123,0.0142,0.0124
2909,0.0123,0.0142,0.0124,0.0117,0.0136
2910,0.0124,0.0117,0.0136,0.0143,0.0145
2911,0.0136,0.0143,0.0145,0.0131,0.0124
2912,0.0145,0.0131,0.0124,0.0107,0.0095
2913,0.0124,0.0107,0.0095,0.0095,0.009
2914,0.0095,0.0095,0.009,0.0074,0.0075
2915,0.009,0.0074,0.0075,0.0067,0.0063
2916,0.0075,0.0067,0.0063,0.0117,0.0079
2917,0.0063,0.0117,0.0079,0.0062,0.0062
2918,0.0079,0.0062,0.0062,0.0071,0.0074
2919,0.0062,0.0071,0.0074,0.0122,0.0137
2920,0.0074,0.0122,0.0137,0.0184,0.0573
2921,0.0137,0.0184,0.0573,0.0092,0.0095
2922,0.0573,0.0092,0.0095,0.0099,0.0055
2923,0.0095,0.0099,0.0055,0.0087,0.0087
2924,0.0055,0.0087,0.0087,0.0226,0.1224
2925,0.0087,0.0226,0.1224,0.0389,0.0083
2926,0.1224,0.0389,0.0083,0.0488,0.0147
2927,0.0083,0.0488,0.0147,0.0083,0.0165
2928,0.0147,0.0083,0.0165,0.049,0.0274
2929,0.0165,0.049,0.0274,0.0193,0.0079
2930,0.0274,0.0193,0.0079,0.0052,0.0055
2931,0.0079,0.0052,0.0055,0.0027,0.0162
2932,0.0055,0.0027,0.0162,0.0205,0.017
2933,0.0162,0.0205,0.017,0.007,0.0059
2934,0.017,0.007,0.0059,0.0047,0.0039
2935,0.0059,0.0047,0.0039,0.0045,0.0049
2936,0.0039,0.0045,0.0049,0.0045,0.004
2937,0.0049,0.0045,0.004,0.005,0.0087
2938,0.004,0.005,0.0087,0.0231,0.0267
2939,0.0087,0.0231,0.0267,0.0219,0.0106
2940,0.0267,0.0219,0.0106,0.0082,0.0126
2941,0.0106,0.0082,0.0126,0.0097,0.0084
2942,0.0126,0.0097,0.0084,0.0141,0.0137
2943,0.0084,0.0141,0.0137,0.0172,0.0079
2944,0.0137,0.0172,0.0079,0.0046,0.0038
2945,0.0079,0.0046,0.0038,0.0036,0.0031
2946,0.0038,0.0036,0.0031,0.0037,0.0055
2947,0.0031,0.0037,0.0055,0.007,0.0074
2948,0.0055,0.007,0.0074,0.0058,0.0031
2949,0.0074,0.0058,0.0031,0.0052,0.0023
2950,0.0031,0.0052,0.0023,0.0021,0.0022
2951,0.0023,0.0021,0.0022,0.0021,0.0023
2952,0.0022,0.0021,0.0023,0.002,0.0019
2953,0.0023,0.002,0.0019,0.002,0.0025
2954,0.0019,0.002,0.0025,0.0034,0.0043
2955,0.0025,0.0034,0.0043,0.0022,0.0024
2956,0.0043,0.0022,0.0024,0.0021,0.002
2957,0.0024,0.0021,0.002,0.0022,0.0021
2958,0.002,0.0022,0.0021,0.002,0.0021
2959,0.0021,0.002,0.0021,0.0022,0.0022
2960,0.0021,0.0022,0.0022,0.0024,0.0024
2961,0.0022,0.0024,0.0024,0.002,0.002
2962,0.0024,0.002,0.002,0.0022,0.0025
2963,0.002,0.0022,0.0025,0.0021,0.0022
2964,0.0025,0.0021,0.0022,0.0022,0.0022
2965,0.0022,0.0022,0.0022,0.0021,0.0021
2966,0.0022,0.0021,0.0021,0.0021,0.0021
2967,0.0021,0.0021,0.0021,0.0023,0.0021
2968,0.0021,0.0023,0.0021,0.0017,0.0024
2969,0.0021,0.0017,0.0024,0.002,0.0021
2970,0.0024,0.002,0.0021,0.0021,0.0022
2971,0.0021,0.0021,0.0022,0.002,0.0211
2972,0.0022,0.002,0.0211,0.0086,0.0036
2973,0.0211,0.0086,0.0036,0.0025,0.0084
2974,0.0036,0.0025,0.0084,0.0102,0.0049
2975,0.0084,0.0102,0.0049,0.0035,0.0053
2976,0.0049,0.0035,0.0053,0.0092,0.0246
2977,0.0053,0.0092,0.0246,0.0142,0.0055
2978,0.0246,0.0142,0.0055,0.0092,0.0058
2979,0.0055,0.0092,0.0058,0.0059,0.0053
2980,0.0058,0.0059,0.0053,0.0063,0.0087
2981,0.0053,0.0063,0.0087,0.012,0.0066
2982,0.0087,0.012,0.0066,0.0088,0.0134
2983,0.0066,0.0088,0.0134,0.0075,0.0054
2984,0.0134,0.0075,0.0054,0.0073,0.0253
2985,0.0054,0.0073,0.0253,0.0072,0.0118
2986,0.0253,0.0072,0.0118,0.0153,0.0092
2987,0.0118,0.0153,0.0092,0.0089,0.0066
2988,0.0092,0.0089,0.0066,0.0068,0.0057
2989,0.0066,0.0068,0.0057,0.0058,0.0064
2990,0.0057,0.0058,0.0064,0.0048,0.0068
2991,0.0064,0.0048,0.0068,0.0093,0.0046
2992,0.0068,0.0093,0.0046,0.0044,0.0035
2993,0.0046,0.0044,0.0035,0.0028,0.004
2994,0.0035,0.0028,0.004,0.0057,0.0102
2995,0.004,0.0057,0.0102,0.0064,0.0058
2996,0.0102,0.0064,0.0058,0.0069,0.0037
2997,0.0058,0.0069,0.0037,0.0026,0.0037
2998,0.0037,0.0026,0.0037,0.0092,0.0063
2999,0.0037,0.0092,0.0063,0.0161,0.0106
3000,0.0063,0.0161,0.0106,0.0057,0.0109
3001,0.0106,0.0057,0.0109,0.0081,0.0066
3002,0.0109,0.0081,0.0066,0.0051,0.0054
3003,0.0066,0.0051,0.0054,0.0049,0.008
3004,0.0054,0.0049,0.008,0.0113,0.0082
3005,0.008,0.0113,0.0082,0.0069,0.0065
3006,0.0082,0.0069,0.0065,0.0069,0.0079
3007,0.0065,0.0069,0.0079,0.0146,0.0149
3008,0.0079,0.0146,0.0149,0.0064,0.0074
3009,0.0149,0.0064,0.0074,0.008,0.007
3010,0.0074,0.008,0.007,0.0073,0.0069
3011,0.007,0.0073,0.0069,0.0059,0.0068
3012,0.0069,0.0059,0.0068,0.0082,0.0068
3013,0.0068,0.0082,0.0068,0.0077,0.0064
3014,0.0068,0.0077,0.0064,0.007,0.0085
3015,0.0064,0.007,0.0085,0.0063,0.0083
3016,0.0085,0.0063,0.0083,0.0097,0.0051
3017,0.0083,0.0097,0.0051,0.0051,0.0038
3018,0.0051,0.0051,0.0038,0.0047,0.0054
3019,0.0038,0.0047,0.0054,0.0073,0.0063
3020,0.0054,0.0073,0.0063,0.0068,0.0052
3021,0.0063,0.0068,0.0052,0.0062,0.006
3022,0.0052,0.0062,0.006,0.0062,0.0053
3023,0.006,0.0062,0.0053,0.0064,0.0054
3024,0.0053,0.0064,0.0054,0.0071,0.0076
3025,0.0054,0.0071,0.0076,0.0135,0.0159
3026,0.0076,0.0135,0.0159,0.0179,0.0205
3027,0.0159,0.0179,0.0205,0.0222,0.0205
3028,0.0205,0.0222,0.0205,0.0174,0.0224
3029,0.0205,0.0174,0.0224,0.0171,0.0207
3030,0.0224,0.0171,0.0207,0.0245,0.015
3031,0.0207,0.0245,0.015,0.0279,0.0239
3032,0.015,0.0279,0.0239,0.0225,0.0128
3033,0.0239,0.0225,0.0128,0.0098,0.0093
3034,0.0128,0.0098,0.0093,0.0114,0.009
3035,0.0093,0.0114,0.009,0.0092,0.0089
3036,0.009,0.0092,0.0089,0.01,0.0095
3037,0.0089,0.01,0.0095,0.0102,0.0102
3038,0.0095,0.0102,0.0102,0.0097,0.0084
3039,0.0102,0.0097,0.0084,0.0135,0.0177
3040,0.0084,0.0135,0.0177,0.0158,0.0195
3041,0.0177,0.0158,0.0195,0.0195,0.0068
3042,0.0195,0.0195,0.0068,0.0056,0.0039
3043,0.0068,0.0056,0.0039,0.0032,0.0095
3044,0.0039,0.0032,0.0095,0.0074,0.0083
3045,0.0095,0.0074,0.0083,0.0084,0.0083
3046,0.0083,0.0084,0.0083,0.0081,0.0091
3047,0.0083,0.0081,0.0091,0.0129,0.0092
3048,0.0091,0.0129,0.0092,0.0059,0.009
3049,0.0092,0.0059,0.009,0.0129,0.0146
3050,0.009,0.0129,0.0146,0.0084,0.0069
3051,0.0146,0.0084,0.0069,0.0109,0.0086
3052,0.0069,0.0109,0.0086,0.0089,0.0093
3053,0.0086,0.0089,0.0093,0.0194,0.0284
3054,0.0093,0.0194,0.0284,0.0239,0.0063
3055,0.0284,0.0239,0.0063,0.0337,0.0454
3056,0.0063,0.0337,0.0454,0.0389,0.0369
3057,0.0454,0.0389,0.0369,0.0071,0.0076
3058,0.0369,0.0071,0.0076,0.0073,0.0097
3059,0.0076,0.0073,0.0097,0.0319,0.0145
3060,0.0097,0.0319,0.0145,0.0124,0.0053
3061,0.0145,0.0124,0.0053,0.005,0.0044
3062,0.0053,0.005,0.0044,0.0051,0.0084
3063,0.0044,0.0051,0.0084,0.0122,0.0081
3064,0.0084,0.0122,0.0081,0.0065,0.0063
3065,0.0081,0.0065,0.0063,0.0083,0.006
3066,0.0063,0.0083,0.006,0.0058,0.0071
3067,0.006,0.0058,0.0071,0.0053,0.015
3068,0.0071,0.0053,0.015,0.0218,0.022
3069,0.015,0.0218,0.022,0.0118,0.0078
3070,0.022,0.0118,0.0078,0.011,0.0084
3071,0.0078,0.011,0.0084,0.0117,0.0106
3072,0.0084,0.0117,0.0106,0.0092,0.0122
3073,0.0106,0.0092,0.0122,0.071,0.0169
3074,0.0122,0.071,0.0169,0.0318,0.0128
3075,0.0169,0.0318,0.0128,0.0072,0.007
3076,0.0128,0.0072,0.007,0.0246,0.0433
3077,0.007,0.0246,0.0433,0.0488,0.0421
3078,0.0433,0.0488,0.0421,0.0507,0.0089
3079,0.0421,0.0507,0.0089,0.0094,0.0103
3080,0.0089,0.0094,0.0103,0.0097,0.0105
3081,0.0103,0.0097,0.0105,0.0083,0.0106
3082,0.0105,0.0083,0.0106,0.0228,0.0165
3083,0.0106,0.0228,0.0165,0.0243,0.0162
3084,0.0165,0.0243,0.0162,0.0296,0.0711
3085,0.0162,0.0296,0.0711,0.016,0.0108
3086,0.0711,0.016,0.0108,0.0098,0.0088
3087,0.0108,0.0098,0.0088,0.0296,0.1175
3088,0.0088,0.0296,0.1175,0.0838,0.0558
3089,0.1175,0.0838,0.0558,0.1096,0.0455
3090,0.0558,0.1096,0.0455,0.0979,0.0884
3091,0.0455,0.0979,0.0884,0.0605,0.0491
3092,0.0884,0.0605,0.0491,0.016,0.0631
3093,0.0491,0.016,0.0631,0.1134,0.1587
3094,0.0631,0.1134,0.1587,0.1663,0.2845
3095,0.1587,0.1663,0.2845,0.1563,0.0664
3096,0.2845,0.1563,0.0664,0.0595,0.064
3097,0.0664,0.0595,0.064,0.0675,0.0298
3098,0.064,0.0675,0.0298,0.0139,0.0058
3099,0.0298,0.0139,0.0058,0.0136,0.0116
3100,0.0058,0.0136,0.0116,0.0074,0.0039
3101,0.0116,0.0074,0.0039,0.0062,0.0062
3102,0.0039,0.0062,0.0062,0.004,0.0119
3103,0.0062,0.004,0.0119,0.0097,0.0082
3104,0.0119,0.0097,0.0082,0.0062,0.0101
3105,0.0082,0.0062,0.0101,0.0136,0.0084
3106,0.0101,0.0136,0.0084,0.0125,0.0217
3107,0.0084,0.0125,0.0217,0.0103,0.0078
3108,0.0217,0.0103,0.0078,0.0072,0.0088
3109,0.0078,0.0072,0.0088,0.0127,0.0334
3110,0.0088,0.0127,0.0334,0.0368,0.0145
3111,0.0334,0.0368,0.0145,0.0139,0.0605
3112,0.0145,0.0139,0.0605,0.1645,0.161
3113,0.0605,0.1645,0.161,0.0812,0.0209
3114,0.161,0.0812,0.0209,0.0175,0.0226
3115,0.0209,0.0175,0.0226,0.0255,0.0234
3116,0.0226,0.0255,0.0234,0.0436,0.0559
3117,0.0234,0.0436,0.0559,0.025,0.0195
3118,0.0559,0.025,0.0195,0.0104,0.0109
3119,0.0195,0.0104,0.0109,0.0262,0.012
3120,0.0109,0.0262,0.012,0.0585,0.0111
3121,0.012,0.0585,0.0111,0.0095,0.0105
3122,0.0111,0.0095,0.0105,0.0111,0.0282
3123,0.0105,0.0111,0.0282,0.0494,0.0197
3124,0.0282,0.0494,0.0197,0.0726,0.08
3125,0.0197,0.0726,0.08,0.0569,0.1262
3126,0.08,0.0569,0.1262,0.0482,0.0726
3127,0.1262,0.0482,0.0726,0.0866,0.0823
3128,0.0726,0.0866,0.0823,0.0942,0.0656
3129,0.0823,0.0942,0.0656,0.1018,0.1062
3130,0.0656,0.1018,0.1062,0.1653,0.1752
3131,0.1062,0.1653,0.1752,0.2402,0.2019
3132,0.1752,0.2402,0.2019,0.0966,0.0651
3133,0.2019,0.0966,0.0651,0.0837,0.1294
3134,0.0651,0.0837,0.1294,0.1278,0.074
3135,0.1294,0.1278,0.074,0.0255,0.0128
3136,0.074,0.0255,0.0128,0.0384,0.0276
3137,0.0128,0.0384,0.0276,0.0382,0.0711
3138,0.0276,0.0382,0.0711,0.0612,0.0522
3139,0.0711,0.0612,0.0522,0.0397,0.0358
3140,0.0522,0.0397,0.0358,0.0134,0.0118
3141,0.0358,0.0134,0.0118,0.0304,0.0596
3142,0.0118,0.0304,0.0596,0.013,0.0116
3143,0.0596,0.013,0.0116,0.0151,0.0113
3144,0.0116,0.0151,0.0113,0.0521,0.0664
3145,0.0113,0.0521,0.0664,0.0219,0.0615
3146,0.0664,0.0219,0.0615,0.1126,0.038
3147,0.0615,0.1126,0.038,0.0996,0.046
3148,0.038,0.0996,0.046,0.0158,0.108
3149,0.046,0.0158,0.108,0.0436,0.0778
3150,0.108,0.0436,0.0778,0.1091,0.1087
3151,0.0778,0.1091,0.1087,0.1231,0.0637
3152,0.1087,0.1231,0.0637,0.0828,0.0558
3153,0.0637,0.0828,0.0558,0.0174,0.0127
3154,0.0558,0.0174,0.0127,0.0365,0.0091
3155,0.0127,0.0365,0.0091,0.0066,0.0062
3156,0.0091,0.0066,0.0062,0.0104,0.011
3157,0.0062,0.0104,0.011,0.0155,0.022
3158,0.011,0.0155,0.022,0.0095,0.0134
3159,0.022,0.0095,0.0134,0.0137,0.0211
3160,0.0134,0.0137,0.0211,0.0112,0.0305
3161,0.0211,0.0112,0.0305,0.0142,0.0115
3162,0.0305,0.0142,0.0115,0.0111,0.0068
3163,0.0115,0.0111,0.0068,0.009,0.0082
3164,0.0068,0.009,0.0082,0.0089,0.0064
3165,0.0082,0.0089,0.0064,0.0077,0.0098
3166,0.0064,0.0077,0.0098,0.0115,0.0196
3167,0.0098,0.0115,0.0196,0.0078,0.009
3168,0.0196,0.0078,0.009,0.0057,0.0039
3169,0.009,0.0057,0.0039,0.0039,0.0076
3170,0.0039,0.0039,0.0076,0.0056,0.0043
3171,0.0076,0.0056,0.0043,0.0079,0.0053
3172,0.0043,0.0079,0.0053,0.0051,0.0084
3173,0.0053,0.0051,0.0084,0.0052,0.0116
3174,0.0084,0.0052,0.0116,0.0191,0.0124
3175,0.0116,0.0191,0.0124,0.01,0.0089
3176,0.0124,0.01,0.0089,0.0081,0.0258
3177,0.0089,0.0081,0.0258,0.0387,0.0137
3178,0.0258,0.0387,0.0137,0.0091,0.0085
3179,0.0137,0.0091,0.0085,0.0094,0.0096
3180,0.0085,0.0094,0.0096,0.0056,0.0052
3181,0.0096,0.0056,0.0052,0.0064,0.0087
3182,0.0052,0.0064,0.0087,0.0061,0.0056
3183,0.0087,0.0061,0.0056,0.0067,0.0052
3184,0.0056,0.0067,0.0052,0.0036,0.004
3185,0.0052,0.0036,0.004,0.0053,0.0047
3186,0.004,0.0053,0.0047,0.0051,0.0046
3187,0.0047,0.0051,0.0046,0.0052,0.0052
3188,0.0046,0.0052,0.0052,0.0054,0.0118
3189,0.0052,0.0054,0.0118,0.0078,0.0045
3190,0.0118,0.0078,0.0045,0.0069,0.0225
3191,0.0045,0.0069,0.0225,0.009,0.006
3192,0.0225,0.009,0.006,0.0074,0.0089
3193,0.006,0.0074,0.0089,0.0105,0.0079
3194,0.0089,0.0105,0.0079,0.0097,0.0094
3195,0.0079,0.0097,0.0094,0.0182,0.0593
3196,0.0094,0.0182,0.0593,0.1047,0.0811
3197,0.0593,0.1047,0.0811,0.0707,0.1105
3198,0.0811,0.0707,0.1105,0.1999,0.0958
3199,0.1105,0.1999,0.0958,0.098,0.041
3200,0.0958,0.098,0.041,0.0173,0.0155
3201,0.041,0.0173,0.0155,0.0526,0.0808
3202,0.0155,0.0526,0.0808,0.16,0.1317
3203,0.0808,0.16,0.1317,0.0199,0.0158
3204,0.1317,0.0199,0.0158,0.0467,0.0578
3205,0.0158,0.0467,0.0578,0.0204,0.0147
3206,0.0578,0.0204,0.0147,0.0129,0.0117
3207,0.0147,0.0129,0.0117,0.01,0.0107
3208,0.0117,0.01,0.0107,0.0106,0.0076
3209,0.0107,0.0106,0.0076,0.0062,0.0089
3210,0.0076,0.0062,0.0089,0.007,0.0054
3211,0.0089,0.007,0.0054,0.0072,0.008
3212,0.0054,0.0072,0.008,0.009,0.0102
3213,0.008,0.009,0.0102,0.0213,0.0199
3214,0.0102,0.0213,0.0199,0.0229,0.034
3215,0.0199,0.0229,0.034,0.0222,0.0263
3216,0.034,0.0222,0.0263,0.1041,0.1244
3217,0.0263,0.1041,0.1244,0.0878,0.0203
3218,0.1244,0.0878,0.0203,0.0543,0.0587
3219,0.0203,0.0543,0.0587,0.0713,0.0858
3220,0.0587,0.0713,0.0858,0.1224,0.1155
3221,0.0858,0.1224,0.1155,0.1781,0.0272
3222,0.1155,0.1781,0.0272,0.053,0.0523
3223,0.0272,0.053,0.0523,0.0275,0.008
3224,0.0523,0.0275,0.008,0.0125,0.0109
3225,0.008,0.0125,0.0109,0.0085,0.0075
3226,0.0109,0.0085,0.0075,0.0056,0.0074
3227,0.0075,0.0056,0.0074,0.0066,0.0051
3228,0.0074,0.0066,0.0051,0.0044,0.0066
3229,0.0051,0.0044,0.0066,0.0323,0.0505
3230,0.0066,0.0323,0.0505,0.0173,0.0546
3231,0.0505,0.0173,0.0546,0.0937,0.0544
3232,0.0546,0.0937,0.0544,0.0554,0.082
3233,0.0544,0.0554,0.082,0.0597,0.0445
3234,0.082,0.0597,0.0445,0.0142,0.0284
3235,0.0445,0.0142,0.0284,0.0575,0.0325
3236,0.0284,0.0575,0.0325,0.0572,0.0839
3237,0.0325,0.0572,0.0839,0.0867,0.0965
3238,0.0839,0.0867,0.0965,0.0919,0.0565
3239,0.0965,0.0919,0.0565,0.0148,0.0071
3240,0.0565,0.0148,0.0071,0.0062,0.0104
3241,0.0071,0.0062,0.0104,0.0076,0.0096
3242,0.0104,0.0076,0.0096,0.0077,0.0088
3243,0.0096,0.0077,0.0088,0.0081,0.0078
3244,0.0088,0.0081,0.0078,0.0096,0.0437
3245,0.0078,0.0096,0.0437,0.0651,0.1345
3246,0.0437,0.0651,0.1345,0.1672,0.1097
3247,0.1345,0.1672,0.1097,0.1725,0.1921
3248,0.1097,0.1725,0.1921,0.1267,0.0445
3249,0.1921,0.1267,0.0445,0.0247,0.0324
3250,0.0445,0.0247,0.0324,0.0397,0.0362
3251,0.0324,0.0397,0.0362,0.0724,0.0818
3252,0.0362,0.0724,0.0818,0.0985,0.1371
3253,0.0818,0.0985,0.1371,0.0331,0.0089
3254,0.1371,0.0331,0.0089,0.0502,0.0238
3255,0.0089,0.0502,0.0238,0.006,0.0047
3256,0.0238,0.006,0.0047,0.017,0.0336
3257,0.0047,0.017,0.0336,0.0075,0.0088
3258,0.0336,0.0075,0.0088,0.0248,0.0177
3259,0.0088,0.0248,0.0177,0.0387,0.0115
3260,0.0177,0.0387,0.0115,0.0321,0.0657
3261,0.0115,0.0321,0.0657,0.049,0.093
3262,0.0657,0.049,0.093,0.1386,0.1922
3263,0.093,0.1386,0.1922,0.0382,0.0309
3264,0.1922,0.0382,0.0309,0.0767,0.0214
3265,0.0309,0.0767,0.0214,0.0114,0.0098
3266,0.0214,0.0114,0.0098,0.0131,0.0099
3267,0.0098,0.0131,0.0099,0.01,0.0072
3268,0.0099,0.01,0.0072,0.0088,0.0072
3269,0.0072,0.0088,0.0072,0.009,0.0082
3270,0.0072,0.009,0.0082,0.0063,0.0146
3271,0.0082,0.0063,0.0146,0.0353,0.0826
3272,0.0146,0.0353,0.0826,0.1887,0.0601
3273,0.0826,0.1887,0.0601,0.0799,0.0913
3274,0.0601,0.0799,0.0913,0.1454,0.1083
3275,0.0913,0.1454,0.1083,0.1547,0.1168
3276,0.1083,0.1547,0.1168,0.2434,0.0281
3277,0.1168,0.2434,0.0281,0.0134,0.0147
3278,0.0281,0.0134,0.0147,0.0186,0.0138
3279,0.0147,0.0186,0.0138,0.0156,0.0446
3280,0.0138,0.0156,0.0446,0.0126,0.0191
3281,0.0446,0.0126,0.0191,0.0821,0.0138
3282,0.0191,0.0821,0.0138,0.011,0.0098
3283,0.0138,0.011,0.0098,0.0117,0.0097
3284,0.0098,0.0117,0.0097,0.0238,0.0338
3285,0.0097,0.0238,0.0338,0.0111,0.0303
3286,0.0338,0.0111,0.0303,0.0554,0.0223
3287,0.0303,0.0554,0.0223,0.0503,0.0961
3288,0.0223,0.0503,0.0961,0.0473,0.0614
3289,0.0961,0.0473,0.0614,0.0304,0.1197
3290,0.0614,0.0304,0.1197,0.0674,0.106
3291,0.1197,0.0674,0.106,0.2554,0.1759
3292,0.106,0.2554,0.1759,0.05,0.0621
3293,0.1759,0.05,0.0621,0.0979,0.0827
3294,0.0621,0.0979,0.0827,0.1126,0.1295
3295,0.0827,0.1126,0.1295,0.0562,0.0171
3296,0.1295,0.0562,0.0171,0.0118,0.0084
3297,0.0171,0.0118,0.0084,0.0072,0.0102
3298,0.0084,0.0072,0.0102,0.0088,0.0071
3299,0.0102,0.0088,0.0071,0.0106,0.0102
3300,0.0071,0.0106,0.0102,0.0095,0.0084
3301,0.0102,0.0095,0.0084,0.008,0.0093
3302,0.0084,0.008,0.0093,0.011,0.0268
3303,0.0093,0.011,0.0268,0.0571,0.1684
3304,0.0268,0.0571,0.1684,0.1709,0.0961
3305,0.1684,0.1709,0.0961,0.033,0.0272
3306,0.0961,0.033,0.0272,0.0353,0.1567
3307,0.0272,0.0353,0.1567,0.095,0.0177
3308,0.1567,0.095,0.0177,0.0182,0.0166
3309,0.0177,0.0182,0.0166,0.0132,0.0135
3310,0.0166,0.0132,0.0135,0.0152,0.0399
3311,0.0135,0.0152,0.0399,0.0217,0.0161
3312,0.0399,0.0217,0.0161,0.0246,0.009
3313,0.0161,0.0246,0.009,0.0086,0.0222
3314,0.009,0.0086,0.0222,0.0526,0.045
3315,0.0222,0.0526,0.045,0.0541,0.066
3316,0.045,0.0541,0.066,0.0869,0.0766
3317,0.066,0.0869,0.0766,0.088,0.0213
3318,0.0766,0.088,0.0213,0.0061,0.0066
3319,0.0213,0.0061,0.0066,0.0076,0.0095
3320,0.0066,0.0076,0.0095,0.0116,0.0088
3321,0.0095,0.0116,0.0088,0.0085,0.0106
3322,0.0088,0.0085,0.0106,0.0094,0.0134
3323,0.0106,0.0094,0.0134,0.0077,0.0047
3324,0.0134,0.0077,0.0047,0.0061,0.0046
3325,0.0047,0.0061,0.0046,0.0058,0.0051
3326,0.0046,0.0058,0.0051,0.006,0.0057
3327,0.0051,0.006,0.0057,0.0067,0.028
3328,0.0057,0.0067,0.028,0.0612,0.0115
3329,0.028,0.0612,0.0115,0.0673,0.0687
3330,0.0115,0.0673,0.0687,0.0509,0.0529
3331,0.0687,0.0509,0.0529,0.0703,0.0606
3332,0.0529,0.0703,0.0606,0.0728,0.1969
3333,0.0606,0.0728,0.1969,0.1462,0.0797
3334,0.1969,0.1462,0.0797,0.0879,0.1055
3335,0.0797,0.0879,0.1055,0.1164,0.1102
3336,0.1055,0.1164,0.1102,0.0633,0.0334
3337,0.1102,0.0633,0.0334,0.0209,0.0148
3338,0.0334,0.0209,0.0148,0.0147,0.0166
3339,0.0148,0.0147,0.0166,0.0076,0.0085
3340,0.0166,0.0076,0.0085,0.0113,0.0125
3341,0.0085,0.0113,0.0125,0.0072,0.0055
3342,0.0125,0.0072,0.0055,0.0114,0.0162
3343,0.0055,0.0114,0.0162,0.0139,0.0075
3344,0.0162,0.0139,0.0075,0.0075,0.0144
3345,0.0075,0.0075,0.0144,0.0405,0.0889
3346,0.0144,0.0405,0.0889,0.1145,0.1006
3347,0.0889,0.1145,0.1006,0.0917,0.1577
