,seconds,date,hr
235999,"2075,529",[2023-09-09 20:52:28 491],134.0
236055,"2076,009",[2023-09-09 20:52:28 971],133.0
236114,"2076,508",[2023-09-09 20:52:29 470],133.0
236171,"2077,026",[2023-09-09 20:52:29 988],132.0
236226,"2077,527",[2023-09-09 20:52:30 489],131.0
236280,"2078,026",[2023-09-09 20:52:30 988],131.0
236335,"2078,527",[2023-09-09 20:52:31 489],130.0
236390,"2079,025",[2023-09-09 20:52:31 987],130.0
236447,"2079,526",[2023-09-09 20:52:32 488],129.0
236503,"2080,027",[2023-09-09 20:52:32 989],129.0
236560,"2080,528",[2023-09-09 20:52:33 490],128.0
236616,"2081,027",[2023-09-09 20:52:33 989],128.0
236673,"2081,528",[2023-09-09 20:52:34 490],128.0
236726,"2082,027",[2023-09-09 20:52:34 989],128.0
236779,"2082,528",[2023-09-09 20:52:35 490],128.0
236835,"2083,028",[2023-09-09 20:52:35 990],128.0
236892,"2083,529",[2023-09-09 20:52:36 491],128.0
236948,"2084,027",[2023-09-09 20:52:36 989],128.0
237005,"2084,528",[2023-09-09 20:52:37 490],128.0
237061,"2085,027",[2023-09-09 20:52:37 989],128.0
237117,"2085,528",[2023-09-09 20:52:38 490],128.0
237170,"2086,012",[2023-09-09 20:52:38 974],128.0
237226,"2086,511",[2023-09-09 20:52:39 473],128.0
237280,"2087,025",[2023-09-09 20:52:39 987],128.0
237336,"2087,526",[2023-09-09 20:52:40 488],127.0
237392,"2088,021",[2023-09-09 20:52:40 983],127.0
237450,"2088,522",[2023-09-09 20:52:41 484],126.0
237507,"2089,027",[2023-09-09 20:52:41 989],126.0
237561,"2089,528",[2023-09-09 20:52:42 490],125.0
237614,"2090,026",[2023-09-09 20:52:42 988],125.0
237673,"2090,527",[2023-09-09 20:52:43 489],124.0
237729,"2091,027",[2023-09-09 20:52:43 989],124.0
237787,"2091,528",[2023-09-09 20:52:44 490],124.0
237844,"2092,024",[2023-09-09 20:52:44 986],124.0
237902,"2092,525",[2023-09-09 20:52:45 487],123.0
237958,"2093,028",[2023-09-09 20:52:45 990],123.0
238013,"2093,529",[2023-09-09 20:52:46 491],123.0
238068,"2094,029",[2023-09-09 20:52:46 991],123.0
238125,"2094,530",[2023-09-09 20:52:47 492],122.0
238181,"2095,029",[2023-09-09 20:52:47 991],121.0
238238,"2095,530",[2023-09-09 20:52:48 492],120.0
238294,"2096,012",[2023-09-09 20:52:48 974],119.0
238351,"2096,511",[2023-09-09 20:52:49 473],119.0
238403,"2097,027",[2023-09-09 20:52:49 989],119.0
238460,"2097,528",[2023-09-09 20:52:50 490],119.0
238515,"2098,028",[2023-09-09 20:52:50 990],119.0
238573,"2098,529",[2023-09-09 20:52:51 491],119.0
238631,"2099,029",[2023-09-09 20:52:51 991],118.0
238688,"2099,530",[2023-09-09 20:52:52 492],118.0
238745,"2100,028",[2023-09-09 20:52:52 990],117.0
238800,"2100,529",[2023-09-09 20:52:53 491],118.0
238854,"2101,029",[2023-09-09 20:52:53 991],118.0
238912,"2101,530",[2023-09-09 20:52:54 492],117.0
238968,"2102,026",[2023-09-09 20:52:54 988],117.0
239026,"2102,527",[2023-09-09 20:52:55 489],116.0
239083,"2103,026",[2023-09-09 20:52:55 988],115.0
239141,"2103,527",[2023-09-09 20:52:56 489],115.0
239197,"2104,026",[2023-09-09 20:52:56 988],114.0
239253,"2104,527",[2023-09-09 20:52:57 489],113.0
239309,"2105,026",[2023-09-09 20:52:57 988],113.0
239367,"2105,527",[2023-09-09 20:52:58 489],114.0
239423,"2106,011",[2023-09-09 20:52:58 973],113.0
239482,"2106,510",[2023-09-09 20:52:59 472],112.0
239539,"2107,026",[2023-09-09 20:52:59 988],112.0
239597,"2107,527",[2023-09-09 20:53:00 489],112.0
239649,"2108,027",[2023-09-09 20:53:00 989],113.0
239705,"2108,528",[2023-09-09 20:53:01 490],114.0
239761,"2109,030",[2023-09-09 20:53:01 992],114.0
239817,"2109,531",[2023-09-09 20:53:02 493],114.0
239874,"2110,031",[2023-09-09 20:53:02 993],114.0
239932,"2110,532",[2023-09-09 20:53:03 494],113.0
239989,"2111,029",[2023-09-09 20:53:03 991],113.0
240045,"2111,530",[2023-09-09 20:53:04 492],112.0
240099,"2112,027",[2023-09-09 20:53:04 989],112.0
240154,"2112,528",[2023-09-09 20:53:05 490],112.0
240211,"2113,029",[2023-09-09 20:53:05 991],113.0
240269,"2113,530",[2023-09-09 20:53:06 492],113.0
240326,"2114,030",[2023-09-09 20:53:06 992],115.0
240384,"2114,531",[2023-09-09 20:53:07 493],115.0
240441,"2115,029",[2023-09-09 20:53:07 991],116.0
240495,"2115,530",[2023-09-09 20:53:08 492],116.0
240550,"2116,007",[2023-09-09 20:53:08 969],116.0
240606,"2116,506",[2023-09-09 20:53:09 468],115.0
240663,"2117,029",[2023-09-09 20:53:09 991],115.0
240721,"2117,530",[2023-09-09 20:53:10 492],114.0
240777,"2118,028",[2023-09-09 20:53:10 990],114.0
240835,"2118,529",[2023-09-09 20:53:11 491],113.0
240892,"2119,031",[2023-09-09 20:53:11 993],113.0
240949,"2119,532",[2023-09-09 20:53:12 494],113.0
241002,"2120,031",[2023-09-09 20:53:12 993],113.0
241058,"2120,532",[2023-09-09 20:53:13 494],112.0
241115,"2121,030",[2023-09-09 20:53:13 992],112.0
241173,"2121,531",[2023-09-09 20:53:14 493],111.0
241230,"2122,031",[2023-09-09 20:53:14 993],111.0
241288,"2122,532",[2023-09-09 20:53:15 494],111.0
241345,"2123,030",[2023-09-09 20:53:15 992],111.0
241401,"2123,531",[2023-09-09 20:53:16 493],110.0
241454,"2124,030",[2023-09-09 20:53:16 992],110.0
241513,"2124,531",[2023-09-09 20:53:17 493],110.0
241568,"2125,029",[2023-09-09 20:53:17 991],110.0
241626,"2125,530",[2023-09-09 20:53:18 492],110.0
241683,"2126,012",[2023-09-09 20:53:18 974],110.0
241741,"2126,511",[2023-09-09 20:53:19 473],110.0
241799,"2127,031",[2023-09-09 20:53:19 993],110.0
241854,"2127,532",[2023-09-09 20:53:20 494],109.0
241909,"2128,029",[2023-09-09 20:53:20 991],109.0
241965,"2128,530",[2023-09-09 20:53:21 492],109.0
242022,"2129,027",[2023-09-09 20:53:21 989],109.0
242078,"2129,528",[2023-09-09 20:53:22 490],108.0
242135,"2130,030",[2023-09-09 20:53:22 992],108.0
242193,"2130,531",[2023-09-09 20:53:23 493],108.0
242249,"2131,030",[2023-09-09 20:53:23 992],108.0
242307,"2131,531",[2023-09-09 20:53:24 493],109.0
242362,"2132,031",[2023-09-09 20:53:24 993],109.0
242418,"2132,532",[2023-09-09 20:53:25 494],110.0
242475,"2133,032",[2023-09-09 20:53:25 994],110.0
242533,"2133,533",[2023-09-09 20:53:26 495],110.0
242590,"2134,031",[2023-09-09 20:53:26 993],110.0
242647,"2134,532",[2023-09-09 20:53:27 494],111.0
242700,"2135,027",[2023-09-09 20:53:27 989],111.0
242755,"2135,528",[2023-09-09 20:53:28 490],112.0
242811,"2136,011",[2023-09-09 20:53:28 973],112.0
242870,"2136,510",[2023-09-09 20:53:29 472],113.0
242927,"2137,030",[2023-09-09 20:53:29 992],113.0
242985,"2137,531",[2023-09-09 20:53:30 493],112.0
243042,"2138,030",[2023-09-09 20:53:30 992],112.0
243097,"2138,531",[2023-09-09 20:53:31 493],113.0
243151,"2139,028",[2023-09-09 20:53:31 990],114.0
243207,"2139,529",[2023-09-09 20:53:32 491],114.0
243264,"2140,030",[2023-09-09 20:53:32 992],116.0
243322,"2140,531",[2023-09-09 20:53:33 493],118.0
243379,"2141,029",[2023-09-09 20:53:33 991],119.0
243437,"2141,530",[2023-09-09 20:53:34 492],119.0
243493,"2142,031",[2023-09-09 20:53:34 993],119.0
243548,"2142,532",[2023-09-09 20:53:35 494],119.0
243605,"2143,033",[2023-09-09 20:53:35 995],119.0
243661,"2143,534",[2023-09-09 20:53:36 496],119.0
243719,"2144,032",[2023-09-09 20:53:36 994],119.0
243778,"2144,533",[2023-09-09 20:53:37 495],119.0
243836,"2145,033",[2023-09-09 20:53:37 995],119.0
243893,"2145,534",[2023-09-09 20:53:38 496],119.0
243947,"2146,017",[2023-09-09 20:53:38 979],119.0
244001,"2146,516",[2023-09-09 20:53:39 478],119.0
244058,"2147,033",[2023-09-09 20:53:39 995],119.0
244115,"2147,534",[2023-09-09 20:53:40 496],119.0
244172,"2148,033",[2023-09-09 20:53:40 995],118.0
244230,"2148,534",[2023-09-09 20:53:41 496],117.0
244287,"2149,034",[2023-09-09 20:53:41 996],116.0
244343,"2149,535",[2023-09-09 20:53:42 497],115.0
244398,"2150,030",[2023-09-09 20:53:42 992],115.0
244455,"2150,531",[2023-09-09 20:53:43 493],115.0
244512,"2151,031",[2023-09-09 20:53:43 993],115.0
244570,"2151,532",[2023-09-09 20:53:44 494],116.0
244627,"2152,032",[2023-09-09 20:53:44 994],116.0
244685,"2152,533",[2023-09-09 20:53:45 495],117.0
244742,"2153,034",[2023-09-09 20:53:45 996],117.0
244796,"2153,535",[2023-09-09 20:53:46 497],118.0
244852,"2154,032",[2023-09-09 20:53:46 994],118.0
244909,"2154,533",[2023-09-09 20:53:47 495],118.0
244966,"2155,033",[2023-09-09 20:53:47 995],118.0
245024,"2155,534",[2023-09-09 20:53:48 496],118.0
245079,"2156,015",[2023-09-09 20:53:48 977],118.0
245137,"2156,514",[2023-09-09 20:53:49 476],118.0
245194,"2157,031",[2023-09-09 20:53:49 993],119.0
245252,"2157,532",[2023-09-09 20:53:50 494],120.0
245305,"2158,031",[2023-09-09 20:53:50 993],121.0
245361,"2158,532",[2023-09-09 20:53:51 494],122.0
245418,"2159,033",[2023-09-09 20:53:51 995],122.0
245477,"2159,534",[2023-09-09 20:53:52 496],123.0
245534,"2160,033",[2023-09-09 20:53:52 995],123.0
245593,"2160,534",[2023-09-09 20:53:53 496],123.0
245649,"2161,001",[2023-09-09 20:53:53 963],123.0
245706,"2161,501",[2023-09-09 20:53:54 463],123.0
245760,"2162,034",[2023-09-09 20:53:54 996],123.0
245818,"2162,535",[2023-09-09 20:53:55 497],123.0
245874,"2163,035",[2023-09-09 20:53:55 997],123.0
245932,"2163,535",[2023-09-09 20:53:56 497],122.0
245990,"2164,035",[2023-09-09 20:53:56 997],122.0
246046,"2164,535",[2023-09-09 20:53:57 497],121.0
246102,"2165,034",[2023-09-09 20:53:57 996],121.0
246157,"2165,535",[2023-09-09 20:53:58 497],122.0
246215,"2166,020",[2023-09-09 20:53:58 982],122.0
246270,"2166,520",[2023-09-09 20:53:59 482],122.0
246327,"2167,035",[2023-09-09 20:53:59 997],122.0
246385,"2167,535",[2023-09-09 20:54:00 497],123.0
246442,"2168,035",[2023-09-09 20:54:00 997],123.0
246500,"2168,535",[2023-09-09 20:54:01 497],123.0
246553,"2169,034",[2023-09-09 20:54:01 996],124.0
246609,"2169,535",[2023-09-09 20:54:02 497],124.0
246664,"2170,028",[2023-09-09 20:54:02 990],125.0
246722,"2170,529",[2023-09-09 20:54:03 491],125.0
246779,"2171,034",[2023-09-09 20:54:03 996],125.0
246836,"2171,535",[2023-09-09 20:54:04 497],126.0
246894,"2172,030",[2023-09-09 20:54:04 992],126.0
246949,"2172,531",[2023-09-09 20:54:05 493],127.0
247003,"2173,032",[2023-09-09 20:54:05 994],127.0
247059,"2173,533",[2023-09-09 20:54:06 495],127.0
247116,"2174,031",[2023-09-09 20:54:06 993],126.0
247174,"2174,532",[2023-09-09 20:54:07 494],126.0
247231,"2175,030",[2023-09-09 20:54:07 992],125.0
247289,"2175,531",[2023-09-09 20:54:08 493],126.0
247346,"2176,016",[2023-09-09 20:54:08 978],126.0
247400,"2176,515",[2023-09-09 20:54:09 477],127.0
247457,"2177,033",[2023-09-09 20:54:09 995],127.0
247514,"2177,534",[2023-09-09 20:54:10 496],127.0
247572,"2178,036",[2023-09-09 20:54:10 998],127.0
247630,"2178,536",[2023-09-09 20:54:11 498],128.0
247686,"2179,037",[2023-09-09 20:54:11 999],128.0
247744,"2179,537",[2023-09-09 20:54:12 499],129.0
247799,"2180,035",[2023-09-09 20:54:12 997],129.0
247853,"2180,535",[2023-09-09 20:54:13 497],128.0
247909,"2181,034",[2023-09-09 20:54:13 996],128.0
247966,"2181,535",[2023-09-09 20:54:14 497],128.0
248023,"2182,035",[2023-09-09 20:54:14 997],127.0
248082,"2182,535",[2023-09-09 20:54:15 497],127.0
248138,"2183,035",[2023-09-09 20:54:15 997],125.0
248195,"2183,535",[2023-09-09 20:54:16 497],124.0
248249,"2184,033",[2023-09-09 20:54:16 995],123.0
248304,"2184,534",[2023-09-09 20:54:17 496],122.0
248359,"2185,035",[2023-09-09 20:54:17 997],122.0
248417,"2185,535",[2023-09-09 20:54:18 497],121.0
248474,"2186,017",[2023-09-09 20:54:18 979],121.0
248532,"2186,516",[2023-09-09 20:54:19 478],121.0
248589,"2187,033",[2023-09-09 20:54:19 995],121.0
248644,"2187,534",[2023-09-09 20:54:20 496],121.0
248700,"2188,033",[2023-09-09 20:54:20 995],121.0
248758,"2188,534",[2023-09-09 20:54:21 496],122.0
248815,"2189,036",[2023-09-09 20:54:21 998],122.0
248873,"2189,536",[2023-09-09 20:54:22 498],122.0
248930,"2190,035",[2023-09-09 20:54:22 997],122.0
248988,"2190,535",[2023-09-09 20:54:23 497],121.0
249044,"2191,036",[2023-09-09 20:54:23 998],120.0
249099,"2191,536",[2023-09-09 20:54:24 498],118.0
249155,"2192,036",[2023-09-09 20:54:24 998],117.0
249212,"2192,536",[2023-09-09 20:54:25 498],117.0
249268,"2193,036",[2023-09-09 20:54:25 998],116.0
249326,"2193,536",[2023-09-09 20:54:26 498],116.0
249383,"2194,034",[2023-09-09 20:54:26 996],115.0
249441,"2194,535",[2023-09-09 20:54:27 497],115.0
249497,"2195,035",[2023-09-09 20:54:27 997],115.0
249555,"2195,535",[2023-09-09 20:54:28 497],115.0
249607,"2196,018",[2023-09-09 20:54:28 980],115.0
249665,"2196,517",[2023-09-09 20:54:29 479],116.0
249721,"2197,036",[2023-09-09 20:54:29 998],116.0
249779,"2197,536",[2023-09-09 20:54:30 498],117.0
249837,"2198,036",[2023-09-09 20:54:30 998],117.0
249895,"2198,536",[2023-09-09 20:54:31 498],118.0
249953,"2199,032",[2023-09-09 20:54:31 994],118.0
250008,"2199,533",[2023-09-09 20:54:32 495],118.0
250063,"2200,033",[2023-09-09 20:54:32 995],118.0
250118,"2200,534",[2023-09-09 20:54:33 496],118.0
250175,"2201,036",[2023-09-09 20:54:33 998],118.0
250233,"2201,536",[2023-09-09 20:54:34 498],118.0
250290,"2202,037",[2023-09-09 20:54:34 999],118.0
250347,"2202,537",[2023-09-09 20:54:35 499],117.0
250403,"2203,036",[2023-09-09 20:54:35 998],117.0
250457,"2203,536",[2023-09-09 20:54:36 498],117.0
250514,"2204,037",[2023-09-09 20:54:36 999],117.0
250572,"2204,537",[2023-09-09 20:54:37 499],117.0
250630,"2205,040",[2023-09-09 20:54:38 002],117.0
250687,"2205,539",[2023-09-09 20:54:38 501],117.0
250744,"2206,019",[2023-09-09 20:54:38 981],117.0
250801,"2206,519",[2023-09-09 20:54:39 481],116.0
250856,"2207,037",[2023-09-09 20:54:39 999],116.0
250911,"2207,537",[2023-09-09 20:54:40 499],115.0
250968,"2208,039",[2023-09-09 20:54:41 001],115.0
251025,"2208,538",[2023-09-09 20:54:41 500],114.0
251082,"2209,006",[2023-09-09 20:54:41 968],114.0
251139,"2209,505",[2023-09-09 20:54:42 467],115.0
251197,"2210,039",[2023-09-09 20:54:43 001],115.0
251252,"2210,538",[2023-09-09 20:54:43 500],114.0
251308,"2211,034",[2023-09-09 20:54:43 996],114.0
251364,"2211,535",[2023-09-09 20:54:44 497],114.0
251422,"2212,036",[2023-09-09 20:54:44 998],114.0
251478,"2212,536",[2023-09-09 20:54:45 498],115.0
251536,"2213,037",[2023-09-09 20:54:45 999],115.0
251593,"2213,537",[2023-09-09 20:54:46 499],114.0
251651,"2214,036",[2023-09-09 20:54:46 998],114.0
251703,"2214,536",[2023-09-09 20:54:47 498],114.0
251759,"2215,037",[2023-09-09 20:54:47 999],114.0
251815,"2215,537",[2023-09-09 20:54:48 499],114.0
251872,"2216,018",[2023-09-09 20:54:48 980],114.0
251929,"2216,518",[2023-09-09 20:54:49 480],115.0
251987,"2217,037",[2023-09-09 20:54:49 999],115.0
252044,"2217,537",[2023-09-09 20:54:50 499],115.0
252100,"2218,041",[2023-09-09 20:54:51 003],115.0
252154,"2218,540",[2023-09-09 20:54:51 502],116.0
252212,"2219,040",[2023-09-09 20:54:52 002],116.0
252269,"2219,539",[2023-09-09 20:54:52 501],116.0
252327,"2220,040",[2023-09-09 20:54:53 002],116.0
252385,"2220,539",[2023-09-09 20:54:53 501],117.0
252443,"2221,039",[2023-09-09 20:54:54 001],117.0
252498,"2221,538",[2023-09-09 20:54:54 500],116.0
252553,"2222,040",[2023-09-09 20:54:55 002],115.0
252608,"2222,539",[2023-09-09 20:54:55 501],114.0
252666,"2223,039",[2023-09-09 20:54:56 001],113.0
252724,"2223,538",[2023-09-09 20:54:56 500],112.0
252781,"2224,040",[2023-09-09 20:54:57 002],111.0
252838,"2224,539",[2023-09-09 20:54:57 501],110.0
252895,"2225,040",[2023-09-09 20:54:58 002],109.0
252948,"2225,539",[2023-09-09 20:54:58 501],109.0
253003,"2226,020",[2023-09-09 20:54:58 982],109.0
253060,"2226,520",[2023-09-09 20:54:59 482],110.0
253117,"2227,039",[2023-09-09 20:55:00 001],110.0
253174,"2227,538",[2023-09-09 20:55:00 500],110.0
253232,"2228,039",[2023-09-09 20:55:01 001],111.0
253288,"2228,538",[2023-09-09 20:55:01 500],112.0
253343,"2229,037",[2023-09-09 20:55:01 999],114.0
253398,"2229,537",[2023-09-09 20:55:02 499],115.0
253452,"2230,037",[2023-09-09 20:55:02 999],117.0
253509,"2230,537",[2023-09-09 20:55:03 499],117.0
253567,"2231,041",[2023-09-09 20:55:04 003],118.0
253624,"2231,540",[2023-09-09 20:55:04 502],118.0
253682,"2232,039",[2023-09-09 20:55:05 001],118.0
253739,"2232,538",[2023-09-09 20:55:05 500],119.0
253797,"2233,039",[2023-09-09 20:55:06 001],119.0
253853,"2233,539",[2023-09-09 20:55:06 501],119.0
253904,"2234,040",[2023-09-09 20:55:07 002],119.0
253961,"2234,539",[2023-09-09 20:55:07 501],118.0
254019,"2235,037",[2023-09-09 20:55:07 999],118.0
254076,"2235,537",[2023-09-09 20:55:08 499],117.0
254134,"2236,019",[2023-09-09 20:55:08 981],117.0
254190,"2236,519",[2023-09-09 20:55:09 481],117.0
254248,"2237,039",[2023-09-09 20:55:10 001],117.0
254301,"2237,538",[2023-09-09 20:55:10 500],116.0
254357,"2238,041",[2023-09-09 20:55:11 003],116.0
254413,"2238,540",[2023-09-09 20:55:11 502],116.0
254471,"2239,040",[2023-09-09 20:55:12 002],115.0
254528,"2239,539",[2023-09-09 20:55:12 501],115.0
254586,"2240,041",[2023-09-09 20:55:13 003],114.0
254643,"2240,540",[2023-09-09 20:55:13 502],114.0
254698,"2241,040",[2023-09-09 20:55:14 002],115.0
254753,"2241,539",[2023-09-09 20:55:14 501],116.0
254810,"2242,040",[2023-09-09 20:55:15 002],117.0
254866,"2242,539",[2023-09-09 20:55:15 501],118.0
254924,"2243,039",[2023-09-09 20:55:16 001],118.0
254981,"2243,538",[2023-09-09 20:55:16 500],118.0
255040,"2244,040",[2023-09-09 20:55:17 002],118.0
255097,"2244,539",[2023-09-09 20:55:17 501],117.0
255151,"2245,041",[2023-09-09 20:55:18 003],116.0
255205,"2245,540",[2023-09-09 20:55:18 502],116.0
255262,"2246,021",[2023-09-09 20:55:18 983],114.0
255319,"2246,522",[2023-09-09 20:55:19 484],114.0
255376,"2247,040",[2023-09-09 20:55:20 002],112.0
255433,"2247,539",[2023-09-09 20:55:20 501],111.0
255491,"2248,039",[2023-09-09 20:55:21 001],109.0
255545,"2248,538",[2023-09-09 20:55:21 500],109.0
255601,"2249,040",[2023-09-09 20:55:22 002],108.0
255657,"2249,539",[2023-09-09 20:55:22 501],108.0
255715,"2250,042",[2023-09-09 20:55:23 004],108.0
255771,"2250,541",[2023-09-09 20:55:23 503],109.0
255829,"2251,043",[2023-09-09 20:55:24 005],109.0
255886,"2251,542",[2023-09-09 20:55:24 504],110.0
255943,"2252,043",[2023-09-09 20:55:25 005],110.0
255996,"2252,542",[2023-09-09 20:55:25 504],110.0
256052,"2253,042",[2023-09-09 20:55:26 004],110.0
256109,"2253,541",[2023-09-09 20:55:26 503],109.0
256167,"2254,043",[2023-09-09 20:55:27 005],109.0
256224,"2254,542",[2023-09-09 20:55:27 504],109.0
256282,"2255,041",[2023-09-09 20:55:28 003],109.0
256339,"2255,540",[2023-09-09 20:55:28 502],110.0
256393,"2256,022",[2023-09-09 20:55:28 984],110.0
256445,"2256,523",[2023-09-09 20:55:29 485],110.0
256500,"2257,039",[2023-09-09 20:55:30 001],110.0
256557,"2257,538",[2023-09-09 20:55:30 500],110.0
256615,"2258,041",[2023-09-09 20:55:31 003],109.0
256672,"2258,540",[2023-09-09 20:55:31 502],109.0
256729,"2259,039",[2023-09-09 20:55:32 001],108.0
256784,"2259,538",[2023-09-09 20:55:32 500],108.0
256839,"2260,042",[2023-09-09 20:55:33 004],109.0
256894,"2260,541",[2023-09-09 20:55:33 503],109.0
256952,"2261,041",[2023-09-09 20:55:34 003],111.0
257009,"2261,540",[2023-09-09 20:55:34 502],111.0
257066,"2262,041",[2023-09-09 20:55:35 003],113.0
257123,"2262,540",[2023-09-09 20:55:35 502],114.0
257181,"2263,042",[2023-09-09 20:55:36 004],115.0
257234,"2263,541",[2023-09-09 20:55:36 503],114.0
257290,"2264,044",[2023-09-09 20:55:37 006],114.0
257346,"2264,543",[2023-09-09 20:55:37 505],114.0
257404,"2265,040",[2023-09-09 20:55:38 002],113.0
257461,"2265,539",[2023-09-09 20:55:38 501],113.0
257519,"2266,039",[2023-09-09 20:55:39 001],112.0
257576,"2266,527",[2023-09-09 20:55:39 489],111.0
257631,"2267,044",[2023-09-09 20:55:40 006],111.0
257687,"2267,543",[2023-09-09 20:55:40 505],110.0
257741,"2268,043",[2023-09-09 20:55:41 005],109.0
257798,"2268,542",[2023-09-09 20:55:41 504],109.0
257855,"2269,041",[2023-09-09 20:55:42 003],108.0
257911,"2269,540",[2023-09-09 20:55:42 502],109.0
257969,"2270,041",[2023-09-09 20:55:43 003],110.0
258026,"2270,540",[2023-09-09 20:55:43 502],111.0
258084,"2271,041",[2023-09-09 20:55:44 003],112.0
258139,"2271,540",[2023-09-09 20:55:44 502],113.0
258193,"2272,041",[2023-09-09 20:55:45 003],113.0
258250,"2272,540",[2023-09-09 20:55:45 502],114.0
258308,"2273,039",[2023-09-09 20:55:46 001],114.0
258365,"2273,538",[2023-09-09 20:55:46 500],113.0
258423,"2274,041",[2023-09-09 20:55:47 003],112.0
258480,"2274,540",[2023-09-09 20:55:47 502],112.0
258538,"2275,041",[2023-09-09 20:55:48 003],110.0
258592,"2275,540",[2023-09-09 20:55:48 502],110.0
258648,"2276,023",[2023-09-09 20:55:48 985],108.0
258704,"2276,524",[2023-09-09 20:55:49 486],106.0
258762,"2277,043",[2023-09-09 20:55:50 005],105.0
258819,"2277,542",[2023-09-09 20:55:50 504],104.0
258875,"2278,042",[2023-09-09 20:55:51 004],103.0
258932,"2278,541",[2023-09-09 20:55:51 503],103.0
258988,"2279,044",[2023-09-09 20:55:52 006],103.0
259042,"2279,543",[2023-09-09 20:55:52 505],103.0
259100,"2280,043",[2023-09-09 20:55:53 005],106.0
259156,"2280,542",[2023-09-09 20:55:53 504],107.0
259214,"2281,046",[2023-09-09 20:55:54 008],110.0
259271,"2281,545",[2023-09-09 20:55:54 507],110.0
259329,"2282,044",[2023-09-09 20:55:55 006],111.0
259385,"2282,543",[2023-09-09 20:55:55 505],112.0
259439,"2283,047",[2023-09-09 20:55:56 009],112.0
259494,"2283,546",[2023-09-09 20:55:56 508],111.0
259550,"2284,044",[2023-09-09 20:55:57 006],110.0
259607,"2284,543",[2023-09-09 20:55:57 505],110.0
259664,"2285,045",[2023-09-09 20:55:58 007],108.0
259722,"2285,544",[2023-09-09 20:55:58 506],108.0
259780,"2286,028",[2023-09-09 20:55:58 990],106.0
259832,"2286,529",[2023-09-09 20:55:59 491],106.0
259888,"2287,044",[2023-09-09 20:56:00 006],104.0
259943,"2287,543",[2023-09-09 20:56:00 505],103.0
260001,"2288,041",[2023-09-09 20:56:01 003],102.0
260058,"2288,540",[2023-09-09 20:56:01 502],101.0
260116,"2289,044",[2023-09-09 20:56:02 006],101.0
260173,"2289,543",[2023-09-09 20:56:02 505],101.0
260229,"2290,046",[2023-09-09 20:56:03 008],101.0
260284,"2290,545",[2023-09-09 20:56:03 507],102.0
260338,"2291,044",[2023-09-09 20:56:04 006],103.0
260395,"2291,543",[2023-09-09 20:56:04 505],105.0
260453,"2292,045",[2023-09-09 20:56:05 007],107.0
260510,"2292,544",[2023-09-09 20:56:05 506],109.0
260568,"2293,044",[2023-09-09 20:56:06 006],111.0
260625,"2293,543",[2023-09-09 20:56:06 505],113.0
260680,"2294,046",[2023-09-09 20:56:07 008],115.0
260736,"2294,545",[2023-09-09 20:56:07 507],116.0
260793,"2295,045",[2023-09-09 20:56:08 007],117.0
260850,"2295,544",[2023-09-09 20:56:08 506],118.0
260907,"2296,030",[2023-09-09 20:56:08 992],118.0
260964,"2296,531",[2023-09-09 20:56:09 493],117.0
261022,"2297,046",[2023-09-09 20:56:10 008],117.0
261075,"2297,545",[2023-09-09 20:56:10 507],116.0
261132,"2298,043",[2023-09-09 20:56:11 005],116.0
261189,"2298,542",[2023-09-09 20:56:11 504],115.0
261246,"2299,045",[2023-09-09 20:56:12 007],113.0
261302,"2299,544",[2023-09-09 20:56:12 506],112.0
261360,"2300,044",[2023-09-09 20:56:13 006],110.0
261417,"2300,543",[2023-09-09 20:56:13 505],110.0
261474,"2301,043",[2023-09-09 20:56:14 005],110.0
261529,"2301,542",[2023-09-09 20:56:14 504],109.0
261583,"2302,043",[2023-09-09 20:56:15 005],109.0
261640,"2302,542",[2023-09-09 20:56:15 504],109.0
261698,"2303,045",[2023-09-09 20:56:16 007],109.0
261754,"2303,544",[2023-09-09 20:56:16 506],109.0
261813,"2304,044",[2023-09-09 20:56:17 006],109.0
261870,"2304,543",[2023-09-09 20:56:17 505],109.0
261922,"2305,012",[2023-09-09 20:56:17 974],108.0
261979,"2305,511",[2023-09-09 20:56:18 473],106.0
262036,"2306,028",[2023-09-09 20:56:18 990],105.0
262093,"2306,529",[2023-09-09 20:56:19 491],104.0
262150,"2307,044",[2023-09-09 20:56:20 006],103.0
262207,"2307,543",[2023-09-09 20:56:20 505],103.0
262264,"2308,046",[2023-09-09 20:56:21 008],102.0
262321,"2308,545",[2023-09-09 20:56:21 507],102.0
262379,"2309,047",[2023-09-09 20:56:22 009],102.0
262431,"2309,546",[2023-09-09 20:56:22 508],103.0
262486,"2310,047",[2023-09-09 20:56:23 009],103.0
262543,"2310,546",[2023-09-09 20:56:23 508],103.0
262600,"2311,046",[2023-09-09 20:56:24 008],103.0
262657,"2311,545",[2023-09-09 20:56:24 507],104.0
262715,"2312,045",[2023-09-09 20:56:25 007],104.0
262771,"2312,544",[2023-09-09 20:56:25 506],105.0
262828,"2313,046",[2023-09-09 20:56:26 008],105.0
262882,"2313,545",[2023-09-09 20:56:26 507],105.0
262937,"2314,044",[2023-09-09 20:56:27 006],105.0
262994,"2314,543",[2023-09-09 20:56:27 505],105.0
263053,"2315,045",[2023-09-09 20:56:28 007],105.0
263111,"2315,544",[2023-09-09 20:56:28 506],105.0
263166,"2316,029",[2023-09-09 20:56:28 991],105.0
