,seconds,date,activity_load_2d,activity_load_3d
663730,5839.489,[2023-09-09 21:55:12 451],0.003,0.004
663845,5840.488,[2023-09-09 21:55:13 450],0.0044,0.0053
663955,5841.489,[2023-09-09 21:55:14 451],0.0023,0.0027
664067,5842.489,[2023-09-09 21:55:15 451],0.0198,0.0271
664182,5843.489,[2023-09-09 21:55:16 451],0.0157,0.0204
664297,5844.489,[2023-09-09 21:55:17 451],0.0065,0.0077
664406,5845.491,[2023-09-09 21:55:18 453],0.0035,0.0042
664519,5846.474,[2023-09-09 21:55:19 436],0.005,0.0059
664633,5847.488,[2023-09-09 21:55:20 450],0.004,0.0051
664746,5848.489,[2023-09-09 21:55:21 451],0.0054,0.0066
664857,5849.488,[2023-09-09 21:55:22 450],0.0034,0.0042
664971,5850.489,[2023-09-09 21:55:23 451],0.0116,0.0149
665087,5851.489,[2023-09-09 21:55:24 451],0.0301,0.0434
665199,5852.489,[2023-09-09 21:55:25 451],0.0369,0.0532
665311,5853.489,[2023-09-09 21:55:26 451],0.0489,0.0727
665424,5854.489,[2023-09-09 21:55:27 451],0.0086,0.0113
665539,5855.489,[2023-09-09 21:55:28 451],0.0056,0.007
665651,5856.474,[2023-09-09 21:55:29 436],0.0054,0.007
665764,5857.487,[2023-09-09 21:55:30 449],0.0087,0.0107
665878,5858.49,[2023-09-09 21:55:31 452],0.0071,0.008
665992,5859.49,[2023-09-09 21:55:32 452],0.0051,0.0063
666102,5860.49,[2023-09-09 21:55:33 452],0.0058,0.0068
666216,5861.49,[2023-09-09 21:55:34 452],0.005,0.0058
666330,5862.49,[2023-09-09 21:55:35 452],0.0046,0.0054
666444,5863.49,[2023-09-09 21:55:36 452],0.017,0.0255
666555,5864.49,[2023-09-09 21:55:37 452],0.0117,0.0187
666668,5865.49,[2023-09-09 21:55:38 452],0.0142,0.0225
666783,5866.49,[2023-09-09 21:55:39 452],0.0149,0.0252
666895,5867.49,[2023-09-09 21:55:40 452],0.012,0.0164
667008,5868.49,[2023-09-09 21:55:41 452],0.0035,0.0044
667121,5869.49,[2023-09-09 21:55:42 452],0.0022,0.0027
667236,5870.49,[2023-09-09 21:55:43 452],0.0023,0.0027
667351,5871.49,[2023-09-09 21:55:44 452],0.0022,0.0025
667461,5872.492,[2023-09-09 21:55:45 454],0.002,0.0025
667594,5873.651,[2023-09-09 21:55:46 613],0.0022,0.0026
667709,5874.653,[2023-09-09 21:55:47 615],0.002,0.0023
667821,5875.654,[2023-09-09 21:55:48 616],0.0023,0.003
667933,5876.654,[2023-09-09 21:55:49 616],0.0028,0.0034
668047,5877.651,[2023-09-09 21:55:50 613],0.0029,0.0034
668160,5878.654,[2023-09-09 21:55:51 616],0.0037,0.0043
668271,5879.653,[2023-09-09 21:55:52 615],0.0025,0.0031
668386,5880.653,[2023-09-09 21:55:53 615],0.0046,0.0054
668500,5881.653,[2023-09-09 21:55:54 615],0.0044,0.0058
668613,5882.653,[2023-09-09 21:55:55 615],0.0023,0.0028
668724,5883.654,[2023-09-09 21:55:56 616],0.0023,0.0028
668839,5884.652,[2023-09-09 21:55:57 614],0.0024,0.0029
668952,5885.638,[2023-09-09 21:55:58 600],0.0028,0.0036
669068,5886.654,[2023-09-09 21:55:59 616],0.0032,0.0042
669181,5887.652,[2023-09-09 21:56:00 614],0.0026,0.003
669294,5888.654,[2023-09-09 21:56:01 616],0.0021,0.0025
669406,5889.653,[2023-09-09 21:56:02 615],0.0022,0.0025
669516,5890.655,[2023-09-09 21:56:03 617],0.0019,0.0024
669631,5891.652,[2023-09-09 21:56:04 614],0.0024,0.0031
669744,5892.652,[2023-09-09 21:56:05 614],0.006,0.008
669859,5893.652,[2023-09-09 21:56:06 614],0.0039,0.0048
669970,5894.652,[2023-09-09 21:56:07 614],0.0022,0.0026
670083,5895.652,[2023-09-09 21:56:08 614],0.0023,0.0026
670196,5896.652,[2023-09-09 21:56:09 614],0.0027,0.0034
670310,5897.652,[2023-09-09 21:56:10 614],0.0049,0.0071
670424,5898.652,[2023-09-09 21:56:11 614],0.0041,0.0057
670538,5899.652,[2023-09-09 21:56:12 614],0.0042,0.0056
670655,5900.652,[2023-09-09 21:56:13 614],0.0026,0.0032
670769,5901.652,[2023-09-09 21:56:14 614],0.0023,0.0028
670883,5902.652,[2023-09-09 21:56:15 614],0.002,0.0024
670999,5903.652,[2023-09-09 21:56:16 614],0.0021,0.0024
671115,5904.653,[2023-09-09 21:56:17 615],0.0024,0.0029
671229,5905.653,[2023-09-09 21:56:18 615],0.0022,0.0033
671340,5906.656,[2023-09-09 21:56:19 618],0.0019,0.0022
671453,5907.656,[2023-09-09 21:56:20 618],0.0031,0.0037
671568,5908.657,[2023-09-09 21:56:21 619],0.0021,0.0026
671683,5909.657,[2023-09-09 21:56:22 619],0.0022,0.0027
671793,5910.656,[2023-09-09 21:56:23 618],0.0029,0.0038
671909,5911.656,[2023-09-09 21:56:24 618],0.0052,0.0066
672023,5912.657,[2023-09-09 21:56:25 619],0.0053,0.0068
672136,5913.658,[2023-09-09 21:56:26 620],0.0051,0.0064
672249,5914.657,[2023-09-09 21:56:27 619],0.006,0.0074
672361,5915.64,[2023-09-09 21:56:28 602],0.0039,0.0049
672478,5916.656,[2023-09-09 21:56:29 618],0.0048,0.006
672588,5917.656,[2023-09-09 21:56:30 618],0.0051,0.0064
672703,5918.657,[2023-09-09 21:56:31 619],0.0023,0.0029
672817,5919.656,[2023-09-09 21:56:32 618],0.002,0.0024
672932,5920.657,[2023-09-09 21:56:33 619],0.0022,0.0025
673041,5921.655,[2023-09-09 21:56:34 617],0.002,0.0023
673155,5922.658,[2023-09-09 21:56:35 620],0.0021,0.0025
673270,5923.656,[2023-09-09 21:56:36 618],0.0017,0.0021
673382,5924.657,[2023-09-09 21:56:37 619],0.0019,0.0023
673494,5925.658,[2023-09-09 21:56:38 620],0.0021,0.0024
673608,5926.658,[2023-09-09 21:56:39 620],0.0018,0.0022
673722,5927.658,[2023-09-09 21:56:40 620],0.0018,0.0022
673834,5928.658,[2023-09-09 21:56:41 620],0.0022,0.0026
673949,5929.658,[2023-09-09 21:56:42 620],0.0066,0.0075
674064,5930.659,[2023-09-09 21:56:43 621],0.0067,0.0089
674180,5931.657,[2023-09-09 21:56:44 619],0.0088,0.0115
674292,5932.658,[2023-09-09 21:56:45 620],0.0043,0.0049
674408,5933.655,[2023-09-09 21:56:46 617],0.0045,0.0052
674539,5934.82,[2023-09-09 21:56:47 782],0.0026,0.0032
674651,5935.805,[2023-09-09 21:56:48 767],0.002,0.0022
674763,5936.82,[2023-09-09 21:56:49 782],0.002,0.0025
674878,5937.818,[2023-09-09 21:56:50 780],0.0053,0.0086
674992,5938.817,[2023-09-09 21:56:51 779],0.0061,0.0079
675103,5939.817,[2023-09-09 21:56:52 779],0.0037,0.0053
675213,5940.82,[2023-09-09 21:56:53 782],0.0024,0.0028
675329,5941.82,[2023-09-09 21:56:54 782],0.0022,0.0027
675444,5942.819,[2023-09-09 21:56:55 781],0.0022,0.0026
675552,5943.79,[2023-09-09 21:56:56 752],0.0022,0.0027
675667,5944.818,[2023-09-09 21:56:57 780],0.0023,0.0027
675780,5945.804,[2023-09-09 21:56:58 766],0.002,0.0025
675893,5946.821,[2023-09-09 21:56:59 783],0.0026,0.0032
676005,5947.82,[2023-09-09 21:57:00 782],0.0029,0.0034
676115,5948.821,[2023-09-09 21:57:01 783],0.0028,0.0033
676228,5949.821,[2023-09-09 21:57:02 783],0.0025,0.0031
676340,5950.821,[2023-09-09 21:57:03 783],0.0043,0.0051
676451,5951.821,[2023-09-09 21:57:04 783],0.005,0.0056
676566,5952.821,[2023-09-09 21:57:05 783],0.0038,0.0046
676680,5953.821,[2023-09-09 21:57:06 783],0.0038,0.0045
676794,5954.821,[2023-09-09 21:57:07 783],0.0027,0.0032
676906,5955.821,[2023-09-09 21:57:08 783],0.0021,0.0026
677021,5956.821,[2023-09-09 21:57:09 783],0.0021,0.0025
677134,5957.821,[2023-09-09 21:57:10 783],0.0021,0.0025
677248,5958.821,[2023-09-09 21:57:11 783],0.0022,0.0025
677362,5959.821,[2023-09-09 21:57:12 783],0.002,0.0024
677475,5960.821,[2023-09-09 21:57:13 783],0.0027,0.0031
677589,5961.821,[2023-09-09 21:57:14 783],0.0054,0.0067
677700,5962.821,[2023-09-09 21:57:15 783],0.0022,0.0026
677813,5963.821,[2023-09-09 21:57:16 783],0.0024,0.0029
677927,5964.823,[2023-09-09 21:57:17 785],0.0056,0.0084
678039,5965.804,[2023-09-09 21:57:18 766],0.0052,0.0064
678149,5966.82,[2023-09-09 21:57:19 782],0.0024,0.0029
678264,5967.824,[2023-09-09 21:57:20 786],0.0024,0.0028
678378,5968.82,[2023-09-09 21:57:21 782],0.0022,0.0026
678491,5969.821,[2023-09-09 21:57:22 783],0.0035,0.0043
678600,5970.82,[2023-09-09 21:57:23 782],0.004,0.0053
678714,5971.821,[2023-09-09 21:57:24 783],0.0035,0.0044
678828,5972.819,[2023-09-09 21:57:25 781],0.0025,0.0031
678939,5973.82,[2023-09-09 21:57:26 782],0.0022,0.0027
679052,5974.825,[2023-09-09 21:57:27 787],0.0022,0.0026
679166,5975.805,[2023-09-09 21:57:28 767],0.0021,0.0025
679278,5976.821,[2023-09-09 21:57:29 783],0.0019,0.0023
679389,5977.823,[2023-09-09 21:57:30 785],0.0019,0.0023
679504,5978.82,[2023-09-09 21:57:31 782],0.0018,0.0021
679617,5979.824,[2023-09-09 21:57:32 786],0.0019,0.0022
679730,5980.823,[2023-09-09 21:57:33 785],0.0019,0.0023
679842,5981.824,[2023-09-09 21:57:34 786],0.0022,0.0025
679951,5982.823,[2023-09-09 21:57:35 785],0.0022,0.0026
680065,5983.825,[2023-09-09 21:57:36 787],0.0021,0.0026
680179,5984.823,[2023-09-09 21:57:37 785],0.002,0.0023
680289,5985.823,[2023-09-09 21:57:38 785],0.0019,0.0023
680403,5986.823,[2023-09-09 21:57:39 785],0.002,0.0025
680517,5987.823,[2023-09-09 21:57:40 785],0.0086,0.0101
680630,5988.821,[2023-09-09 21:57:41 783],0.0128,0.0172
680741,5989.825,[2023-09-09 21:57:42 787],0.0064,0.0081
680852,5990.823,[2023-09-09 21:57:43 785],0.006,0.0076
680966,5991.825,[2023-09-09 21:57:44 787],0.0152,0.025
681079,5992.823,[2023-09-09 21:57:45 785],0.0089,0.0123
681191,5993.821,[2023-09-09 21:57:46 783],0.0067,0.0086
681306,5994.825,[2023-09-09 21:57:47 787],0.0074,0.0098
681437,5995.967,[2023-09-09 21:57:48 929],0.0052,0.0067
681551,5996.986,[2023-09-09 21:57:49 948],0.0049,0.006
681663,5997.987,[2023-09-09 21:57:50 949],0.0034,0.004
681776,5998.983,[2023-09-09 21:57:51 945],0.0026,0.0031
681889,5999.986,[2023-09-09 21:57:52 948],0.0043,0.0055
681999,6000.986,[2023-09-09 21:57:53 948],0.0041,0.0052
682112,6001.961,[2023-09-09 21:57:54 923],0.0025,0.003
682226,6002.984,[2023-09-09 21:57:55 946],0.0021,0.0026
682339,6003.987,[2023-09-09 21:57:56 949],0.0024,0.0028
682448,6004.928,[2023-09-09 21:57:57 890],0.002,0.0026
682561,6005.969,[2023-09-09 21:57:58 931],0.002,0.0025
682676,6006.988,[2023-09-09 21:57:59 950],0.002,0.0024
682786,6007.985,[2023-09-09 21:58:00 947],0.0023,0.0028
682896,6008.988,[2023-09-09 21:58:01 950],0.0026,0.0033
683011,6009.987,[2023-09-09 21:58:02 949],0.0026,0.0034
683125,6010.987,[2023-09-09 21:58:03 949],0.0026,0.003
683234,6011.987,[2023-09-09 21:58:04 949],0.0028,0.0035
683348,6012.987,[2023-09-09 21:58:05 949],0.002,0.0024
683462,6013.987,[2023-09-09 21:58:06 949],0.0019,0.0023
683576,6014.987,[2023-09-09 21:58:07 949],0.002,0.0024
683686,6015.987,[2023-09-09 21:58:08 949],0.0021,0.0026
683800,6016.987,[2023-09-09 21:58:09 949],0.002,0.0024
683914,6017.987,[2023-09-09 21:58:10 949],0.002,0.0025
684026,6018.987,[2023-09-09 21:58:11 949],0.0021,0.0025
684140,6019.987,[2023-09-09 21:58:12 949],0.003,0.0039
684255,6020.987,[2023-09-09 21:58:13 949],0.0026,0.0031
684370,6021.987,[2023-09-09 21:58:14 949],0.002,0.0025
684485,6022.987,[2023-09-09 21:58:15 949],0.0024,0.0027
684597,6023.987,[2023-09-09 21:58:16 949],0.0019,0.0023
684712,6024.987,[2023-09-09 21:58:17 949],0.0028,0.0035
684825,6025.987,[2023-09-09 21:58:18 949],0.0029,0.0038
684940,6026.987,[2023-09-09 21:58:19 949],0.0023,0.0028
685051,6027.987,[2023-09-09 21:58:20 949],0.0018,0.0022
685165,6028.987,[2023-09-09 21:58:21 949],0.0019,0.0023
685279,6029.987,[2023-09-09 21:58:22 949],0.0021,0.0026
685392,6030.987,[2023-09-09 21:58:23 949],0.002,0.0025
685504,6031.987,[2023-09-09 21:58:24 949],0.002,0.0025
685620,6032.987,[2023-09-09 21:58:25 949],0.0019,0.0024
685733,6033.99,[2023-09-09 21:58:26 952],0.0018,0.0023
685844,6034.99,[2023-09-09 21:58:27 952],0.0019,0.0023
685959,6035.971,[2023-09-09 21:58:28 933],0.0022,0.0028
686073,6036.989,[2023-09-09 21:58:29 951],0.0021,0.0026
686187,6037.989,[2023-09-09 21:58:30 951],0.0026,0.0031
686298,6038.989,[2023-09-09 21:58:31 951],0.0026,0.0033
686410,6039.991,[2023-09-09 21:58:32 953],0.0022,0.0026
686526,6040.991,[2023-09-09 21:58:33 953],0.0023,0.0027
686639,6041.992,[2023-09-09 21:58:34 954],0.0021,0.0025
686751,6042.991,[2023-09-09 21:58:35 953],0.002,0.0024
686863,6043.991,[2023-09-09 21:58:36 953],0.0019,0.0023
686977,6044.992,[2023-09-09 21:58:37 954],0.0021,0.0024
687087,6045.975,[2023-09-09 21:58:38 937],0.0019,0.0023
687202,6046.989,[2023-09-09 21:58:39 951],0.0021,0.0025
687315,6047.992,[2023-09-09 21:58:40 954],0.0023,0.0028
687429,6048.993,[2023-09-09 21:58:41 955],0.0028,0.0032
687539,6049.992,[2023-09-09 21:58:42 954],0.0026,0.003
687653,6050.991,[2023-09-09 21:58:43 953],0.002,0.0025
687766,6051.992,[2023-09-09 21:58:44 954],0.0019,0.0023
687877,6052.993,[2023-09-09 21:58:45 955],0.0019,0.0023
687988,6053.991,[2023-09-09 21:58:46 953],0.0019,0.0023
688102,6054.993,[2023-09-09 21:58:47 955],0.0034,0.0039
688216,6055.978,[2023-09-09 21:58:48 940],0.0019,0.0023
688345,6057.152,[2023-09-09 21:58:50 114],0.0029,0.0034
688460,6058.154,[2023-09-09 21:58:51 116],0.0038,0.0049
688576,6059.154,[2023-09-09 21:58:52 116],0.0051,0.007
688691,6060.153,[2023-09-09 21:58:53 115],0.0051,0.0081
688805,6061.153,[2023-09-09 21:58:54 115],0.0046,0.0053
688915,6062.153,[2023-09-09 21:58:55 115],0.0024,0.0027
689027,6063.154,[2023-09-09 21:58:56 116],0.002,0.0024
689141,6064.154,[2023-09-09 21:58:57 116],0.0023,0.0026
689253,6065.153,[2023-09-09 21:58:58 115],0.0019,0.0023
689362,6066.14,[2023-09-09 21:58:59 102],0.0022,0.0026
689473,6067.121,[2023-09-09 21:59:00 083],0.0023,0.0026
689587,6068.154,[2023-09-09 21:59:01 116],0.0022,0.0026
689696,6069.154,[2023-09-09 21:59:02 116],0.0023,0.0026
689807,6070.153,[2023-09-09 21:59:03 115],0.0018,0.0022
689916,6071.154,[2023-09-09 21:59:04 116],0.0025,0.0028
690030,6072.155,[2023-09-09 21:59:05 117],0.0032,0.0037
690139,6073.154,[2023-09-09 21:59:06 116],0.0056,0.0062
690251,6074.154,[2023-09-09 21:59:07 116],0.003,0.0034
690365,6075.156,[2023-09-09 21:59:08 118],0.0022,0.0027
690476,6076.14,[2023-09-09 21:59:09 102],0.0023,0.0027
690587,6077.155,[2023-09-09 21:59:10 117],0.003,0.0038
690698,6078.155,[2023-09-09 21:59:11 117],0.0031,0.004
690809,6079.155,[2023-09-09 21:59:12 117],0.0034,0.004
690916,6080.155,[2023-09-09 21:59:13 117],0.0021,0.0026
691026,6081.155,[2023-09-09 21:59:14 117],0.0027,0.0031
691137,6082.155,[2023-09-09 21:59:15 117],0.0025,0.0029
691249,6083.155,[2023-09-09 21:59:16 117],0.002,0.0023
691354,6084.155,[2023-09-09 21:59:17 117],0.0023,0.0027
691465,6085.155,[2023-09-09 21:59:18 117],0.0025,0.0029
691576,6086.141,[2023-09-09 21:59:19 103],0.0022,0.0026
691687,6087.153,[2023-09-09 21:59:20 115],0.0024,0.0029
691797,6088.156,[2023-09-09 21:59:21 118],0.0236,0.0325
691910,6089.157,[2023-09-09 21:59:22 119],0.0045,0.0053
692023,6090.156,[2023-09-09 21:59:23 118],0.0033,0.0043
692133,6091.156,[2023-09-09 21:59:24 118],0.012,0.0148
692246,6092.157,[2023-09-09 21:59:25 119],0.0297,0.0404
692361,6093.157,[2023-09-09 21:59:26 119],0.0046,0.006
692475,6094.156,[2023-09-09 21:59:27 118],0.0087,0.0111
692588,6095.156,[2023-09-09 21:59:28 118],0.017,0.0284
692700,6096.139,[2023-09-09 21:59:29 101],0.0031,0.0037
692814,6097.156,[2023-09-09 21:59:30 118],0.0022,0.0026
692930,6098.157,[2023-09-09 21:59:31 119],0.0031,0.0037
693045,6099.156,[2023-09-09 21:59:32 118],0.0029,0.0035
693154,6100.156,[2023-09-09 21:59:33 118],0.0023,0.0026
693268,6101.156,[2023-09-09 21:59:34 118],0.0021,0.0025
693383,6102.156,[2023-09-09 21:59:35 118],0.0026,0.0033
693497,6103.156,[2023-09-09 21:59:36 118],0.0031,0.0042
693608,6104.156,[2023-09-09 21:59:37 118],0.0059,0.01
693723,6105.166,[2023-09-09 21:59:38 128],0.0068,0.0087
693835,6106.142,[2023-09-09 21:59:39 104],0.003,0.0037
693945,6107.157,[2023-09-09 21:59:40 119],0.0023,0.0027
694060,6108.159,[2023-09-09 21:59:41 121],0.0024,0.0029
694175,6109.159,[2023-09-09 21:59:42 121],0.0021,0.0025
694290,6110.159,[2023-09-09 21:59:43 121],0.0025,0.003
694399,6111.166,[2023-09-09 21:59:44 128],0.002,0.0024
694512,6112.157,[2023-09-09 21:59:45 119],0.0019,0.0023
694626,6113.158,[2023-09-09 21:59:46 120],0.0022,0.0026
694736,6114.163,[2023-09-09 21:59:47 125],0.0042,0.0056
694847,6115.158,[2023-09-09 21:59:48 120],0.0024,0.0028
694960,6116.11,[2023-09-09 21:59:49 072],0.0213,0.0267
695075,6117.157,[2023-09-09 21:59:50 119],0.0122,0.015
695200,6118.32,[2023-09-09 21:59:51 282],0.0034,0.0041
695314,6119.327,[2023-09-09 21:59:52 289],0.0075,0.009
695429,6120.32,[2023-09-09 21:59:53 282],0.0076,0.0088
695543,6121.318,[2023-09-09 21:59:54 280],0.0167,0.0203
695652,6122.318,[2023-09-09 21:59:55 280],0.006,0.0073
695768,6123.319,[2023-09-09 21:59:56 281],0.0033,0.0038
695883,6124.319,[2023-09-09 21:59:57 281],0.0048,0.0059
695996,6125.318,[2023-09-09 21:59:58 280],0.0068,0.0081
696106,6126.303,[2023-09-09 21:59:59 265],0.0032,0.0043
696222,6127.318,[2023-09-09 22:00:00 280],0.005,0.0071
696337,6128.318,[2023-09-09 22:00:01 280],0.0067,0.0099
696449,6129.318,[2023-09-09 22:00:02 280],0.0033,0.004
696560,6130.32,[2023-09-09 22:00:03 282],0.0063,0.0086
696675,6131.319,[2023-09-09 22:00:04 281],0.0105,0.0127
696789,6132.32,[2023-09-09 22:00:05 282],0.0044,0.0064
696898,6133.317,[2023-09-09 22:00:06 279],0.0044,0.0075
697012,6134.321,[2023-09-09 22:00:07 283],0.0024,0.0029
697128,6135.319,[2023-09-09 22:00:08 281],0.0194,0.0216
697242,6136.304,[2023-09-09 22:00:09 266],0.0049,0.0063
697354,6137.32,[2023-09-09 22:00:10 282],0.0027,0.0035
697467,6138.318,[2023-09-09 22:00:11 280],0.0024,0.0027
697580,6139.318,[2023-09-09 22:00:12 280],0.0147,0.019
697695,6140.318,[2023-09-09 22:00:13 280],0.0114,0.0171
697807,6141.318,[2023-09-09 22:00:14 280],0.006,0.008
697922,6142.318,[2023-09-09 22:00:15 280],0.0047,0.0059
698036,6143.318,[2023-09-09 22:00:16 280],0.002,0.0024
698152,6144.318,[2023-09-09 22:00:17 280],0.0035,0.0043
698262,6145.318,[2023-09-09 22:00:18 280],0.0027,0.0031
698377,6146.318,[2023-09-09 22:00:19 280],0.0022,0.0026
698491,6147.318,[2023-09-09 22:00:20 280],0.0024,0.0029
698603,6148.318,[2023-09-09 22:00:21 280],0.002,0.0024
698715,6149.318,[2023-09-09 22:00:22 280],0.0026,0.003
698830,6150.318,[2023-09-09 22:00:23 280],0.0024,0.0028
698944,6151.318,[2023-09-09 22:00:24 280],0.0021,0.0024
699055,6152.318,[2023-09-09 22:00:25 280],0.0022,0.0027
699169,6153.322,[2023-09-09 22:00:26 284],0.0023,0.0028
699283,6154.322,[2023-09-09 22:00:27 284],0.0023,0.0027
699397,6155.322,[2023-09-09 22:00:28 284],0.0022,0.0026
699506,6156.322,[2023-09-09 22:00:29 284],0.0043,0.0055
699620,6157.322,[2023-09-09 22:00:30 284],0.0119,0.0175
699735,6158.322,[2023-09-09 22:00:31 284],0.0166,0.0241
699848,6159.322,[2023-09-09 22:00:32 284],0.0166,0.023
699960,6160.322,[2023-09-09 22:00:33 284],0.0196,0.0276
700074,6161.322,[2023-09-09 22:00:34 284],0.0129,0.0164
700189,6162.322,[2023-09-09 22:00:35 284],0.0094,0.0111
700302,6163.322,[2023-09-09 22:00:36 284],0.0092,0.0112
700415,6164.322,[2023-09-09 22:00:37 284],0.0103,0.0133
700530,6165.322,[2023-09-09 22:00:38 284],0.0152,0.0223
700645,6166.322,[2023-09-09 22:00:39 284],0.0067,0.0087
700758,6167.322,[2023-09-09 22:00:40 284],0.0061,0.0077
700874,6168.322,[2023-09-09 22:00:41 284],0.0074,0.01
700989,6169.322,[2023-09-09 22:00:42 284],0.0221,0.0293
701104,6170.322,[2023-09-09 22:00:43 284],0.0129,0.0146
701214,6171.322,[2023-09-09 22:00:44 284],0.012,0.0136
701329,6172.322,[2023-09-09 22:00:45 284],0.0049,0.0058
701445,6173.322,[2023-09-09 22:00:46 284],0.0164,0.0178
701561,6174.322,[2023-09-09 22:00:47 284],0.0037,0.0043
701672,6175.322,[2023-09-09 22:00:48 284],0.0097,0.0135
701786,6176.322,[2023-09-09 22:00:49 284],0.0043,0.0058
701901,6177.322,[2023-09-09 22:00:50 284],0.0048,0.0057
702015,6178.322,[2023-09-09 22:00:51 284],0.0043,0.0056
702145,6179.483,[2023-09-09 22:00:52 445],0.0034,0.004
702262,6180.483,[2023-09-09 22:00:53 445],0.0029,0.0034
702377,6181.483,[2023-09-09 22:00:54 445],0.0022,0.0027
702491,6182.483,[2023-09-09 22:00:55 445],0.0021,0.0026
702603,6183.483,[2023-09-09 22:00:56 445],0.0028,0.0032
702716,6184.483,[2023-09-09 22:00:57 445],0.0024,0.0028
702832,6185.483,[2023-09-09 22:00:58 445],0.0023,0.0027
702942,6186.483,[2023-09-09 22:00:59 445],0.0028,0.0035
703055,6187.483,[2023-09-09 22:01:00 445],0.0024,0.0029
703171,6188.483,[2023-09-09 22:01:01 445],0.0019,0.0023
703285,6189.483,[2023-09-09 22:01:02 445],0.002,0.0026
703395,6190.483,[2023-09-09 22:01:03 445],0.0021,0.0025
703508,6191.483,[2023-09-09 22:01:04 445],0.0018,0.0022
703623,6192.483,[2023-09-09 22:01:05 445],0.0021,0.0025
703739,6193.483,[2023-09-09 22:01:06 445],0.0021,0.0025
703848,6194.483,[2023-09-09 22:01:07 445],0.0022,0.0026
703961,6195.483,[2023-09-09 22:01:08 445],0.0023,0.0026
704076,6196.483,[2023-09-09 22:01:09 445],0.0018,0.0023
704188,6197.483,[2023-09-09 22:01:10 445],0.0021,0.0025
704300,6198.483,[2023-09-09 22:01:11 445],0.002,0.0024
704416,6199.483,[2023-09-09 22:01:12 445],0.0017,0.0021
704531,6200.483,[2023-09-09 22:01:13 445],0.0021,0.0025
704640,6201.483,[2023-09-09 22:01:14 445],0.002,0.0024
704754,6202.483,[2023-09-09 22:01:15 445],0.0024,0.0028
704867,6203.483,[2023-09-09 22:01:16 445],0.0329,0.0425
704981,6204.483,[2023-09-09 22:01:17 445],0.0086,0.0103
705092,6205.483,[2023-09-09 22:01:18 445],0.0035,0.0042
705205,6206.483,[2023-09-09 22:01:19 445],0.0029,0.0036
705320,6207.483,[2023-09-09 22:01:20 445],0.0031,0.0036
705431,6208.483,[2023-09-09 22:01:21 445],0.0035,0.0042
705545,6209.483,[2023-09-09 22:01:22 445],0.0109,0.013
705659,6210.483,[2023-09-09 22:01:23 445],0.0034,0.0047
705774,6211.483,[2023-09-09 22:01:24 445],0.0029,0.0036
705889,6212.483,[2023-09-09 22:01:25 445],0.003,0.0041
705999,6213.483,[2023-09-09 22:01:26 445],0.0044,0.0059
706114,6214.483,[2023-09-09 22:01:27 445],0.0053,0.0066
706228,6215.483,[2023-09-09 22:01:28 445],0.0171,0.0231
706342,6216.483,[2023-09-09 22:01:29 445],0.0089,0.011
706452,6217.483,[2023-09-09 22:01:30 445],0.004,0.0045
706566,6218.483,[2023-09-09 22:01:31 445],0.0027,0.0033
706680,6219.483,[2023-09-09 22:01:32 445],0.0023,0.0027
706793,6220.483,[2023-09-09 22:01:33 445],0.0021,0.0027
706905,6221.483,[2023-09-09 22:01:34 445],0.0024,0.003
707020,6222.483,[2023-09-09 22:01:35 445],0.0466,0.0531
707135,6223.483,[2023-09-09 22:01:36 445],0.0105,0.013
707247,6224.483,[2023-09-09 22:01:37 445],0.0054,0.0064
707360,6225.483,[2023-09-09 22:01:38 445],0.0044,0.0053
707475,6226.483,[2023-09-09 22:01:39 445],0.0059,0.0073
707591,6227.483,[2023-09-09 22:01:40 445],0.0059,0.007
707701,6228.483,[2023-09-09 22:01:41 445],0.0111,0.015
707815,6229.483,[2023-09-09 22:01:42 445],0.0074,0.0109
707931,6230.483,[2023-09-09 22:01:43 445],0.0037,0.0044
708044,6231.483,[2023-09-09 22:01:44 445],0.0042,0.0055
708155,6232.483,[2023-09-09 22:01:45 445],0.0028,0.0033
708269,6233.483,[2023-09-09 22:01:46 445],0.0024,0.0028
708384,6234.483,[2023-09-09 22:01:47 445],0.0024,0.0027
708495,6235.483,[2023-09-09 22:01:48 445],0.0024,0.0028
708608,6236.483,[2023-09-09 22:01:49 445],0.0021,0.0025
708721,6237.483,[2023-09-09 22:01:50 445],0.002,0.0023
708835,6238.483,[2023-09-09 22:01:51 445],0.002,0.0023
708946,6239.483,[2023-09-09 22:01:52 445],0.0023,0.0027
709076,6240.644,[2023-09-09 22:01:53 606],0.0025,0.0031
709190,6241.644,[2023-09-09 22:01:54 606],0.0021,0.0026
709303,6242.644,[2023-09-09 22:01:55 606],0.0021,0.0025
709414,6243.644,[2023-09-09 22:01:56 606],0.002,0.0025
709528,6244.644,[2023-09-09 22:01:57 606],0.0054,0.0067
709640,6245.644,[2023-09-09 22:01:58 606],0.0059,0.008
709751,6246.644,[2023-09-09 22:01:59 606],0.0045,0.0055
709865,6247.644,[2023-09-09 22:02:00 606],0.0049,0.0059
709979,6248.644,[2023-09-09 22:02:01 606],0.0022,0.0026
710094,6249.644,[2023-09-09 22:02:02 606],0.0021,0.0025
710208,6250.644,[2023-09-09 22:02:03 606],0.0028,0.0032
710317,6251.644,[2023-09-09 22:02:04 606],0.0024,0.0029
710431,6252.644,[2023-09-09 22:02:05 606],0.0022,0.0027
