,0,1,2,3,4,cluster
0,0.012,0.0123,0.0137,0.0121,0.0118,2
0,0.0137,0.0121,0.0118,0.0101,0.0113,2
0,0.0118,0.0101,0.0113,0.0156,0.0137,2
0,0.0113,0.0156,0.0137,0.0203,0.0205,2
0,0.0137,0.0203,0.0205,0.0208,0.0156,2
0,0.0205,0.0208,0.0156,0.0078,0.0172,2
0,0.0156,0.0078,0.0172,0.0145,0.0098,2
0,0.0172,0.0145,0.0098,0.0178,0.0118,2
0,0.0098,0.0178,0.0118,0.0085,0.0137,2
0,0.0118,0.0085,0.0137,0.0135,0.0141,2
0,0.0137,0.0135,0.0141,0.0074,0.0074,2
0,0.0141,0.0074,0.0074,0.0095,0.0121,2
0,0.0074,0.0095,0.0121,0.0117,0.0057,2
0,0.0121,0.0117,0.0057,0.004,0.0053,2
0,0.0057,0.004,0.0053,0.0105,0.0086,2
0,0.0053,0.0105,0.0086,0.0034,0.0039,2
0,0.0086,0.0034,0.0039,0.0033,0.0041,1
0,0.0039,0.0033,0.0041,0.0037,0.0032,1
0,0.0041,0.0037,0.0032,0.0046,0.0063,1
0,0.0032,0.0046,0.0063,0.0045,0.0045,1
0,0.0063,0.0045,0.0045,0.0031,0.0035,1
0,0.0045,0.0031,0.0035,0.0043,0.0035,1
0,0.0035,0.0043,0.0035,0.0053,0.0041,1
0,0.0035,0.0053,0.0041,0.0024,0.0022,1
0,0.0041,0.0024,0.0022,0.0027,0.0027,1
0,0.0022,0.0027,0.0027,0.0048,0.0079,1
0,0.0027,0.0048,0.0079,0.0025,0.0037,1
0,0.0079,0.0025,0.0037,0.0025,0.0066,1
0,0.0037,0.0025,0.0066,0.0055,0.0047,1
0,0.0066,0.0055,0.0047,0.0045,0.01,1
0,0.0047,0.0045,0.01,0.0034,0.0026,2
0,0.01,0.0034,0.0026,0.0025,0.0069,2
0,0.0026,0.0025,0.0069,0.0158,0.0095,2
0,0.0069,0.0158,0.0095,0.0151,0.0083,2
0,0.0095,0.0151,0.0083,0.0374,0.0731,3
0,0.0083,0.0374,0.0731,0.0182,0.0112,3
0,0.0731,0.0182,0.0112,0.0127,0.0073,3
0,0.0112,0.0127,0.0073,0.0151,0.0179,2
0,0.0073,0.0151,0.0179,0.014,0.022,2
0,0.0179,0.014,0.022,0.0122,0.0117,2
0,0.022,0.0122,0.0117,0.0068,0.0122,2
0,0.0117,0.0068,0.0122,0.0046,0.0129,2
0,0.0122,0.0046,0.0129,0.023,0.0201,2
0,0.0129,0.023,0.0201,0.0224,0.0198,2
0,0.0201,0.0224,0.0198,0.0232,0.0215,2
0,0.0198,0.0232,0.0215,0.0295,0.0399,2
0,0.0215,0.0295,0.0399,0.0203,0.0241,2
0,0.0399,0.0203,0.0241,0.0235,0.0318,2
0,0.0241,0.0235,0.0318,0.0155,0.0093,2
0,0.0318,0.0155,0.0093,0.0078,0.0094,2
0,0.0093,0.0078,0.0094,0.007,0.006,2
0,0.0094,0.007,0.006,0.0077,0.0036,1
0,0.006,0.0077,0.0036,0.0029,0.0046,1
0,0.0036,0.0029,0.0046,0.0057,0.005,1
0,0.0046,0.0057,0.005,0.0027,0.0036,1
0,0.005,0.0027,0.0036,0.0035,0.0029,1
0,0.0036,0.0035,0.0029,0.0029,0.0024,1
0,0.0029,0.0029,0.0024,0.0025,0.0082,1
0,0.0024,0.0025,0.0082,0.0136,0.0048,2
0,0.0082,0.0136,0.0048,0.0036,0.0039,2
0,0.0048,0.0036,0.0039,0.0029,0.0048,1
0,0.0039,0.0029,0.0048,0.0058,0.0075,1
0,0.0048,0.0058,0.0075,0.0094,0.0083,2
0,0.0075,0.0094,0.0083,0.0127,0.0128,2
0,0.0083,0.0127,0.0128,0.0082,0.0156,2
0,0.0128,0.0082,0.0156,0.0078,0.0052,2
0,0.0156,0.0078,0.0052,0.0034,0.0106,2
0,0.0052,0.0034,0.0106,0.0071,0.0145,2
0,0.0106,0.0071,0.0145,0.01,0.0047,2
0,0.0145,0.01,0.0047,0.0038,0.0019,2
0,0.0047,0.0038,0.0019,0.002,0.002,1
0,0.0019,0.002,0.002,0.002,0.0034,1
0,0.002,0.002,0.0034,0.0024,0.0022,1
0,0.0034,0.0024,0.0022,0.0022,0.002,1
0,0.0022,0.0022,0.002,0.0021,0.002,1
0,0.002,0.0021,0.002,0.0022,0.0022,1
0,0.002,0.0022,0.0022,0.0055,0.0097,1
0,0.0022,0.0055,0.0097,0.0108,0.0165,2
0,0.0097,0.0108,0.0165,0.0155,0.0194,2
0,0.0165,0.0155,0.0194,0.0193,0.0204,2
0,0.0194,0.0193,0.0204,0.0178,0.0169,2
0,0.0204,0.0178,0.0169,0.0203,0.0214,2
0,0.0169,0.0203,0.0214,0.0189,0.0189,2
0,0.0214,0.0189,0.0189,0.0145,0.0169,2
0,0.0189,0.0145,0.0169,0.0179,0.0185,2
0,0.0169,0.0179,0.0185,0.0198,0.0182,2
0,0.0185,0.0198,0.0182,0.0102,0.0174,2
0,0.0182,0.0102,0.0174,0.0186,0.0231,2
0,0.0174,0.0186,0.0231,0.0183,0.0246,2
0,0.0231,0.0183,0.0246,0.0188,0.0202,2
0,0.0246,0.0188,0.0202,0.019,0.0155,2
0,0.0202,0.019,0.0155,0.0161,0.0206,2
0,0.0155,0.0161,0.0206,0.0215,0.029,2
0,0.0206,0.0215,0.029,0.0186,0.0169,2
0,0.029,0.0186,0.0169,0.021,0.0254,2
0,0.0169,0.021,0.0254,0.0133,0.0183,2
0,0.0254,0.0133,0.0183,0.0256,0.0203,2
0,0.0183,0.0256,0.0203,0.0198,0.0202,2
0,0.0203,0.0198,0.0202,0.0209,0.0213,2
0,0.0202,0.0209,0.0213,0.0242,0.028,2
0,0.0213,0.0242,0.028,0.0226,0.0214,2
0,0.028,0.0226,0.0214,0.0211,0.0208,2
0,0.0214,0.0211,0.0208,0.0213,0.0211,2
0,0.0208,0.0213,0.0211,0.0198,0.0205,2
0,0.0211,0.0198,0.0205,0.0161,0.0183,2
0,0.0205,0.0161,0.0183,0.0234,0.0196,2
0,0.0183,0.0234,0.0196,0.0206,0.0258,2
0,0.0196,0.0206,0.0258,0.0234,0.0236,2
0,0.0258,0.0234,0.0236,0.0199,0.0192,2
0,0.0236,0.0199,0.0192,0.0209,0.0188,2
0,0.0192,0.0209,0.0188,0.0195,0.0194,2
0,0.0188,0.0195,0.0194,0.0205,0.0228,2
0,0.0194,0.0205,0.0228,0.0237,0.0147,2
0,0.0228,0.0237,0.0147,0.0041,0.0089,2
0,0.0147,0.0041,0.0089,0.0146,0.0159,2
0,0.0089,0.0146,0.0159,0.0197,0.0175,2
0,0.0159,0.0197,0.0175,0.018,0.0195,2
0,0.0175,0.018,0.0195,0.0179,0.0184,2
0,0.0195,0.0179,0.0184,0.0191,0.017,2
0,0.0184,0.0191,0.017,0.0167,0.0181,2
0,0.017,0.0167,0.0181,0.0221,0.0185,2
0,0.0181,0.0221,0.0185,0.0184,0.0175,2
0,0.0185,0.0184,0.0175,0.0112,0.0185,2
0,0.0175,0.0112,0.0185,0.0183,0.0178,2
0,0.0185,0.0183,0.0178,0.0252,0.0211,2
0,0.0178,0.0252,0.0211,0.02,0.0211,2
0,0.0211,0.02,0.0211,0.0212,0.0246,2
0,0.0211,0.0212,0.0246,0.021,0.0193,2
0,0.0246,0.021,0.0193,0.0186,0.0203,2
0,0.0193,0.0186,0.0203,0.0231,0.0313,2
0,0.0203,0.0231,0.0313,0.0206,0.0368,2
0,0.0313,0.0206,0.0368,0.1144,0.1064,4
0,0.0368,0.1144,0.1064,0.1149,0.1224,4
0,0.1064,0.1149,0.1224,0.1261,0.1421,4
0,0.1224,0.1261,0.1421,0.1195,0.0818,4
0,0.1421,0.1195,0.0818,0.0616,0.0807,3
0,0.0818,0.0616,0.0807,0.1021,0.1138,3
0,0.0807,0.1021,0.1138,0.1183,0.1093,3
0,0.1138,0.1183,0.1093,0.1154,0.1141,4
0,0.1093,0.1154,0.1141,0.1356,0.0657,4
0,0.1141,0.1356,0.0657,0.0556,0.2281,4
0,0.0657,0.0556,0.2281,0.0416,0.0851,4
0,0.2281,0.0416,0.0851,0.0515,0.0274,4
0,0.0851,0.0515,0.0274,0.0169,0.0247,3
0,0.0274,0.0169,0.0247,0.0547,0.1186,3
0,0.0247,0.0547,0.1186,0.156,0.1613,4
0,0.1186,0.156,0.1613,0.1437,0.1684,4
0,0.1613,0.1437,0.1684,0.1009,0.0833,4
0,0.1684,0.1009,0.0833,0.1197,0.1415,4
0,0.0833,0.1197,0.1415,0.1394,0.1477,4
0,0.1415,0.1394,0.1477,0.1646,0.1661,4
0,0.1477,0.1646,0.1661,0.0964,0.0477,4
0,0.1661,0.0964,0.0477,0.0675,0.0977,4
0,0.0477,0.0675,0.0977,0.0787,0.0882,3
0,0.0977,0.0787,0.0882,0.0667,0.0692,3
0,0.0882,0.0667,0.0692,0.0763,0.0747,3
0,0.0692,0.0763,0.0747,0.0659,0.0634,3
0,0.0747,0.0659,0.0634,0.0577,0.0447,3
0,0.0634,0.0577,0.0447,0.0498,0.0679,3
0,0.0447,0.0498,0.0679,0.0741,0.0757,3
0,0.0679,0.0741,0.0757,0.0925,0.0747,3
0,0.0757,0.0925,0.0747,0.0617,0.0598,3
0,0.0747,0.0617,0.0598,0.0608,0.0592,3
0,0.0598,0.0608,0.0592,0.065,0.0424,3
0,0.0592,0.065,0.0424,0.0548,0.0612,3
0,0.0424,0.0548,0.0612,0.0726,0.0786,3
0,0.0612,0.0726,0.0786,0.0843,0.0893,3
0,0.0786,0.0843,0.0893,0.0847,0.081,3
0,0.0893,0.0847,0.081,0.0901,0.0903,3
0,0.081,0.0901,0.0903,0.083,0.0834,3
0,0.0903,0.083,0.0834,0.0681,0.0571,3
0,0.0834,0.0681,0.0571,0.0611,0.0511,3
0,0.0571,0.0611,0.0511,0.0545,0.0541,3
0,0.0511,0.0545,0.0541,0.0527,0.0486,3
0,0.0541,0.0527,0.0486,0.048,0.0495,3
0,0.0486,0.048,0.0495,0.0474,0.0433,3
0,0.0495,0.0474,0.0433,0.0631,0.1122,3
0,0.0433,0.0631,0.1122,0.1536,0.1772,4
0,0.1122,0.1536,0.1772,0.1619,0.1605,4
0,0.1772,0.1619,0.1605,0.1625,0.1624,4
0,0.1605,0.1625,0.1624,0.1599,0.1618,4
0,0.1624,0.1599,0.1618,0.1557,0.1612,4
0,0.1618,0.1557,0.1612,0.0915,0.0656,4
0,0.1612,0.0915,0.0656,0.1116,0.1113,4
0,0.0656,0.1116,0.1113,0.1418,0.1417,4
0,0.1113,0.1418,0.1417,0.1237,0.1439,4
0,0.1417,0.1237,0.1439,0.1127,0.124,4
0,0.1439,0.1127,0.124,0.1115,0.1103,4
0,0.124,0.1115,0.1103,0.141,0.2572,4
0,0.1103,0.141,0.2572,0.2533,0.248,4
0,0.2572,0.2533,0.248,0.2426,0.229,4
0,0.248,0.2426,0.229,0.2299,0.2546,4
0,0.229,0.2299,0.2546,0.2762,0.199,4
0,0.2546,0.2762,0.199,0.1569,0.0706,4
0,0.199,0.1569,0.0706,0.107,0.1331,4
0,0.0706,0.107,0.1331,0.1291,0.1344,4
0,0.1331,0.1291,0.1344,0.1427,0.1129,4
0,0.1344,0.1427,0.1129,0.1434,0.1376,4
0,0.1129,0.1434,0.1376,0.1134,0.1013,4
0,0.1376,0.1134,0.1013,0.0833,0.0738,3
0,0.1013,0.0833,0.0738,0.0774,0.0856,3
0,0.0738,0.0774,0.0856,0.1016,0.1032,3
0,0.0856,0.1016,0.1032,0.0964,0.1062,3
0,0.1032,0.0964,0.1062,0.11,0.0793,3
0,0.1062,0.11,0.0793,0.0817,0.09,3
0,0.0793,0.0817,0.09,0.0875,0.1079,3
0,0.09,0.0875,0.1079,0.0783,0.1233,3
0,0.1079,0.0783,0.1233,0.1261,0.0892,4
0,0.1233,0.1261,0.0892,0.0718,0.0998,4
0,0.0892,0.0718,0.0998,0.0915,0.1035,3
0,0.0998,0.0915,0.1035,0.1153,0.0976,3
0,0.1035,0.1153,0.0976,0.1071,0.0871,3
0,0.0976,0.1071,0.0871,0.1042,0.0716,3
0,0.0871,0.1042,0.0716,0.0756,0.0951,3
0,0.0716,0.0756,0.0951,0.1061,0.116,3
0,0.0951,0.1061,0.116,0.0934,0.1026,3
0,0.116,0.0934,0.1026,0.1419,0.0942,4
0,0.1026,0.1419,0.0942,0.0597,0.0999,4
0,0.0942,0.0597,0.0999,0.1368,0.1562,4
0,0.0999,0.1368,0.1562,0.1551,0.1693,4
0,0.1562,0.1551,0.1693,0.1523,0.137,4
0,0.1693,0.1523,0.137,0.0867,0.1022,4
0,0.137,0.0867,0.1022,0.1096,0.1026,4
0,0.1022,0.1096,0.1026,0.0998,0.1094,3
0,0.1026,0.0998,0.1094,0.1059,0.0896,3
0,0.1094,0.1059,0.0896,0.0567,0.0347,3
0,0.0896,0.0567,0.0347,0.0259,0.0223,3
0,0.0347,0.0259,0.0223,0.0125,0.0211,2
0,0.0223,0.0125,0.0211,0.0139,0.0195,2
0,0.0211,0.0139,0.0195,0.0263,0.018,2
0,0.0195,0.0263,0.018,0.0238,0.0202,2
0,0.018,0.0238,0.0202,0.0174,0.025,2
0,0.0202,0.0174,0.025,0.0165,0.0268,2
0,0.025,0.0165,0.0268,0.0264,0.0262,2
0,0.0268,0.0264,0.0262,0.0279,0.0253,2
0,0.0262,0.0279,0.0253,0.0221,0.0205,2
0,0.0253,0.0221,0.0205,0.0268,0.0386,2
0,0.0205,0.0268,0.0386,0.0408,0.0298,2
0,0.0386,0.0408,0.0298,0.0305,0.031,2
0,0.0298,0.0305,0.031,0.0303,0.0305,2
0,0.031,0.0303,0.0305,0.0169,0.0094,2
0,0.0305,0.0169,0.0094,0.0116,0.0097,2
0,0.0094,0.0116,0.0097,0.0113,0.01,2
0,0.0097,0.0113,0.01,0.0107,0.0056,2
0,0.01,0.0107,0.0056,0.0052,0.007,2
0,0.0056,0.0052,0.007,0.0309,0.0851,3
0,0.007,0.0309,0.0851,0.1345,0.1817,4
0,0.0851,0.1345,0.1817,0.2078,0.1881,4
0,0.1817,0.2078,0.1881,0.1534,0.1164,4
0,0.1881,0.1534,0.1164,0.1557,0.2129,4
0,0.1164,0.1557,0.2129,0.233,0.1829,4
0,0.2129,0.233,0.1829,0.1428,0.0874,4
0,0.1829,0.1428,0.0874,0.0291,0.0207,4
0,0.0874,0.0291,0.0207,0.0227,0.0251,3
0,0.0207,0.0227,0.0251,0.0257,0.0273,2
0,0.0251,0.0257,0.0273,0.0252,0.0234,2
0,0.0273,0.0252,0.0234,0.0173,0.0178,2
0,0.0234,0.0173,0.0178,0.0214,0.022,2
0,0.0178,0.0214,0.022,0.0191,0.0224,2
0,0.022,0.0191,0.0224,0.0237,0.0209,2
0,0.0224,0.0237,0.0209,0.0208,0.0233,2
