,seconds,date,hr
131464,"1179,802",[2023-09-08 19:37:39 454],145.0
131523,"1180,302",[2023-09-08 19:37:39 954],145.0
131580,"1180,802",[2023-09-08 19:37:40 454],145.0
131634,"1181,302",[2023-09-08 19:37:40 954],145.0
131689,"1181,802",[2023-09-08 19:37:41 454],145.0
131747,"1182,302",[2023-09-08 19:37:41 954],145.0
131805,"1182,802",[2023-09-08 19:37:42 454],145.0
131862,"1183,302",[2023-09-08 19:37:42 954],145.0
131918,"1183,802",[2023-09-08 19:37:43 454],144.0
131977,"1184,302",[2023-09-08 19:37:43 954],144.0
132034,"1184,802",[2023-09-08 19:37:44 454],144.0
132092,"1185,302",[2023-09-08 19:37:44 954],144.0
132147,"1185,802",[2023-09-08 19:37:45 454],144.0
132203,"1186,302",[2023-09-08 19:37:45 954],144.0
132261,"1186,802",[2023-09-08 19:37:46 454],144.0
132319,"1187,302",[2023-09-08 19:37:46 954],144.0
132376,"1187,802",[2023-09-08 19:37:47 454],144.0
132435,"1188,302",[2023-09-08 19:37:47 954],143.0
132492,"1188,802",[2023-09-08 19:37:48 454],143.0
132550,"1189,302",[2023-09-08 19:37:48 954],142.0
132603,"1189,802",[2023-09-08 19:37:49 454],142.0
132660,"1190,302",[2023-09-08 19:37:49 954],142.0
132717,"1190,802",[2023-09-08 19:37:50 454],142.0
132776,"1191,302",[2023-09-08 19:37:50 954],142.0
132833,"1191,802",[2023-09-08 19:37:51 454],142.0
132891,"1192,302",[2023-09-08 19:37:51 954],142.0
132947,"1192,802",[2023-09-08 19:37:52 454],142.0
133003,"1193,302",[2023-09-08 19:37:52 954],142.0
133060,"1193,802",[2023-09-08 19:37:53 454],142.0
133117,"1194,302",[2023-09-08 19:37:53 954],142.0
133175,"1194,802",[2023-09-08 19:37:54 454],142.0
133234,"1195,302",[2023-09-08 19:37:54 954],142.0
133291,"1195,802",[2023-09-08 19:37:55 454],143.0
133350,"1196,302",[2023-09-08 19:37:55 954],144.0
133407,"1196,802",[2023-09-08 19:37:56 454],144.0
133463,"1197,302",[2023-09-08 19:37:56 954],145.0
133519,"1197,802",[2023-09-08 19:37:57 454],145.0
133578,"1198,302",[2023-09-08 19:37:57 954],145.0
133636,"1198,802",[2023-09-08 19:37:58 454],146.0
133694,"1199,302",[2023-09-08 19:37:58 954],146.0
133751,"1199,802",[2023-09-08 19:37:59 454],146.0
133810,"1200,302",[2023-09-08 19:37:59 954],148.0
133862,"1200,802",[2023-09-08 19:38:00 454],149.0
133918,"1201,302",[2023-09-08 19:38:00 954],152.0
133976,"1201,802",[2023-09-08 19:38:01 454],152.0
134034,"1202,302",[2023-09-08 19:38:01 954],154.0
134092,"1202,802",[2023-09-08 19:38:02 454],154.0
134151,"1203,302",[2023-09-08 19:38:02 954],155.0
134208,"1203,802",[2023-09-08 19:38:03 454],155.0
134264,"1204,302",[2023-09-08 19:38:03 954],155.0
134321,"1204,802",[2023-09-08 19:38:04 454],156.0
134379,"1205,302",[2023-09-08 19:38:04 954],156.0
134436,"1205,802",[2023-09-08 19:38:05 454],156.0
134493,"1206,302",[2023-09-08 19:38:05 954],156.0
134550,"1206,802",[2023-09-08 19:38:06 454],156.0
134608,"1207,302",[2023-09-08 19:38:06 954],156.0
134666,"1207,802",[2023-09-08 19:38:07 454],155.0
134722,"1208,302",[2023-09-08 19:38:07 954],155.0
134779,"1208,802",[2023-09-08 19:38:08 454],156.0
134837,"1209,302",[2023-09-08 19:38:08 954],156.0
134896,"1209,802",[2023-09-08 19:38:09 454],157.0
134954,"1210,302",[2023-09-08 19:38:09 954],157.0
135011,"1210,802",[2023-09-08 19:38:10 454],157.0
135070,"1211,302",[2023-09-08 19:38:10 954],157.0
135124,"1211,802",[2023-09-08 19:38:11 454],157.0
135181,"1212,302",[2023-09-08 19:38:11 954],157.0
135240,"1212,802",[2023-09-08 19:38:12 454],157.0
135297,"1213,302",[2023-09-08 19:38:12 954],157.0
135354,"1213,802",[2023-09-08 19:38:13 454],158.0
135414,"1214,302",[2023-09-08 19:38:13 954],158.0
135471,"1214,802",[2023-09-08 19:38:14 454],159.0
135527,"1215,302",[2023-09-08 19:38:14 954],159.0
135584,"1215,802",[2023-09-08 19:38:15 454],160.0
135641,"1216,302",[2023-09-08 19:38:15 954],161.0
135698,"1216,802",[2023-09-08 19:38:16 454],161.0
135756,"1217,302",[2023-09-08 19:38:16 954],162.0
135814,"1217,802",[2023-09-08 19:38:17 454],162.0
135872,"1218,302",[2023-09-08 19:38:17 954],161.0
135930,"1218,802",[2023-09-08 19:38:18 454],160.0
135984,"1219,302",[2023-09-08 19:38:18 954],159.0
136041,"1219,802",[2023-09-08 19:38:19 454],159.0
136100,"1220,302",[2023-09-08 19:38:19 954],159.0
136158,"1220,802",[2023-09-08 19:38:20 454],160.0
136217,"1221,302",[2023-09-08 19:38:20 954],160.0
136274,"1221,802",[2023-09-08 19:38:21 454],159.0
136334,"1222,302",[2023-09-08 19:38:21 954],159.0
136391,"1222,802",[2023-09-08 19:38:22 454],159.0
136449,"1223,302",[2023-09-08 19:38:22 954],159.0
136504,"1223,802",[2023-09-08 19:38:23 454],158.0
136560,"1224,302",[2023-09-08 19:38:23 954],158.0
136617,"1224,802",[2023-09-08 19:38:24 454],158.0
136675,"1225,302",[2023-09-08 19:38:24 954],158.0
136734,"1225,802",[2023-09-08 19:38:25 454],157.0
136792,"1226,302",[2023-09-08 19:38:25 954],157.0
136849,"1226,802",[2023-09-08 19:38:26 454],158.0
136906,"1227,302",[2023-09-08 19:38:26 954],158.0
136961,"1227,802",[2023-09-08 19:38:27 454],158.0
137019,"1228,302",[2023-09-08 19:38:27 954],157.0
137076,"1228,802",[2023-09-08 19:38:28 454],157.0
137135,"1229,302",[2023-09-08 19:38:28 954],157.0
137193,"1229,802",[2023-09-08 19:38:29 454],157.0
137251,"1230,302",[2023-09-08 19:38:29 954],158.0
137307,"1230,802",[2023-09-08 19:38:30 454],158.0
137363,"1231,302",[2023-09-08 19:38:30 954],157.0
137419,"1231,802",[2023-09-08 19:38:31 454],156.0
137477,"1232,302",[2023-09-08 19:38:31 954],155.0
137535,"1232,802",[2023-09-08 19:38:32 454],155.0
137594,"1233,302",[2023-09-08 19:38:32 954],154.0
137651,"1233,802",[2023-09-08 19:38:33 454],154.0
137709,"1234,302",[2023-09-08 19:38:33 954],153.0
137765,"1234,802",[2023-09-08 19:38:34 454],153.0
137821,"1235,302",[2023-09-08 19:38:34 954],153.0
137878,"1235,802",[2023-09-08 19:38:35 454],153.0
137935,"1236,302",[2023-09-08 19:38:35 954],153.0
137992,"1236,802",[2023-09-08 19:38:36 454],154.0
138049,"1237,302",[2023-09-08 19:38:36 954],154.0
138105,"1237,802",[2023-09-08 19:38:37 454],153.0
138162,"1238,302",[2023-09-08 19:38:37 954],153.0
138214,"1238,802",[2023-09-08 19:38:38 454],153.0
138269,"1239,302",[2023-09-08 19:38:38 954],152.0
138324,"1239,802",[2023-09-08 19:38:39 454],151.0
138380,"1240,302",[2023-09-08 19:38:39 954],150.0
138435,"1240,802",[2023-09-08 19:38:40 454],151.0
138491,"1241,302",[2023-09-08 19:38:40 954],150.0
138546,"1241,802",[2023-09-08 19:38:41 454],149.0
138599,"1242,302",[2023-09-08 19:38:41 954],148.0
138653,"1242,802",[2023-09-08 19:38:42 454],148.0
138709,"1243,302",[2023-09-08 19:38:42 954],148.0
138764,"1243,802",[2023-09-08 19:38:43 454],148.0
138820,"1244,302",[2023-09-08 19:38:43 954],148.0
138875,"1244,802",[2023-09-08 19:38:44 454],148.0
138931,"1245,302",[2023-09-08 19:38:44 954],149.0
138985,"1245,802",[2023-09-08 19:38:45 454],149.0
139040,"1246,302",[2023-09-08 19:38:45 954],150.0
139097,"1246,802",[2023-09-08 19:38:46 454],150.0
139155,"1247,302",[2023-09-08 19:38:46 954],150.0
139213,"1247,802",[2023-09-08 19:38:47 454],151.0
139272,"1248,302",[2023-09-08 19:38:47 954],150.0
139329,"1248,802",[2023-09-08 19:38:48 454],149.0
139386,"1249,302",[2023-09-08 19:38:48 954],148.0
139439,"1249,802",[2023-09-08 19:38:49 454],147.0
139497,"1250,302",[2023-09-08 19:38:49 954],147.0
139555,"1250,802",[2023-09-08 19:38:50 454],148.0
139613,"1251,302",[2023-09-08 19:38:50 954],148.0
139670,"1251,802",[2023-09-08 19:38:51 454],147.0
139728,"1252,302",[2023-09-08 19:38:51 954],147.0
139787,"1252,802",[2023-09-08 19:38:52 454],146.0
139842,"1253,302",[2023-09-08 19:38:52 954],145.0
139898,"1253,802",[2023-09-08 19:38:53 454],145.0
139956,"1254,302",[2023-09-08 19:38:53 954],144.0
140013,"1254,802",[2023-09-08 19:38:54 454],144.0
140070,"1255,302",[2023-09-08 19:38:54 954],144.0
140127,"1255,802",[2023-09-08 19:38:55 454],144.0
140185,"1256,302",[2023-09-08 19:38:55 954],143.0
140241,"1256,802",[2023-09-08 19:38:56 454],141.0
140295,"1257,302",[2023-09-08 19:38:56 954],140.0
140353,"1257,802",[2023-09-08 19:38:57 454],140.0
140411,"1258,302",[2023-09-08 19:38:57 954],140.0
140469,"1258,802",[2023-09-08 19:38:58 454],141.0
140527,"1259,302",[2023-09-08 19:38:58 954],141.0
140584,"1259,802",[2023-09-08 19:38:59 454],140.0
140643,"1260,302",[2023-09-08 19:38:59 954],139.0
140700,"1260,802",[2023-09-08 19:39:00 454],138.0
140758,"1261,302",[2023-09-08 19:39:00 954],136.0
140811,"1261,802",[2023-09-08 19:39:01 454],136.0
140869,"1262,302",[2023-09-08 19:39:01 954],135.0
140926,"1262,802",[2023-09-08 19:39:02 454],134.0
140984,"1263,302",[2023-09-08 19:39:02 954],134.0
141041,"1263,802",[2023-09-08 19:39:03 454],133.0
141099,"1264,302",[2023-09-08 19:39:03 954],133.0
141156,"1264,802",[2023-09-08 19:39:04 454],132.0
141211,"1265,302",[2023-09-08 19:39:04 954],132.0
141266,"1265,802",[2023-09-08 19:39:05 454],131.0
141324,"1266,302",[2023-09-08 19:39:05 954],132.0
141381,"1266,802",[2023-09-08 19:39:06 454],132.0
141437,"1267,302",[2023-09-08 19:39:06 954],132.0
141495,"1267,802",[2023-09-08 19:39:07 454],132.0
141553,"1268,302",[2023-09-08 19:39:07 954],131.0
141609,"1268,802",[2023-09-08 19:39:08 454],130.0
141665,"1269,302",[2023-09-08 19:39:08 954],130.0
141721,"1269,802",[2023-09-08 19:39:09 454],131.0
141779,"1270,302",[2023-09-08 19:39:09 954],131.0
141837,"1270,802",[2023-09-08 19:39:10 454],131.0
141895,"1271,302",[2023-09-08 19:39:10 954],131.0
141953,"1271,802",[2023-09-08 19:39:11 454],130.0
142010,"1272,302",[2023-09-08 19:39:11 954],129.0
142064,"1272,802",[2023-09-08 19:39:12 454],128.0
142121,"1273,302",[2023-09-08 19:39:12 954],128.0
142178,"1273,802",[2023-09-08 19:39:13 454],128.0
142236,"1274,302",[2023-09-08 19:39:13 954],129.0
142294,"1274,802",[2023-09-08 19:39:14 454],130.0
142352,"1275,302",[2023-09-08 19:39:14 954],130.0
142409,"1275,802",[2023-09-08 19:39:15 454],131.0
142466,"1276,302",[2023-09-08 19:39:15 954],131.0
142521,"1276,802",[2023-09-08 19:39:16 454],131.0
142578,"1277,302",[2023-09-08 19:39:16 954],131.0
142635,"1277,802",[2023-09-08 19:39:17 454],130.0
142693,"1278,302",[2023-09-08 19:39:17 954],130.0
142751,"1278,802",[2023-09-08 19:39:18 454],129.0
142809,"1279,302",[2023-09-08 19:39:18 954],129.0
142866,"1279,802",[2023-09-08 19:39:19 454],129.0
142919,"1280,302",[2023-09-08 19:39:19 954],129.0
142976,"1280,802",[2023-09-08 19:39:20 454],130.0
143034,"1281,302",[2023-09-08 19:39:20 954],130.0
143091,"1281,802",[2023-09-08 19:39:21 454],131.0
143149,"1282,302",[2023-09-08 19:39:21 954],131.0
143206,"1282,802",[2023-09-08 19:39:22 454],132.0
143264,"1283,302",[2023-09-08 19:39:22 954],132.0
143319,"1283,802",[2023-09-08 19:39:23 454],131.0
143375,"1284,302",[2023-09-08 19:39:23 954],131.0
143432,"1284,802",[2023-09-08 19:39:24 454],132.0
143490,"1285,302",[2023-09-08 19:39:24 954],131.0
143548,"1285,802",[2023-09-08 19:39:25 454],131.0
143606,"1286,302",[2023-09-08 19:39:25 954],129.0
143663,"1286,802",[2023-09-08 19:39:26 454],128.0
143720,"1287,302",[2023-09-08 19:39:26 954],127.0
143774,"1287,802",[2023-09-08 19:39:27 454],128.0
143831,"1288,302",[2023-09-08 19:39:27 954],128.0
143888,"1288,802",[2023-09-08 19:39:28 454],128.0
143947,"1289,302",[2023-09-08 19:39:28 954],128.0
144004,"1289,802",[2023-09-08 19:39:29 454],128.0
144061,"1290,302",[2023-09-08 19:39:29 954],128.0
144118,"1290,802",[2023-09-08 19:39:30 454],128.0
144171,"1291,302",[2023-09-08 19:39:30 954],128.0
144227,"1291,802",[2023-09-08 19:39:31 454],129.0
144285,"1292,302",[2023-09-08 19:39:31 954],129.0
144343,"1292,802",[2023-09-08 19:39:32 454],128.0
144401,"1293,302",[2023-09-08 19:39:32 954],128.0
144458,"1293,802",[2023-09-08 19:39:33 454],127.0
144516,"1294,302",[2023-09-08 19:39:33 954],127.0
144571,"1294,802",[2023-09-08 19:39:34 454],126.0
144626,"1295,302",[2023-09-08 19:39:34 954],126.0
144683,"1295,802",[2023-09-08 19:39:35 454],125.0
144741,"1296,302",[2023-09-08 19:39:35 954],125.0
144799,"1296,802",[2023-09-08 19:39:36 454],125.0
144857,"1297,302",[2023-09-08 19:39:36 954],125.0
144914,"1297,802",[2023-09-08 19:39:37 454],124.0
144972,"1298,302",[2023-09-08 19:39:37 954],123.0
145029,"1298,802",[2023-09-08 19:39:38 454],122.0
145086,"1299,302",[2023-09-08 19:39:38 954],121.0
145138,"1299,802",[2023-09-08 19:39:39 454],122.0
145197,"1300,302",[2023-09-08 19:39:39 954],121.0
145254,"1300,802",[2023-09-08 19:39:40 454],121.0
145311,"1301,302",[2023-09-08 19:39:40 954],120.0
145368,"1301,802",[2023-09-08 19:39:41 454],120.0
145427,"1302,302",[2023-09-08 19:39:41 954],120.0
145483,"1302,802",[2023-09-08 19:39:42 454],119.0
145537,"1303,302",[2023-09-08 19:39:42 954],119.0
145592,"1303,802",[2023-09-08 19:39:43 454],120.0
145651,"1304,302",[2023-09-08 19:39:43 954],121.0
145708,"1304,802",[2023-09-08 19:39:44 454],121.0
145765,"1305,302",[2023-09-08 19:39:44 954],122.0
145822,"1305,802",[2023-09-08 19:39:45 454],122.0
145880,"1306,302",[2023-09-08 19:39:45 954],122.0
145935,"1306,802",[2023-09-08 19:39:46 454],122.0
145990,"1307,302",[2023-09-08 19:39:46 954],122.0
146047,"1307,802",[2023-09-08 19:39:47 454],121.0
146105,"1308,302",[2023-09-08 19:39:47 954],121.0
146162,"1308,802",[2023-09-08 19:39:48 454],121.0
146220,"1309,302",[2023-09-08 19:39:48 954],121.0
146277,"1309,802",[2023-09-08 19:39:49 454],122.0
146335,"1310,302",[2023-09-08 19:39:49 954],122.0
146389,"1310,802",[2023-09-08 19:39:50 454],123.0
146446,"1311,302",[2023-09-08 19:39:50 954],123.0
146503,"1311,802",[2023-09-08 19:39:51 454],123.0
146561,"1312,302",[2023-09-08 19:39:51 954],123.0
146618,"1312,802",[2023-09-08 19:39:52 454],124.0
146676,"1313,302",[2023-09-08 19:39:52 954],124.0
146732,"1313,802",[2023-09-08 19:39:53 454],123.0
146788,"1314,302",[2023-09-08 19:39:53 954],122.0
146844,"1314,802",[2023-09-08 19:39:54 454],121.0
146902,"1315,302",[2023-09-08 19:39:54 954],119.0
146959,"1315,802",[2023-09-08 19:39:55 454],117.0
147016,"1316,302",[2023-09-08 19:39:55 954],116.0
147073,"1316,802",[2023-09-08 19:39:56 454],115.0
147131,"1317,302",[2023-09-08 19:39:56 954],116.0
147187,"1317,802",[2023-09-08 19:39:57 454],117.0
147241,"1318,302",[2023-09-08 19:39:57 954],118.0
147298,"1318,802",[2023-09-08 19:39:58 454],119.0
147356,"1319,302",[2023-09-08 19:39:58 954],119.0
147414,"1319,802",[2023-09-08 19:39:59 454],119.0
147472,"1320,302",[2023-09-08 19:39:59 954],119.0
147529,"1320,802",[2023-09-08 19:40:00 454],120.0
147587,"1321,302",[2023-09-08 19:40:00 954],121.0
147641,"1321,802",[2023-09-08 19:40:01 454],121.0
147697,"1322,302",[2023-09-08 19:40:01 954],122.0
147754,"1322,802",[2023-09-08 19:40:02 454],123.0
147811,"1323,302",[2023-09-08 19:40:02 954],123.0
147869,"1323,802",[2023-09-08 19:40:03 454],124.0
147927,"1324,302",[2023-09-08 19:40:03 954],124.0
147984,"1324,802",[2023-09-08 19:40:04 454],123.0
148039,"1325,302",[2023-09-08 19:40:04 954],121.0
148092,"1325,802",[2023-09-08 19:40:05 454],120.0
148150,"1326,302",[2023-09-08 19:40:05 954],117.0
148207,"1326,802",[2023-09-08 19:40:06 454],116.0
148265,"1327,302",[2023-09-08 19:40:06 954],114.0
148322,"1327,802",[2023-09-08 19:40:07 454],114.0
148380,"1328,302",[2023-09-08 19:40:07 954],112.0
148437,"1328,802",[2023-09-08 19:40:08 454],112.0
148491,"1329,302",[2023-09-08 19:40:08 954],111.0
148547,"1329,802",[2023-09-08 19:40:09 454],110.0
148605,"1330,302",[2023-09-08 19:40:09 954],110.0
148662,"1330,802",[2023-09-08 19:40:10 454],111.0
148719,"1331,302",[2023-09-08 19:40:10 954],111.0
148776,"1331,802",[2023-09-08 19:40:11 454],112.0
148834,"1332,302",[2023-09-08 19:40:11 954],111.0
148888,"1332,802",[2023-09-08 19:40:12 454],110.0
148944,"1333,302",[2023-09-08 19:40:12 954],109.0
149001,"1333,802",[2023-09-08 19:40:13 454],110.0
149059,"1334,302",[2023-09-08 19:40:13 954],110.0
149116,"1334,802",[2023-09-08 19:40:14 454],110.0
149174,"1335,302",[2023-09-08 19:40:14 954],111.0
149231,"1335,802",[2023-09-08 19:40:15 454],112.0
149289,"1336,302",[2023-09-08 19:40:15 954],113.0
149346,"1336,802",[2023-09-08 19:40:16 454],114.0
149402,"1337,302",[2023-09-08 19:40:16 954],114.0
149456,"1337,802",[2023-09-08 19:40:17 454],113.0
149514,"1338,302",[2023-09-08 19:40:17 954],113.0
149571,"1338,802",[2023-09-08 19:40:18 454],112.0
149628,"1339,302",[2023-09-08 19:40:18 954],113.0
149685,"1339,802",[2023-09-08 19:40:19 454],113.0
149743,"1340,302",[2023-09-08 19:40:19 954],114.0
149800,"1340,802",[2023-09-08 19:40:20 454],114.0
149855,"1341,302",[2023-09-08 19:40:20 954],114.0
149910,"1341,802",[2023-09-08 19:40:21 454],115.0
149967,"1342,302",[2023-09-08 19:40:21 954],115.0
150024,"1342,802",[2023-09-08 19:40:22 454],115.0
150081,"1343,302",[2023-09-08 19:40:22 954],114.0
150138,"1343,802",[2023-09-08 19:40:23 454],113.0
150196,"1344,302",[2023-09-08 19:40:23 954],112.0
150250,"1344,802",[2023-09-08 19:40:24 454],112.0
150305,"1345,302",[2023-09-08 19:40:24 954],112.0
150362,"1345,802",[2023-09-08 19:40:25 454],111.0
150420,"1346,302",[2023-09-08 19:40:25 954],111.0
150477,"1346,802",[2023-09-08 19:40:26 454],112.0
150534,"1347,302",[2023-09-08 19:40:26 954],112.0
150592,"1347,802",[2023-09-08 19:40:27 454],112.0
150649,"1348,302",[2023-09-08 19:40:27 954],112.0
150702,"1348,802",[2023-09-08 19:40:28 454],112.0
150758,"1349,302",[2023-09-08 19:40:28 954],112.0
150815,"1349,802",[2023-09-08 19:40:29 454],113.0
150872,"1350,302",[2023-09-08 19:40:29 954],114.0
150930,"1350,802",[2023-09-08 19:40:30 454],115.0
150987,"1351,302",[2023-09-08 19:40:30 954],115.0
151044,"1351,802",[2023-09-08 19:40:31 454],115.0
151098,"1352,302",[2023-09-08 19:40:31 954],114.0
151154,"1352,802",[2023-09-08 19:40:32 454],113.0
151211,"1353,302",[2023-09-08 19:40:32 954],112.0
151269,"1353,802",[2023-09-08 19:40:33 454],112.0
151325,"1354,302",[2023-09-08 19:40:33 954],111.0
151383,"1354,802",[2023-09-08 19:40:34 454],111.0
151440,"1355,302",[2023-09-08 19:40:34 954],111.0
151496,"1355,802",[2023-09-08 19:40:35 454],111.0
151550,"1356,302",[2023-09-08 19:40:35 954],111.0
151608,"1356,802",[2023-09-08 19:40:36 454],112.0
151665,"1357,302",[2023-09-08 19:40:36 954],112.0
151723,"1357,802",[2023-09-08 19:40:37 454],113.0
151779,"1358,302",[2023-09-08 19:40:37 954],113.0
151837,"1358,802",[2023-09-08 19:40:38 454],112.0
151893,"1359,302",[2023-09-08 19:40:38 954],111.0
151950,"1359,802",[2023-09-08 19:40:39 454],109.0
152006,"1360,302",[2023-09-08 19:40:39 954],108.0
152064,"1360,802",[2023-09-08 19:40:40 454],109.0
152121,"1361,302",[2023-09-08 19:40:40 954],111.0
152179,"1361,802",[2023-09-08 19:40:41 454],113.0
152237,"1362,302",[2023-09-08 19:40:41 954],116.0
152294,"1362,802",[2023-09-08 19:40:42 454],118.0
152347,"1363,302",[2023-09-08 19:40:42 954],119.0
152403,"1363,802",[2023-09-08 19:40:43 454],120.0
152461,"1364,302",[2023-09-08 19:40:43 954],120.0
152519,"1364,802",[2023-09-08 19:40:44 454],120.0
152577,"1365,302",[2023-09-08 19:40:44 954],120.0
152635,"1365,802",[2023-09-08 19:40:45 454],120.0
152692,"1366,302",[2023-09-08 19:40:45 954],120.0
152749,"1366,802",[2023-09-08 19:40:46 454],120.0
152804,"1367,302",[2023-09-08 19:40:46 954],120.0
152861,"1367,802",[2023-09-08 19:40:47 454],120.0
152920,"1368,302",[2023-09-08 19:40:47 954],120.0
152978,"1368,802",[2023-09-08 19:40:48 454],120.0
153036,"1369,302",[2023-09-08 19:40:48 954],120.0
153091,"1369,802",[2023-09-08 19:40:49 454],120.0
153150,"1370,302",[2023-09-08 19:40:49 954],120.0
153203,"1370,802",[2023-09-08 19:40:50 454],120.0
153259,"1371,302",[2023-09-08 19:40:50 954],121.0
153316,"1371,802",[2023-09-08 19:40:51 454],121.0
153374,"1372,302",[2023-09-08 19:40:51 954],122.0
153432,"1372,802",[2023-09-08 19:40:52 454],122.0
153489,"1373,302",[2023-09-08 19:40:52 954],122.0
153547,"1373,802",[2023-09-08 19:40:53 454],122.0
153603,"1374,302",[2023-09-08 19:40:53 954],122.0
153661,"1374,802",[2023-09-08 19:40:54 454],122.0
153715,"1375,302",[2023-09-08 19:40:54 954],122.0
153771,"1375,802",[2023-09-08 19:40:55 454],122.0
153828,"1376,302",[2023-09-08 19:40:55 954],122.0
153886,"1376,802",[2023-09-08 19:40:56 454],122.0
153944,"1377,302",[2023-09-08 19:40:56 954],122.0
154002,"1377,802",[2023-09-08 19:40:57 454],122.0
154058,"1378,302",[2023-09-08 19:40:57 954],122.0
154115,"1378,802",[2023-09-08 19:40:58 454],122.0
154168,"1379,302",[2023-09-08 19:40:58 954],122.0
154226,"1379,802",[2023-09-08 19:40:59 454],123.0
154283,"1380,302",[2023-09-08 19:40:59 954],123.0
154341,"1380,802",[2023-09-08 19:41:00 454],123.0
154398,"1381,302",[2023-09-08 19:41:00 954],123.0
154456,"1381,802",[2023-09-08 19:41:01 454],122.0
154514,"1382,302",[2023-09-08 19:41:01 954],122.0
154570,"1382,802",[2023-09-08 19:41:02 454],122.0
154625,"1383,302",[2023-09-08 19:41:02 954],122.0
154682,"1383,802",[2023-09-08 19:41:03 454],122.0
154740,"1384,302",[2023-09-08 19:41:03 954],122.0
154798,"1384,802",[2023-09-08 19:41:04 454],122.0
154856,"1385,302",[2023-09-08 19:41:04 954],122.0
154914,"1385,802",[2023-09-08 19:41:05 454],121.0
154969,"1386,302",[2023-09-08 19:41:05 954],121.0
155025,"1386,802",[2023-09-08 19:41:06 454],120.0
155082,"1387,302",[2023-09-08 19:41:06 954],120.0
155140,"1387,802",[2023-09-08 19:41:07 454],120.0
155197,"1388,302",[2023-09-08 19:41:07 954],120.0
155255,"1388,802",[2023-09-08 19:41:08 454],121.0
155313,"1389,302",[2023-09-08 19:41:08 954],121.0
155370,"1389,802",[2023-09-08 19:41:09 454],121.0
155424,"1390,302",[2023-09-08 19:41:09 954],121.0
155482,"1390,802",[2023-09-08 19:41:10 454],121.0
155539,"1391,302",[2023-09-08 19:41:10 954],121.0
155598,"1391,802",[2023-09-08 19:41:11 454],121.0
155657,"1392,302",[2023-09-08 19:41:11 954],121.0
155715,"1392,802",[2023-09-08 19:41:12 454],121.0
155773,"1393,302",[2023-09-08 19:41:12 954],121.0
155828,"1393,802",[2023-09-08 19:41:13 454],121.0
155884,"1394,302",[2023-09-08 19:41:13 954],121.0
155942,"1394,802",[2023-09-08 19:41:14 454],121.0
155999,"1395,302",[2023-09-08 19:41:14 954],121.0
156056,"1395,802",[2023-09-08 19:41:15 454],121.0
156114,"1396,302",[2023-09-08 19:41:15 954],121.0
156171,"1396,802",[2023-09-08 19:41:16 454],121.0
156227,"1397,302",[2023-09-08 19:41:16 954],120.0
156283,"1397,802",[2023-09-08 19:41:17 454],120.0
156341,"1398,302",[2023-09-08 19:41:17 954],118.0
156399,"1398,802",[2023-09-08 19:41:18 454],118.0
156455,"1399,302",[2023-09-08 19:41:18 954],117.0
156514,"1399,802",[2023-09-08 19:41:19 454],117.0
156572,"1400,302",[2023-09-08 19:41:19 954],117.0
156629,"1400,802",[2023-09-08 19:41:20 454],117.0
156683,"1401,302",[2023-09-08 19:41:20 954],117.0
156739,"1401,802",[2023-09-08 19:41:21 454],116.0
156796,"1402,302",[2023-09-08 19:41:21 954],116.0
156854,"1402,802",[2023-09-08 19:41:22 454],116.0
156912,"1403,302",[2023-09-08 19:41:22 954],116.0
156970,"1403,802",[2023-09-08 19:41:23 454],116.0
157027,"1404,302",[2023-09-08 19:41:23 954],116.0
157084,"1404,802",[2023-09-08 19:41:24 454],116.0
157138,"1405,302",[2023-09-08 19:41:24 954],116.0
157195,"1405,802",[2023-09-08 19:41:25 454],116.0
157252,"1406,302",[2023-09-08 19:41:25 954],116.0
157311,"1406,802",[2023-09-08 19:41:26 454],116.0
157368,"1407,302",[2023-09-08 19:41:26 954],116.0
157425,"1407,802",[2023-09-08 19:41:27 454],116.0
157483,"1408,302",[2023-09-08 19:41:27 954],115.0
157536,"1408,802",[2023-09-08 19:41:28 454],115.0
157592,"1409,302",[2023-09-08 19:41:28 954],114.0
157651,"1409,802",[2023-09-08 19:41:29 454],114.0
157708,"1410,302",[2023-09-08 19:41:29 954],115.0
157766,"1410,802",[2023-09-08 19:41:30 454],116.0
157823,"1411,302",[2023-09-08 19:41:30 954],117.0
157882,"1411,802",[2023-09-08 19:41:31 454],117.0
157939,"1412,302",[2023-09-08 19:41:31 954],117.0
157996,"1412,802",[2023-09-08 19:41:32 454],118.0
158050,"1413,302",[2023-09-08 19:41:32 954],118.0
158107,"1413,802",[2023-09-08 19:41:33 454],119.0
158164,"1414,302",[2023-09-08 19:41:33 954],120.0
158222,"1414,802",[2023-09-08 19:41:34 454],121.0
158279,"1415,302",[2023-09-08 19:41:34 954],122.0
158339,"1415,802",[2023-09-08 19:41:35 454],122.0
158396,"1416,302",[2023-09-08 19:41:35 954],122.0
158453,"1416,802",[2023-09-08 19:41:36 454],122.0
158507,"1417,302",[2023-09-08 19:41:36 954],122.0
158566,"1417,802",[2023-09-08 19:41:37 454],122.0
158623,"1418,302",[2023-09-08 19:41:37 954],122.0
158681,"1418,802",[2023-09-08 19:41:38 454],123.0
158738,"1419,302",[2023-09-08 19:41:38 954],123.0
158795,"1419,802",[2023-09-08 19:41:39 454],123.0
158852,"1420,302",[2023-09-08 19:41:39 954],123.0
