,seconds,date,activity_load_2d,activity_load_3d
577804,5119.333,[2023-09-08 20:43:18 985],0.0018,0.0022
577918,5120.333,[2023-09-08 20:43:19 985],0.0019,0.0023
578031,5121.333,[2023-09-08 20:43:20 985],0.0018,0.0022
578145,5122.333,[2023-09-08 20:43:21 985],0.0018,0.0021
578255,5123.333,[2023-09-08 20:43:22 985],0.0018,0.0022
578368,5124.333,[2023-09-08 20:43:23 985],0.002,0.0023
578482,5125.333,[2023-09-08 20:43:24 985],0.0018,0.0021
578597,5126.333,[2023-09-08 20:43:25 985],0.0016,0.002
578707,5127.333,[2023-09-08 20:43:26 985],0.002,0.0022
578820,5128.333,[2023-09-08 20:43:27 985],0.0019,0.0021
578934,5129.333,[2023-09-08 20:43:28 985],0.0019,0.0023
579048,5130.333,[2023-09-08 20:43:29 985],0.0018,0.0021
579157,5131.333,[2023-09-08 20:43:30 985],0.0017,0.0021
579271,5132.333,[2023-09-08 20:43:31 985],0.0017,0.002
579384,5133.333,[2023-09-08 20:43:32 985],0.0018,0.0023
579498,5134.333,[2023-09-08 20:43:33 985],0.0018,0.0022
579608,5135.333,[2023-09-08 20:43:34 985],0.0018,0.0022
579722,5136.333,[2023-09-08 20:43:35 985],0.0019,0.0022
579836,5137.333,[2023-09-08 20:43:36 985],0.0017,0.002
579948,5138.333,[2023-09-08 20:43:37 985],0.0018,0.0022
580079,5139.494,[2023-09-08 20:43:39 146],0.002,0.0022
580193,5140.494,[2023-09-08 20:43:40 146],0.0019,0.0022
580307,5141.494,[2023-09-08 20:43:41 146],0.0018,0.0021
580420,5142.494,[2023-09-08 20:43:42 146],0.002,0.0023
580533,5143.494,[2023-09-08 20:43:43 146],0.0019,0.0022
580646,5144.494,[2023-09-08 20:43:44 146],0.0016,0.0021
580759,5145.494,[2023-09-08 20:43:45 146],0.002,0.0024
580870,5146.494,[2023-09-08 20:43:46 146],0.0031,0.0039
580983,5147.494,[2023-09-08 20:43:47 146],0.005,0.0066
581097,5148.494,[2023-09-08 20:43:48 146],0.0042,0.0053
581210,5149.494,[2023-09-08 20:43:49 146],0.008,0.0097
581323,5150.494,[2023-09-08 20:43:50 146],0.0048,0.0059
581437,5151.494,[2023-09-08 20:43:51 146],0.0035,0.0042
581552,5152.494,[2023-09-08 20:43:52 146],0.002,0.0023
581662,5153.494,[2023-09-08 20:43:53 146],0.0019,0.0022
581777,5154.494,[2023-09-08 20:43:54 146],0.002,0.0023
581889,5155.494,[2023-09-08 20:43:55 146],0.0021,0.0025
582004,5156.494,[2023-09-08 20:43:56 146],0.002,0.0023
582115,5157.494,[2023-09-08 20:43:57 146],0.0019,0.0024
582227,5158.494,[2023-09-08 20:43:58 146],0.0018,0.0022
582341,5159.494,[2023-09-08 20:43:59 146],0.0018,0.0022
582452,5160.494,[2023-09-08 20:44:00 146],0.0019,0.0023
582567,5161.494,[2023-09-08 20:44:01 146],0.0019,0.0023
582679,5162.494,[2023-09-08 20:44:02 146],0.0016,0.002
582794,5163.494,[2023-09-08 20:44:03 146],0.002,0.0024
582908,5164.494,[2023-09-08 20:44:04 146],0.0018,0.0022
583018,5165.494,[2023-09-08 20:44:05 146],0.0021,0.0023
583131,5166.494,[2023-09-08 20:44:06 146],0.002,0.0023
583245,5167.494,[2023-09-08 20:44:07 146],0.0019,0.0022
583359,5168.494,[2023-09-08 20:44:08 146],0.002,0.0023
583471,5169.494,[2023-09-08 20:44:09 146],0.0019,0.0023
583584,5170.494,[2023-09-08 20:44:10 146],0.002,0.0023
583698,5171.494,[2023-09-08 20:44:11 146],0.0019,0.0022
583810,5172.494,[2023-09-08 20:44:12 146],0.0021,0.0023
583921,5173.494,[2023-09-08 20:44:13 146],0.0018,0.0021
584035,5174.494,[2023-09-08 20:44:14 146],0.0019,0.0022
584148,5175.494,[2023-09-08 20:44:15 146],0.0018,0.0022
584256,5176.494,[2023-09-08 20:44:16 146],0.0018,0.0021
584369,5177.494,[2023-09-08 20:44:17 146],0.004,0.0051
584484,5178.494,[2023-09-08 20:44:18 146],0.0152,0.0184
584597,5179.494,[2023-09-08 20:44:19 146],0.0086,0.0103
584708,5180.494,[2023-09-08 20:44:20 146],0.0021,0.0024
584821,5181.494,[2023-09-08 20:44:21 146],0.0021,0.0025
584933,5182.494,[2023-09-08 20:44:22 146],0.0019,0.0021
585046,5183.494,[2023-09-08 20:44:23 146],0.002,0.0025
585157,5184.494,[2023-09-08 20:44:24 146],0.0022,0.0025
585271,5185.494,[2023-09-08 20:44:25 146],0.0023,0.0027
585384,5186.494,[2023-09-08 20:44:26 146],0.0021,0.0025
585498,5187.494,[2023-09-08 20:44:27 146],0.0019,0.0023
585611,5188.494,[2023-09-08 20:44:28 146],0.0018,0.0022
585724,5189.494,[2023-09-08 20:44:29 146],0.0019,0.0022
585838,5190.494,[2023-09-08 20:44:30 146],0.0018,0.0021
585946,5191.494,[2023-09-08 20:44:31 146],0.0019,0.0023
586059,5192.494,[2023-09-08 20:44:32 146],0.0019,0.0023
586172,5193.494,[2023-09-08 20:44:33 146],0.002,0.0024
586285,5194.494,[2023-09-08 20:44:34 146],0.0019,0.0024
586396,5195.494,[2023-09-08 20:44:35 146],0.0034,0.0042
586509,5196.494,[2023-09-08 20:44:36 146],0.0019,0.0024
586622,5197.494,[2023-09-08 20:44:37 146],0.0024,0.0028
586732,5198.494,[2023-09-08 20:44:38 146],0.0024,0.0028
586846,5199.494,[2023-09-08 20:44:39 146],0.0025,0.0029
586977,5200.654,[2023-09-08 20:44:40 306],0.0037,0.0041
587091,5201.654,[2023-09-08 20:44:41 306],0.0025,0.003
587205,5202.654,[2023-09-08 20:44:42 306],0.0021,0.0024
587315,5203.654,[2023-09-08 20:44:43 306],0.0027,0.0038
587428,5204.654,[2023-09-08 20:44:44 306],0.0026,0.003
587543,5205.654,[2023-09-08 20:44:45 306],0.0021,0.0025
587654,5206.654,[2023-09-08 20:44:46 306],0.0017,0.0022
587765,5207.654,[2023-09-08 20:44:47 306],0.0018,0.0022
587878,5208.654,[2023-09-08 20:44:48 306],0.0019,0.0023
587993,5209.654,[2023-09-08 20:44:49 306],0.002,0.0024
588104,5210.654,[2023-09-08 20:44:50 306],0.0022,0.0026
588217,5211.654,[2023-09-08 20:44:51 306],0.0021,0.0025
588330,5212.654,[2023-09-08 20:44:52 306],0.0018,0.0023
588444,5213.654,[2023-09-08 20:44:53 306],0.003,0.0035
588555,5214.654,[2023-09-08 20:44:54 306],0.0029,0.0034
588668,5215.654,[2023-09-08 20:44:55 306],0.0019,0.0023
588783,5216.654,[2023-09-08 20:44:56 306],0.0018,0.0022
588895,5217.654,[2023-09-08 20:44:57 306],0.002,0.0023
589006,5218.654,[2023-09-08 20:44:58 306],0.0021,0.0025
589120,5219.654,[2023-09-08 20:44:59 306],0.0018,0.0022
589233,5220.654,[2023-09-08 20:45:00 306],0.0021,0.0024
589343,5221.654,[2023-09-08 20:45:01 306],0.0032,0.0038
589457,5222.654,[2023-09-08 20:45:02 306],0.0032,0.0037
589569,5223.654,[2023-09-08 20:45:03 306],0.0031,0.0038
589684,5224.654,[2023-09-08 20:45:04 306],0.0017,0.0021
589796,5225.654,[2023-09-08 20:45:05 306],0.0053,0.0074
589909,5226.654,[2023-09-08 20:45:06 306],0.0053,0.0065
590023,5227.654,[2023-09-08 20:45:07 306],0.0044,0.0056
590136,5228.654,[2023-09-08 20:45:08 306],0.0037,0.0047
590247,5229.654,[2023-09-08 20:45:09 306],0.0038,0.0049
590361,5230.654,[2023-09-08 20:45:10 306],0.0036,0.0042
590477,5231.654,[2023-09-08 20:45:11 306],0.0045,0.0054
590590,5232.654,[2023-09-08 20:45:12 306],0.0036,0.0044
590705,5233.654,[2023-09-08 20:45:13 306],0.0035,0.0042
590821,5234.654,[2023-09-08 20:45:14 306],0.0048,0.0074
590935,5235.654,[2023-09-08 20:45:15 306],0.0059,0.0083
591048,5236.654,[2023-09-08 20:45:16 306],0.0081,0.012
591163,5237.654,[2023-09-08 20:45:17 306],0.0087,0.0126
591279,5238.654,[2023-09-08 20:45:18 306],0.0133,0.0198
591395,5239.654,[2023-09-08 20:45:19 306],0.013,0.021
591509,5240.654,[2023-09-08 20:45:20 306],0.0126,0.02
591621,5241.654,[2023-09-08 20:45:21 306],0.0173,0.022
591735,5242.654,[2023-09-08 20:45:22 306],0.0093,0.0143
591849,5243.654,[2023-09-08 20:45:23 306],0.0151,0.0197
591961,5244.654,[2023-09-08 20:45:24 306],0.0188,0.0319
592076,5245.654,[2023-09-08 20:45:25 306],0.017,0.0246
592191,5246.654,[2023-09-08 20:45:26 306],0.0173,0.0211
592305,5247.654,[2023-09-08 20:45:27 306],0.0167,0.0227
592415,5248.654,[2023-09-08 20:45:28 306],0.0216,0.0299
592529,5249.654,[2023-09-08 20:45:29 306],0.0078,0.0107
592643,5250.654,[2023-09-08 20:45:30 306],0.0061,0.0072
592757,5251.654,[2023-09-08 20:45:31 306],0.0047,0.0061
592869,5252.654,[2023-09-08 20:45:32 306],0.0065,0.0075
592982,5253.654,[2023-09-08 20:45:33 306],0.0045,0.0055
593097,5254.654,[2023-09-08 20:45:34 306],0.0144,0.0187
593209,5255.654,[2023-09-08 20:45:35 306],0.0087,0.0112
593322,5256.654,[2023-09-08 20:45:36 306],0.0028,0.0037
593436,5257.654,[2023-09-08 20:45:37 306],0.0027,0.0033
593550,5258.654,[2023-09-08 20:45:38 306],0.0043,0.0063
593661,5259.654,[2023-09-08 20:45:39 306],0.0055,0.0071
593774,5260.654,[2023-09-08 20:45:40 306],0.0032,0.0043
593906,5261.816,[2023-09-08 20:45:41 468],0.0023,0.0028
594020,5262.816,[2023-09-08 20:45:42 468],0.0026,0.0031
594131,5263.816,[2023-09-08 20:45:43 468],0.0054,0.0062
594245,5264.816,[2023-09-08 20:45:44 468],0.0071,0.0092
594359,5265.816,[2023-09-08 20:45:45 468],0.0058,0.0071
594468,5266.816,[2023-09-08 20:45:46 468],0.0095,0.0128
594583,5267.816,[2023-09-08 20:45:47 468],0.0163,0.0219
594698,5268.816,[2023-09-08 20:45:48 468],0.0196,0.026
594812,5269.816,[2023-09-08 20:45:49 468],0.0124,0.0177
594925,5270.816,[2023-09-08 20:45:50 468],0.0123,0.0168
595040,5271.816,[2023-09-08 20:45:51 468],0.0111,0.0146
595156,5272.816,[2023-09-08 20:45:52 468],0.0171,0.0228
595269,5273.816,[2023-09-08 20:45:53 468],0.0226,0.0287
595379,5274.816,[2023-09-08 20:45:54 468],0.0234,0.0307
595493,5275.816,[2023-09-08 20:45:55 468],0.0168,0.0244
595607,5276.816,[2023-09-08 20:45:56 468],0.0136,0.0186
595721,5277.816,[2023-09-08 20:45:57 468],0.016,0.0242
595834,5278.816,[2023-09-08 20:45:58 468],0.0288,0.0378
595947,5279.816,[2023-09-08 20:45:59 468],0.0161,0.0254
596062,5280.816,[2023-09-08 20:46:00 468],0.025,0.0363
596177,5281.816,[2023-09-08 20:46:01 468],0.0208,0.032
596287,5282.816,[2023-09-08 20:46:02 468],0.011,0.0175
596402,5283.816,[2023-09-08 20:46:03 468],0.0149,0.0216
596518,5284.816,[2023-09-08 20:46:04 468],0.0125,0.0169
596633,5285.816,[2023-09-08 20:46:05 468],0.0161,0.0204
596746,5286.816,[2023-09-08 20:46:06 468],0.0318,0.0468
596859,5287.816,[2023-09-08 20:46:07 468],0.0207,0.0301
596974,5288.816,[2023-09-08 20:46:08 468],0.0178,0.0265
597086,5289.816,[2023-09-08 20:46:09 468],0.0153,0.0239
597200,5290.816,[2023-09-08 20:46:10 468],0.0119,0.0166
597314,5291.816,[2023-09-08 20:46:11 468],0.008,0.012
597429,5292.816,[2023-09-08 20:46:12 468],0.0065,0.0106
597542,5293.816,[2023-09-08 20:46:13 468],0.0059,0.0089
597655,5294.816,[2023-09-08 20:46:14 468],0.0131,0.0175
597768,5295.816,[2023-09-08 20:46:15 468],0.0109,0.0127
597883,5296.816,[2023-09-08 20:46:16 468],0.009,0.0139
597994,5297.816,[2023-09-08 20:46:17 468],0.0108,0.0167
598108,5298.816,[2023-09-08 20:46:18 468],0.011,0.017
598223,5299.816,[2023-09-08 20:46:19 468],0.0074,0.0114
598336,5300.816,[2023-09-08 20:46:20 468],0.006,0.011
598449,5301.816,[2023-09-08 20:46:21 468],0.0062,0.0097
598565,5302.816,[2023-09-08 20:46:22 468],0.0115,0.0169
598679,5303.816,[2023-09-08 20:46:23 468],0.0103,0.0145
598790,5304.816,[2023-09-08 20:46:24 468],0.0101,0.0144
598903,5305.816,[2023-09-08 20:46:25 468],0.0143,0.0196
599018,5306.816,[2023-09-08 20:46:26 468],0.0113,0.0187
599132,5307.816,[2023-09-08 20:46:27 468],0.009,0.0136
599240,5308.816,[2023-09-08 20:46:28 468],0.0102,0.016
599355,5309.816,[2023-09-08 20:46:29 468],0.0131,0.0212
599470,5310.816,[2023-09-08 20:46:30 468],0.0118,0.0187
599584,5311.816,[2023-09-08 20:46:31 468],0.0105,0.0166
599696,5312.816,[2023-09-08 20:46:32 468],0.0111,0.0187
599810,5313.816,[2023-09-08 20:46:33 468],0.0114,0.0183
599924,5314.816,[2023-09-08 20:46:34 468],0.0236,0.0365
600038,5315.816,[2023-09-08 20:46:35 468],0.0142,0.0229
600150,5316.816,[2023-09-08 20:46:36 468],0.0165,0.0258
600266,5317.816,[2023-09-08 20:46:37 468],0.0117,0.0195
600381,5318.816,[2023-09-08 20:46:38 468],0.0132,0.0217
600498,5319.816,[2023-09-08 20:46:39 468],0.0124,0.0206
600609,5320.816,[2023-09-08 20:46:40 468],0.0128,0.0196
600726,5321.816,[2023-09-08 20:46:41 468],0.0103,0.016
600860,5322.977,[2023-09-08 20:46:42 629],0.0104,0.0145
600974,5323.977,[2023-09-08 20:46:43 629],0.0155,0.022
601088,5324.977,[2023-09-08 20:46:44 629],0.0154,0.0235
601204,5325.977,[2023-09-08 20:46:45 629],0.0145,0.0211
601320,5326.977,[2023-09-08 20:46:46 629],0.0139,0.0217
601430,5327.977,[2023-09-08 20:46:47 629],0.0141,0.0215
601544,5328.977,[2023-09-08 20:46:48 629],0.0121,0.0201
601659,5329.977,[2023-09-08 20:46:49 629],0.0129,0.0206
601773,5330.977,[2023-09-08 20:46:50 629],0.0139,0.0223
601885,5331.977,[2023-09-08 20:46:51 629],0.0126,0.0211
601999,5332.977,[2023-09-08 20:46:52 629],0.0141,0.022
602112,5333.977,[2023-09-08 20:46:53 629],0.0151,0.0225
602226,5334.977,[2023-09-08 20:46:54 629],0.0118,0.0183
602338,5335.977,[2023-09-08 20:46:55 629],0.0099,0.0157
602453,5336.977,[2023-09-08 20:46:56 629],0.0104,0.0162
602568,5337.977,[2023-09-08 20:46:57 629],0.0097,0.0139
602678,5338.977,[2023-09-08 20:46:58 629],0.0069,0.0106
602792,5339.977,[2023-09-08 20:46:59 629],0.0133,0.0189
602906,5340.977,[2023-09-08 20:47:00 629],0.0107,0.0144
603020,5341.977,[2023-09-08 20:47:01 629],0.0093,0.0121
603132,5342.977,[2023-09-08 20:47:02 629],0.0071,0.0089
603247,5343.977,[2023-09-08 20:47:03 629],0.0153,0.0196
603360,5345.026,[2023-09-08 20:47:04 678],0.004,0.0048
603474,5346.007,[2023-09-08 20:47:05 659],0.0031,0.0036
603583,5347.027,[2023-09-08 20:47:06 679],0.0037,0.0043
603697,5348.027,[2023-09-08 20:47:07 679],0.003,0.0036
603811,5349.026,[2023-09-08 20:47:08 678],0.0072,0.0082
603922,5350.027,[2023-09-08 20:47:09 679],0.0058,0.0069
604037,5351.025,[2023-09-08 20:47:10 677],0.0088,0.0102
604148,5351.995,[2023-09-08 20:47:11 647],0.0063,0.0074
604262,5353.026,[2023-09-08 20:47:12 678],0.0039,0.0048
604375,5354.024,[2023-09-08 20:47:13 676],0.005,0.0063
604485,5355.024,[2023-09-08 20:47:14 676],0.0035,0.0042
604599,5356.007,[2023-09-08 20:47:15 659],0.0023,0.0028
604710,5357.025,[2023-09-08 20:47:16 677],0.004,0.0047
604824,5358.025,[2023-09-08 20:47:17 677],0.0037,0.0045
604934,5359.025,[2023-09-08 20:47:18 677],0.0051,0.0056
605048,5360.025,[2023-09-08 20:47:19 677],0.0044,0.005
605160,5361.025,[2023-09-08 20:47:20 677],0.003,0.0037
605271,5362.025,[2023-09-08 20:47:21 677],0.0049,0.0063
605384,5363.028,[2023-09-08 20:47:22 680],0.0042,0.0049
605497,5364.026,[2023-09-08 20:47:23 678],0.0061,0.0084
605609,5365.025,[2023-09-08 20:47:24 677],0.0045,0.0057
605718,5366.008,[2023-09-08 20:47:25 660],0.0081,0.0101
605832,5367.027,[2023-09-08 20:47:26 679],0.0122,0.0165
605946,5368.027,[2023-09-08 20:47:27 679],0.0066,0.0088
606055,5369.028,[2023-09-08 20:47:28 680],0.0101,0.0142
606164,5370.026,[2023-09-08 20:47:29 678],0.0091,0.0127
606278,5371.026,[2023-09-08 20:47:30 678],0.0085,0.0118
606392,5372.025,[2023-09-08 20:47:31 677],0.0034,0.0046
606502,5373.025,[2023-09-08 20:47:32 677],0.0024,0.0029
606612,5374.024,[2023-09-08 20:47:33 676],0.0023,0.0027
606726,5375.026,[2023-09-08 20:47:34 678],0.0021,0.0026
606838,5376.005,[2023-09-08 20:47:35 657],0.0097,0.0164
606949,5377.026,[2023-09-08 20:47:36 678],0.0169,0.0202
607063,5378.026,[2023-09-08 20:47:37 678],0.015,0.0193
607177,5379.023,[2023-09-08 20:47:38 675],0.0161,0.0229
607289,5380.025,[2023-09-08 20:47:39 677],0.015,0.0233
607398,5381.028,[2023-09-08 20:47:40 680],0.0138,0.0231
607513,5382.026,[2023-09-08 20:47:41 678],0.0119,0.0193
607626,5383.027,[2023-09-08 20:47:42 679],0.0138,0.0199
607752,5384.189,[2023-09-08 20:47:43 841],0.014,0.0209
607863,5385.187,[2023-09-08 20:47:44 839],0.0132,0.0199
607978,5386.168,[2023-09-08 20:47:45 820],0.014,0.0202
608092,5387.187,[2023-09-08 20:47:46 839],0.0143,0.022
608201,5388.188,[2023-09-08 20:47:47 840],0.012,0.0209
608314,5389.189,[2023-09-08 20:47:48 841],0.0094,0.0178
608428,5390.189,[2023-09-08 20:47:49 841],0.011,0.0193
608543,5391.188,[2023-09-08 20:47:50 840],0.013,0.0198
608651,5392.188,[2023-09-08 20:47:51 840],0.0163,0.0256
608761,5393.19,[2023-09-08 20:47:52 842],0.0106,0.0159
608876,5394.19,[2023-09-08 20:47:53 842],0.0078,0.0122
608989,5395.189,[2023-09-08 20:47:54 841],0.0093,0.0139
609102,5396.172,[2023-09-08 20:47:55 824],0.0095,0.0136
609213,5397.191,[2023-09-08 20:47:56 843],0.0092,0.0125
609328,5398.191,[2023-09-08 20:47:57 843],0.006,0.0107
609439,5399.191,[2023-09-08 20:47:58 843],0.0103,0.0137
609548,5400.19,[2023-09-08 20:47:59 842],0.0093,0.0119
609662,5401.106,[2023-09-08 20:48:00 758],0.009,0.0148
609776,5402.192,[2023-09-08 20:48:01 844],0.0077,0.0155
609884,5403.189,[2023-09-08 20:48:02 841],0.0099,0.0145
609996,5404.19,[2023-09-08 20:48:03 842],0.013,0.0199
610111,5405.19,[2023-09-08 20:48:04 842],0.0104,0.017
610224,5406.173,[2023-09-08 20:48:05 825],0.0089,0.0144
610338,5407.189,[2023-09-08 20:48:06 841],0.0114,0.0176
610451,5408.191,[2023-09-08 20:48:07 843],0.0097,0.0154
610566,5409.187,[2023-09-08 20:48:08 839],0.012,0.0184
610681,5410.189,[2023-09-08 20:48:09 841],0.0115,0.0185
610789,5411.191,[2023-09-08 20:48:10 843],0.0098,0.0162
610903,5412.191,[2023-09-08 20:48:11 843],0.0097,0.0149
611018,5413.19,[2023-09-08 20:48:12 842],0.0105,0.0169
611131,5414.192,[2023-09-08 20:48:13 844],0.0105,0.0167
611242,5415.193,[2023-09-08 20:48:14 845],0.0069,0.0114
611354,5416.171,[2023-09-08 20:48:15 823],0.0097,0.0143
611468,5417.191,[2023-09-08 20:48:16 843],0.0103,0.0158
611578,5418.19,[2023-09-08 20:48:17 842],0.0071,0.0113
611690,5419.19,[2023-09-08 20:48:18 842],0.0084,0.0132
611804,5420.191,[2023-09-08 20:48:19 843],0.0114,0.0161
611919,5421.191,[2023-09-08 20:48:20 843],0.0093,0.0134
612027,5422.192,[2023-09-08 20:48:21 844],0.0112,0.0161
612142,5423.191,[2023-09-08 20:48:22 843],0.0109,0.0176
612256,5424.193,[2023-09-08 20:48:23 845],0.0108,0.0161
612370,5425.193,[2023-09-08 20:48:24 845],0.0105,0.0162
612478,5426.173,[2023-09-08 20:48:25 825],0.0113,0.0189
612590,5427.192,[2023-09-08 20:48:26 844],0.0111,0.0171
612705,5428.193,[2023-09-08 20:48:27 845],0.009,0.0144
612816,5429.192,[2023-09-08 20:48:28 844],0.0093,0.0147
612930,5430.193,[2023-09-08 20:48:29 845],0.0107,0.0174
613039,5431.193,[2023-09-08 20:48:30 845],0.0086,0.0134
613154,5432.191,[2023-09-08 20:48:31 843],0.0089,0.0151
613263,5433.193,[2023-09-08 20:48:32 845],0.0219,0.0288
613374,5434.192,[2023-09-08 20:48:33 844],0.0224,0.0289
613489,5435.19,[2023-09-08 20:48:34 842],0.0063,0.0077
613605,5436.172,[2023-09-08 20:48:35 824],0.0155,0.0199
613719,5437.194,[2023-09-08 20:48:36 846],0.0098,0.0132
613828,5438.193,[2023-09-08 20:48:37 845],0.0131,0.0157
613943,5439.192,[2023-09-08 20:48:38 844],0.0281,0.0337
614056,5440.195,[2023-09-08 20:48:39 847],0.0262,0.0374
614169,5441.196,[2023-09-08 20:48:40 848],0.0081,0.0124
614280,5442.192,[2023-09-08 20:48:41 844],0.0067,0.011
614395,5443.194,[2023-09-08 20:48:42 846],0.0057,0.009
614507,5444.192,[2023-09-08 20:48:43 844],0.0077,0.0111
614636,5445.353,[2023-09-08 20:48:45 005],0.0067,0.0114
614748,5446.307,[2023-09-08 20:48:45 959],0.007,0.0123
614863,5447.354,[2023-09-08 20:48:47 006],0.0068,0.0104
614977,5448.354,[2023-09-08 20:48:48 006],0.009,0.0153
615085,5449.354,[2023-09-08 20:48:49 006],0.0307,0.0437
615199,5450.354,[2023-09-08 20:48:50 006],0.0187,0.0281
615312,5451.354,[2023-09-08 20:48:51 006],0.0158,0.0226
615424,5452.354,[2023-09-08 20:48:52 006],0.0121,0.0194
615534,5453.353,[2023-09-08 20:48:53 005],0.013,0.0186
615648,5454.356,[2023-09-08 20:48:54 008],0.0095,0.0138
615762,5455.354,[2023-09-08 20:48:55 006],0.0133,0.0189
615868,5456.337,[2023-09-08 20:48:55 989],0.0131,0.0192
615981,5457.354,[2023-09-08 20:48:57 006],0.0116,0.0195
616095,5458.352,[2023-09-08 20:48:58 004],0.011,0.0154
616211,5459.353,[2023-09-08 20:48:59 005],0.0069,0.0117
616323,5460.354,[2023-09-08 20:49:00 006],0.0073,0.0091
616436,5461.354,[2023-09-08 20:49:01 006],0.0061,0.008
616551,5462.353,[2023-09-08 20:49:02 005],0.005,0.0061
616665,5463.355,[2023-09-08 20:49:03 007],0.0025,0.0032
616775,5464.355,[2023-09-08 20:49:04 007],0.0021,0.0025
616890,5465.355,[2023-09-08 20:49:05 007],0.0021,0.0024
617003,5466.339,[2023-09-08 20:49:05 991],0.0023,0.0026
617118,5467.358,[2023-09-08 20:49:07 010],0.0022,0.0025
617230,5468.354,[2023-09-08 20:49:08 006],0.0022,0.0026
617343,5469.355,[2023-09-08 20:49:09 007],0.0019,0.0022
617455,5470.325,[2023-09-08 20:49:09 977],0.0021,0.0025
617569,5471.356,[2023-09-08 20:49:11 008],0.0018,0.0022
617678,5472.356,[2023-09-08 20:49:12 008],0.0022,0.0026
617792,5473.355,[2023-09-08 20:49:13 007],0.0022,0.0026
617906,5474.358,[2023-09-08 20:49:14 010],0.0021,0.0028
618017,5475.356,[2023-09-08 20:49:15 008],0.003,0.0035
618130,5476.339,[2023-09-08 20:49:15 991],0.0024,0.0027
618245,5477.356,[2023-09-08 20:49:17 008],0.0024,0.0028
618356,5478.356,[2023-09-08 20:49:18 008],0.0031,0.0037
618467,5479.356,[2023-09-08 20:49:19 008],0.0027,0.0033
618581,5480.356,[2023-09-08 20:49:20 008],0.0022,0.0028
618696,5481.356,[2023-09-08 20:49:21 008],0.0024,0.0028
618808,5482.356,[2023-09-08 20:49:22 008],0.0022,0.0026
618919,5483.356,[2023-09-08 20:49:23 008],0.0021,0.0024
619033,5484.357,[2023-09-08 20:49:24 009],0.0021,0.0027
619147,5485.356,[2023-09-08 20:49:25 008],0.0023,0.0027
619262,5486.341,[2023-09-08 20:49:25 993],0.0025,0.003
619370,5487.356,[2023-09-08 20:49:27 008],0.0022,0.0026
619484,5488.357,[2023-09-08 20:49:28 009],0.0025,0.0034
619597,5489.357,[2023-09-08 20:49:29 009],0.0049,0.0069
619709,5490.356,[2023-09-08 20:49:30 008],0.0057,0.0077
619821,5491.358,[2023-09-08 20:49:31 010],0.0078,0.0108
619935,5492.355,[2023-09-08 20:49:32 007],0.0176,0.0227
620051,5493.358,[2023-09-08 20:49:33 010],0.0217,0.0263
620159,5494.355,[2023-09-08 20:49:34 007],0.0044,0.0054
620273,5495.356,[2023-09-08 20:49:35 008],0.0062,0.0075
620386,5496.34,[2023-09-08 20:49:35 992],0.0041,0.0049
620502,5497.357,[2023-09-08 20:49:37 009],0.0065,0.0079
620610,5498.355,[2023-09-08 20:49:38 007],0.0112,0.0144
620725,5499.356,[2023-09-08 20:49:39 008],0.0139,0.0184
620839,5500.356,[2023-09-08 20:49:40 008],0.0105,0.0133
620951,5501.358,[2023-09-08 20:49:41 010],0.0112,0.0154
621059,5502.356,[2023-09-08 20:49:42 008],0.007,0.0115
621174,5503.359,[2023-09-08 20:49:43 011],0.0067,0.0109
621289,5504.357,[2023-09-08 20:49:44 009],0.0083,0.0108
621403,5505.359,[2023-09-08 20:49:45 011],0.0071,0.01
621529,5506.505,[2023-09-08 20:49:46 157],0.0158,0.0187
621644,5507.519,[2023-09-08 20:49:47 171],0.0138,0.015
621759,5508.518,[2023-09-08 20:49:48 170],0.0073,0.0091
621870,5509.52,[2023-09-08 20:49:49 172],0.0058,0.0078
621980,5510.517,[2023-09-08 20:49:50 169],0.012,0.0141
622093,5511.518,[2023-09-08 20:49:51 170],0.0063,0.0081
622208,5512.516,[2023-09-08 20:49:52 168],0.0072,0.0089
622318,5513.519,[2023-09-08 20:49:53 171],0.0052,0.0062
622428,5514.519,[2023-09-08 20:49:54 171],0.0237,0.0326
622543,5515.518,[2023-09-08 20:49:55 170],0.0146,0.0192
622655,5516.501,[2023-09-08 20:49:56 153],0.0099,0.0147
622763,5517.516,[2023-09-08 20:49:57 168],0.0165,0.0216
622875,5518.492,[2023-09-08 20:49:58 144],0.0115,0.0165
622990,5519.523,[2023-09-08 20:49:59 175],0.0137,0.0192
623100,5520.52,[2023-09-08 20:50:00 172],0.0086,0.0135
623211,5521.522,[2023-09-08 20:50:01 174],0.0089,0.0123
623326,5522.519,[2023-09-08 20:50:02 171],0.0166,0.037
623440,5523.52,[2023-09-08 20:50:03 172],0.0058,0.0073
623552,5524.519,[2023-09-08 20:50:04 171],0.0069,0.0083
623661,5525.522,[2023-09-08 20:50:05 174],0.0047,0.0057
623776,5526.504,[2023-09-08 20:50:06 156],0.0056,0.0072
623889,5527.519,[2023-09-08 20:50:07 171],0.0074,0.0094
624000,5528.519,[2023-09-08 20:50:08 171],0.0053,0.0058
624110,5529.52,[2023-09-08 20:50:09 172],0.0037,0.0049
624226,5530.519,[2023-09-08 20:50:10 171],0.0066,0.0085
624339,5531.523,[2023-09-08 20:50:11 175],0.009,0.0119
624448,5532.523,[2023-09-08 20:50:12 175],0.0053,0.0073
