,seconds,date,activity_load_2d,activity_load_3d
224955,1974.924,[2023-09-08 19:51:48 061],0.0088,0.0114
225070,1975.924,[2023-09-08 19:51:49 061],0.0058,0.0071
225181,1976.924,[2023-09-08 19:51:50 061],0.0139,0.0199
225295,1977.924,[2023-09-08 19:51:51 061],0.0049,0.0066
225409,1978.924,[2023-09-08 19:51:52 061],0.0202,0.0355
225525,1979.924,[2023-09-08 19:51:53 061],0.0074,0.0096
225635,1980.924,[2023-09-08 19:51:54 061],0.0109,0.0144
225749,1981.924,[2023-09-08 19:51:55 061],0.0074,0.0093
225864,1982.924,[2023-09-08 19:51:56 061],0.0043,0.0056
225978,1983.924,[2023-09-08 19:51:57 061],0.0057,0.0085
226089,1984.924,[2023-09-08 19:51:58 061],0.0047,0.0062
226203,1985.924,[2023-09-08 19:51:59 061],0.0067,0.0095
226319,1986.924,[2023-09-08 19:52:00 061],0.0044,0.0073
226431,1987.924,[2023-09-08 19:52:01 061],0.0031,0.0038
226544,1988.924,[2023-09-08 19:52:02 061],0.0026,0.0032
226658,1989.924,[2023-09-08 19:52:03 061],0.0054,0.0065
226773,1990.924,[2023-09-08 19:52:04 061],0.0043,0.0057
226883,1991.924,[2023-09-08 19:52:05 061],0.003,0.0038
226997,1992.924,[2023-09-08 19:52:06 061],0.0074,0.0097
227113,1993.924,[2023-09-08 19:52:07 061],0.0035,0.0042
227229,1994.924,[2023-09-08 19:52:08 061],0.003,0.0043
227341,1995.924,[2023-09-08 19:52:09 061],0.0033,0.0046
227455,1996.924,[2023-09-08 19:52:10 061],0.0023,0.0028
227571,1997.924,[2023-09-08 19:52:11 061],0.0019,0.0022
227682,1998.924,[2023-09-08 19:52:12 061],0.0021,0.0024
227795,1999.924,[2023-09-08 19:52:13 061],0.0055,0.007
227910,2000.924,[2023-09-08 19:52:14 061],0.0237,0.0297
228026,2001.924,[2023-09-08 19:52:15 061],0.0067,0.0105
228141,2002.924,[2023-09-08 19:52:16 061],0.0044,0.0056
228252,2003.924,[2023-09-08 19:52:17 061],0.0046,0.006
228366,2004.924,[2023-09-08 19:52:18 061],0.0035,0.0043
228481,2005.924,[2023-09-08 19:52:19 061],0.0069,0.0089
228599,2006.924,[2023-09-08 19:52:20 061],0.0059,0.0091
228710,2007.924,[2023-09-08 19:52:21 061],0.0052,0.0071
228825,2008.924,[2023-09-08 19:52:22 061],0.0085,0.0129
228939,2009.924,[2023-09-08 19:52:23 061],0.0142,0.0219
229054,2010.924,[2023-09-08 19:52:24 061],0.0487,0.0796
229168,2011.924,[2023-09-08 19:52:25 061],0.0811,0.1477
229283,2012.924,[2023-09-08 19:52:26 061],0.0941,0.1458
229398,2013.924,[2023-09-08 19:52:27 061],0.1243,0.2231
229511,2014.924,[2023-09-08 19:52:28 061],0.1637,0.2731
229626,2015.924,[2023-09-08 19:52:29 061],0.1513,0.282
229742,2016.924,[2023-09-08 19:52:30 061],0.1141,0.2108
229857,2017.924,[2023-09-08 19:52:31 061],0.0887,0.163
229967,2018.924,[2023-09-08 19:52:32 061],0.0445,0.0928
230099,2020.085,[2023-09-08 19:52:33 222],0.0444,0.0791
230213,2021.085,[2023-09-08 19:52:34 222],0.1038,0.1414
230327,2022.085,[2023-09-08 19:52:35 222],0.0224,0.0314
230440,2023.085,[2023-09-08 19:52:36 222],0.0088,0.0109
230554,2024.085,[2023-09-08 19:52:37 222],0.0079,0.0109
230670,2025.085,[2023-09-08 19:52:38 222],0.0095,0.0134
230782,2026.085,[2023-09-08 19:52:39 222],0.0508,0.0695
230897,2027.085,[2023-09-08 19:52:40 222],0.0199,0.0269
231013,2028.085,[2023-09-08 19:52:41 222],0.0138,0.0179
231128,2029.085,[2023-09-08 19:52:42 222],0.0064,0.0085
231240,2030.085,[2023-09-08 19:52:43 222],0.0165,0.0249
231355,2031.085,[2023-09-08 19:52:44 222],0.0098,0.0127
231471,2032.085,[2023-09-08 19:52:45 222],0.0076,0.009
231585,2033.085,[2023-09-08 19:52:46 222],0.0066,0.009
231697,2034.085,[2023-09-08 19:52:47 222],0.0075,0.0096
231812,2035.085,[2023-09-08 19:52:48 222],0.0198,0.0251
231927,2036.085,[2023-09-08 19:52:49 222],0.0069,0.0087
232040,2037.085,[2023-09-08 19:52:50 222],0.005,0.0061
232155,2038.085,[2023-09-08 19:52:51 222],0.004,0.0049
232269,2039.085,[2023-09-08 19:52:52 222],0.0049,0.0058
232384,2040.085,[2023-09-08 19:52:53 222],0.0219,0.0285
232500,2041.085,[2023-09-08 19:52:54 222],0.0076,0.009
232611,2042.085,[2023-09-08 19:52:55 222],0.006,0.0074
232725,2043.085,[2023-09-08 19:52:56 222],0.0043,0.0049
232840,2044.085,[2023-09-08 19:52:57 222],0.0148,0.0193
232955,2045.085,[2023-09-08 19:52:58 222],0.0083,0.0096
233068,2046.085,[2023-09-08 19:52:59 222],0.0043,0.0053
233185,2047.085,[2023-09-08 19:53:00 222],0.004,0.0049
233301,2048.085,[2023-09-08 19:53:01 222],0.0033,0.0039
233417,2049.085,[2023-09-08 19:53:02 222],0.0181,0.0215
233533,2050.085,[2023-09-08 19:53:03 222],0.0163,0.0191
233649,2051.085,[2023-09-08 19:53:04 222],0.0056,0.0069
233766,2052.085,[2023-09-08 19:53:05 222],0.0037,0.0046
233879,2053.085,[2023-09-08 19:53:06 222],0.0065,0.0084
233996,2054.085,[2023-09-08 19:53:07 222],0.0199,0.0255
234112,2055.085,[2023-09-08 19:53:08 222],0.026,0.0387
234227,2056.085,[2023-09-08 19:53:09 222],0.0047,0.0079
234341,2057.085,[2023-09-08 19:53:10 222],0.0029,0.0034
234455,2058.085,[2023-09-08 19:53:11 222],0.0048,0.0057
234569,2059.085,[2023-09-08 19:53:12 222],0.0248,0.035
234681,2060.085,[2023-09-08 19:53:13 222],0.0086,0.0111
234794,2061.085,[2023-09-08 19:53:14 222],0.0055,0.0069
234909,2062.085,[2023-09-08 19:53:15 222],0.0077,0.0101
235024,2063.085,[2023-09-08 19:53:16 222],0.0077,0.0099
235136,2064.085,[2023-09-08 19:53:17 222],0.0166,0.0217
235250,2065.085,[2023-09-08 19:53:18 222],0.0124,0.0159
235367,2066.085,[2023-09-08 19:53:19 222],0.0051,0.0067
235482,2067.085,[2023-09-08 19:53:20 222],0.0044,0.0072
235596,2068.085,[2023-09-08 19:53:21 222],0.0052,0.0077
235710,2069.085,[2023-09-08 19:53:22 222],0.011,0.0214
235826,2070.085,[2023-09-08 19:53:23 222],0.011,0.0361
235939,2071.085,[2023-09-08 19:53:24 222],0.0081,0.0132
236053,2072.085,[2023-09-08 19:53:25 222],0.008,0.0099
236168,2073.085,[2023-09-08 19:53:26 222],0.0101,0.0131
236283,2074.085,[2023-09-08 19:53:27 222],0.0104,0.0132
236395,2075.085,[2023-09-08 19:53:28 222],0.0059,0.008
236510,2076.085,[2023-09-08 19:53:29 222],0.0049,0.0074
236624,2077.085,[2023-09-08 19:53:30 222],0.0037,0.0049
236739,2078.085,[2023-09-08 19:53:31 222],0.0029,0.0034
236854,2079.085,[2023-09-08 19:53:32 222],0.0029,0.0036
236964,2080.085,[2023-09-08 19:53:33 222],0.0027,0.0032
237096,2081.246,[2023-09-08 19:53:34 383],0.003,0.0035
237211,2082.246,[2023-09-08 19:53:35 383],0.0034,0.004
237327,2083.246,[2023-09-08 19:53:36 383],0.0178,0.0296
237440,2084.246,[2023-09-08 19:53:37 383],0.0427,0.1164
237555,2085.246,[2023-09-08 19:53:38 383],0.053,0.1098
237671,2086.246,[2023-09-08 19:53:39 383],0.0584,0.1181
237782,2087.246,[2023-09-08 19:53:40 383],0.0193,0.0357
237895,2088.246,[2023-09-08 19:53:41 383],0.0181,0.0283
238013,2089.246,[2023-09-08 19:53:42 383],0.0078,0.0111
238127,2090.246,[2023-09-08 19:53:43 383],0.008,0.0115
238239,2091.246,[2023-09-08 19:53:44 383],0.0091,0.0125
238355,2092.246,[2023-09-08 19:53:45 383],0.0095,0.0132
238469,2093.246,[2023-09-08 19:53:46 383],0.0086,0.0123
238581,2094.246,[2023-09-08 19:53:47 383],0.0101,0.0133
238698,2095.246,[2023-09-08 19:53:48 383],0.0072,0.01
238814,2096.246,[2023-09-08 19:53:49 383],0.0081,0.01
238930,2097.246,[2023-09-08 19:53:50 383],0.0076,0.0097
239043,2098.246,[2023-09-08 19:53:51 383],0.0071,0.0103
239160,2099.246,[2023-09-08 19:53:52 383],0.0104,0.0131
239276,2100.246,[2023-09-08 19:53:53 383],0.0328,0.0705
239394,2101.246,[2023-09-08 19:53:54 383],0.0374,0.0879
239509,2102.246,[2023-09-08 19:53:55 383],0.0616,0.125
239627,2103.246,[2023-09-08 19:53:56 383],0.0564,0.0975
239744,2104.246,[2023-09-08 19:53:57 383],0.0088,0.0136
239857,2105.246,[2023-09-08 19:53:58 383],0.0248,0.0302
239970,2106.246,[2023-09-08 19:53:59 383],0.0212,0.0277
240086,2107.246,[2023-09-08 19:54:00 383],0.0174,0.0209
240201,2108.246,[2023-09-08 19:54:01 383],0.0102,0.0149
240314,2109.246,[2023-09-08 19:54:02 383],0.0117,0.0185
240428,2110.246,[2023-09-08 19:54:03 383],0.0062,0.009
240542,2111.246,[2023-09-08 19:54:04 383],0.005,0.0073
240657,2112.246,[2023-09-08 19:54:05 383],0.0051,0.0069
240770,2113.246,[2023-09-08 19:54:06 383],0.0085,0.0134
240887,2114.246,[2023-09-08 19:54:07 383],0.007,0.0126
241001,2115.246,[2023-09-08 19:54:08 383],0.0073,0.0108
241118,2116.246,[2023-09-08 19:54:09 383],0.0367,0.0463
241231,2117.246,[2023-09-08 19:54:10 383],0.0312,0.0386
241344,2118.246,[2023-09-08 19:54:11 383],0.0323,0.0404
241459,2119.246,[2023-09-08 19:54:12 383],0.0238,0.0295
241575,2120.246,[2023-09-08 19:54:13 383],0.0194,0.0262
241687,2121.246,[2023-09-08 19:54:14 383],0.0223,0.0258
241802,2122.246,[2023-09-08 19:54:15 383],0.0179,0.0207
241917,2123.246,[2023-09-08 19:54:16 383],0.0162,0.0198
242033,2124.246,[2023-09-08 19:54:17 383],0.0135,0.0165
242145,2125.246,[2023-09-08 19:54:18 383],0.0279,0.0333
242261,2126.246,[2023-09-08 19:54:19 383],0.0174,0.0222
242376,2127.246,[2023-09-08 19:54:20 383],0.0122,0.0171
242491,2128.246,[2023-09-08 19:54:21 383],0.0109,0.0137
242606,2129.246,[2023-09-08 19:54:22 383],0.0191,0.0234
242720,2130.246,[2023-09-08 19:54:23 383],0.0213,0.0259
242837,2131.246,[2023-09-08 19:54:24 383],0.0139,0.0169
242952,2132.246,[2023-09-08 19:54:25 383],0.0063,0.0089
243069,2133.246,[2023-09-08 19:54:26 383],0.0287,0.0633
243187,2134.246,[2023-09-08 19:54:27 383],0.0395,0.1096
243304,2135.246,[2023-09-08 19:54:28 383],0.0654,0.118
243418,2136.246,[2023-09-08 19:54:29 383],0.0258,0.0705
243536,2137.246,[2023-09-08 19:54:30 383],0.0072,0.0097
243652,2138.246,[2023-09-08 19:54:31 383],0.0056,0.0073
243769,2139.246,[2023-09-08 19:54:32 383],0.0055,0.0072
243886,2140.246,[2023-09-08 19:54:33 383],0.0047,0.0062
244002,2141.246,[2023-09-08 19:54:34 383],0.0037,0.0046
244137,2142.408,[2023-09-08 19:54:35 545],0.0062,0.0085
244249,2143.408,[2023-09-08 19:54:36 545],0.0076,0.0123
244365,2144.408,[2023-09-08 19:54:37 545],0.0096,0.0165
244479,2145.408,[2023-09-08 19:54:38 545],0.0094,0.0122
244595,2146.408,[2023-09-08 19:54:39 545],0.0084,0.0126
244709,2147.408,[2023-09-08 19:54:40 545],0.0098,0.0142
244825,2148.408,[2023-09-08 19:54:41 545],0.0119,0.0157
244939,2149.408,[2023-09-08 19:54:42 545],0.0091,0.0125
245053,2150.408,[2023-09-08 19:54:43 545],0.0076,0.0114
245166,2151.408,[2023-09-08 19:54:44 545],0.0036,0.0049
245282,2152.408,[2023-09-08 19:54:45 545],0.0038,0.0055
245395,2153.408,[2023-09-08 19:54:46 545],0.0049,0.0074
245512,2154.408,[2023-09-08 19:54:47 545],0.0039,0.0045
245623,2155.408,[2023-09-08 19:54:48 545],0.0046,0.0054
245738,2156.408,[2023-09-08 19:54:49 545],0.0031,0.0044
245853,2157.408,[2023-09-08 19:54:50 545],0.0049,0.007
245966,2158.408,[2023-09-08 19:54:51 545],0.0042,0.0054
246078,2159.408,[2023-09-08 19:54:52 545],0.0033,0.0046
246192,2160.408,[2023-09-08 19:54:53 545],0.0054,0.0082
246306,2161.408,[2023-09-08 19:54:54 545],0.0112,0.0171
246420,2162.408,[2023-09-08 19:54:55 545],0.0082,0.0105
246534,2163.408,[2023-09-08 19:54:56 545],0.0093,0.0113
246649,2164.408,[2023-09-08 19:54:57 545],0.0156,0.0229
246763,2165.408,[2023-09-08 19:54:58 545],0.0087,0.0117
246874,2166.408,[2023-09-08 19:54:59 545],0.0314,0.0393
246989,2167.408,[2023-09-08 19:55:00 545],0.0163,0.0246
247105,2168.408,[2023-09-08 19:55:01 545],0.0113,0.0158
247220,2169.408,[2023-09-08 19:55:02 545],0.0165,0.0285
247332,2170.408,[2023-09-08 19:55:03 545],0.0236,0.0366
247449,2171.408,[2023-09-08 19:55:04 545],0.0134,0.0194
247564,2172.408,[2023-09-08 19:55:05 545],0.012,0.0164
247678,2173.408,[2023-09-08 19:55:06 545],0.0134,0.0189
247790,2174.408,[2023-09-08 19:55:07 545],0.011,0.0148
247905,2175.408,[2023-09-08 19:55:08 545],0.0121,0.017
248021,2176.408,[2023-09-08 19:55:09 545],0.0138,0.0182
248135,2177.408,[2023-09-08 19:55:10 545],0.0084,0.0125
248252,2178.408,[2023-09-08 19:55:11 545],0.0096,0.0134
248368,2179.408,[2023-09-08 19:55:12 545],0.0285,0.037
248485,2180.408,[2023-09-08 19:55:13 545],0.0174,0.0223
248597,2181.408,[2023-09-08 19:55:14 545],0.0069,0.0087
248714,2182.408,[2023-09-08 19:55:15 545],0.0101,0.0164
248830,2183.408,[2023-09-08 19:55:16 545],0.0033,0.0047
248946,2184.408,[2023-09-08 19:55:17 545],0.0043,0.0057
249059,2185.408,[2023-09-08 19:55:18 545],0.0045,0.0062
249176,2186.408,[2023-09-08 19:55:19 545],0.0095,0.0147
249293,2187.408,[2023-09-08 19:55:20 545],0.0077,0.0106
249403,2188.408,[2023-09-08 19:55:21 545],0.0072,0.0093
249517,2189.408,[2023-09-08 19:55:22 545],0.0146,0.0232
249633,2190.408,[2023-09-08 19:55:23 545],0.0151,0.0218
249748,2191.408,[2023-09-08 19:55:24 545],0.0112,0.0177
249865,2192.408,[2023-09-08 19:55:25 545],0.0063,0.0081
249977,2193.408,[2023-09-08 19:55:26 545],0.0052,0.0096
250092,2194.408,[2023-09-08 19:55:27 545],0.0074,0.0125
250208,2195.408,[2023-09-08 19:55:28 545],0.0041,0.0055
250323,2196.408,[2023-09-08 19:55:29 545],0.0033,0.0044
250435,2197.408,[2023-09-08 19:55:30 545],0.0089,0.0112
250551,2198.408,[2023-09-08 19:55:31 545],0.0106,0.0146
250665,2199.408,[2023-09-08 19:55:32 545],0.0062,0.0094
250780,2200.408,[2023-09-08 19:55:33 545],0.0283,0.0353
250896,2201.408,[2023-09-08 19:55:34 545],0.0309,0.0384
251011,2202.408,[2023-09-08 19:55:35 545],0.029,0.0342
251144,2203.569,[2023-09-08 19:55:36 706],0.0126,0.0154
251257,2204.569,[2023-09-08 19:55:37 706],0.0034,0.0049
251372,2205.569,[2023-09-08 19:55:38 706],0.0031,0.0037
251487,2206.569,[2023-09-08 19:55:39 706],0.0032,0.0037
251601,2207.569,[2023-09-08 19:55:40 706],0.0035,0.0041
251712,2208.569,[2023-09-08 19:55:41 706],0.0049,0.0061
251827,2209.569,[2023-09-08 19:55:42 706],0.006,0.0091
251943,2210.569,[2023-09-08 19:55:43 706],0.0038,0.0061
252056,2211.569,[2023-09-08 19:55:44 706],0.0032,0.004
252170,2212.569,[2023-09-08 19:55:45 706],0.0034,0.0041
252285,2213.569,[2023-09-08 19:55:46 706],0.0122,0.0159
252399,2214.569,[2023-09-08 19:55:47 706],0.0072,0.0116
252511,2215.569,[2023-09-08 19:55:48 706],0.0056,0.0066
252627,2216.569,[2023-09-08 19:55:49 706],0.0046,0.0055
252742,2217.569,[2023-09-08 19:55:50 706],0.0074,0.0099
252857,2218.569,[2023-09-08 19:55:51 706],0.0119,0.0157
252969,2219.569,[2023-09-08 19:55:52 706],0.0055,0.0067
253084,2220.569,[2023-09-08 19:55:53 706],0.0119,0.016
253200,2221.569,[2023-09-08 19:55:54 706],0.0125,0.016
253311,2222.569,[2023-09-08 19:55:55 706],0.006,0.0085
253424,2223.569,[2023-09-08 19:55:56 706],0.0048,0.0061
253538,2224.569,[2023-09-08 19:55:57 706],0.0088,0.0105
253653,2225.569,[2023-09-08 19:55:58 706],0.0045,0.0065
253764,2226.569,[2023-09-08 19:55:59 706],0.0118,0.0168
253880,2227.569,[2023-09-08 19:56:00 706],0.0085,0.0102
253995,2228.569,[2023-09-08 19:56:01 706],0.0097,0.0128
254109,2229.569,[2023-09-08 19:56:02 706],0.0323,0.0482
254224,2230.569,[2023-09-08 19:56:03 706],0.0432,0.1104
254336,2231.569,[2023-09-08 19:56:04 706],0.0604,0.1276
254453,2232.569,[2023-09-08 19:56:05 706],0.0183,0.0461
254568,2233.569,[2023-09-08 19:56:06 706],0.0045,0.0055
254680,2234.569,[2023-09-08 19:56:07 706],0.0047,0.006
254793,2235.569,[2023-09-08 19:56:08 706],0.0036,0.0047
254907,2236.569,[2023-09-08 19:56:09 706],0.003,0.0036
255022,2237.569,[2023-09-08 19:56:10 706],0.0062,0.0081
255134,2238.569,[2023-09-08 19:56:11 706],0.0077,0.0096
255248,2239.569,[2023-09-08 19:56:12 706],0.0061,0.0074
255363,2240.569,[2023-09-08 19:56:13 706],0.0029,0.0036
255477,2241.569,[2023-09-08 19:56:14 706],0.003,0.0035
255586,2242.569,[2023-09-08 19:56:15 706],0.0027,0.0032
255701,2243.569,[2023-09-08 19:56:16 706],0.0096,0.0116
255816,2244.569,[2023-09-08 19:56:17 706],0.0131,0.0158
255930,2245.569,[2023-09-08 19:56:18 706],0.009,0.0113
256043,2246.569,[2023-09-08 19:56:19 706],0.0042,0.0055
256159,2247.569,[2023-09-08 19:56:20 706],0.004,0.005
256273,2248.569,[2023-09-08 19:56:21 706],0.0029,0.0036
256385,2249.569,[2023-09-08 19:56:22 706],0.0064,0.0075
256499,2250.569,[2023-09-08 19:56:23 706],0.017,0.019
256615,2251.569,[2023-09-08 19:56:24 706],0.005,0.006
256730,2252.569,[2023-09-08 19:56:25 706],0.004,0.005
256840,2253.569,[2023-09-08 19:56:26 706],0.0066,0.0081
256955,2254.569,[2023-09-08 19:56:27 706],0.007,0.0093
257070,2255.569,[2023-09-08 19:56:28 706],0.0071,0.0102
257183,2256.569,[2023-09-08 19:56:29 706],0.006,0.0069
257295,2257.569,[2023-09-08 19:56:30 706],0.0038,0.0042
257411,2258.569,[2023-09-08 19:56:31 706],0.0035,0.0046
257525,2259.569,[2023-09-08 19:56:32 706],0.0046,0.0056
257638,2260.569,[2023-09-08 19:56:33 706],0.0109,0.0128
257751,2261.569,[2023-09-08 19:56:34 706],0.0092,0.011
257866,2262.569,[2023-09-08 19:56:35 706],0.0059,0.0075
257981,2263.569,[2023-09-08 19:56:36 706],0.0075,0.0093
258112,2264.731,[2023-09-08 19:56:37 868],0.0124,0.0143
258229,2265.731,[2023-09-08 19:56:38 868],0.0095,0.0127
258347,2266.731,[2023-09-08 19:56:39 868],0.0105,0.0153
258464,2267.731,[2023-09-08 19:56:40 868],0.0084,0.0099
258580,2268.731,[2023-09-08 19:56:41 868],0.0087,0.0115
258695,2269.731,[2023-09-08 19:56:42 868],0.0126,0.0158
258813,2270.731,[2023-09-08 19:56:43 868],0.0113,0.0139
258930,2271.731,[2023-09-08 19:56:44 868],0.0078,0.0104
259044,2272.731,[2023-09-08 19:56:45 868],0.0048,0.007
259162,2273.731,[2023-09-08 19:56:46 868],0.0045,0.0066
259278,2274.731,[2023-09-08 19:56:47 868],0.0045,0.0065
259392,2275.731,[2023-09-08 19:56:48 868],0.0029,0.0039
259503,2276.731,[2023-09-08 19:56:49 868],0.0065,0.0102
259619,2277.731,[2023-09-08 19:56:50 868],0.0168,0.0207
259736,2278.731,[2023-09-08 19:56:51 868],0.019,0.0222
259849,2279.731,[2023-09-08 19:56:52 868],0.0199,0.0238
259961,2280.731,[2023-09-08 19:56:53 868],0.0241,0.0272
260076,2281.731,[2023-09-08 19:56:54 868],0.0198,0.0256
260192,2282.731,[2023-09-08 19:56:55 868],0.0179,0.0226
260304,2283.731,[2023-09-08 19:56:56 868],0.0149,0.0193
260418,2284.731,[2023-09-08 19:56:57 868],0.0055,0.0077
260533,2285.731,[2023-09-08 19:56:58 868],0.006,0.0075
260649,2286.731,[2023-09-08 19:56:59 868],0.0048,0.0061
260760,2287.731,[2023-09-08 19:57:00 868],0.0083,0.0103
260874,2288.731,[2023-09-08 19:57:01 868],0.0109,0.0136
260990,2289.731,[2023-09-08 19:57:02 868],0.0054,0.0067
261105,2290.731,[2023-09-08 19:57:03 868],0.0029,0.0034
261216,2291.731,[2023-09-08 19:57:04 868],0.0033,0.0039
261332,2292.731,[2023-09-08 19:57:05 868],0.0039,0.0051
261448,2293.731,[2023-09-08 19:57:06 868],0.0031,0.0037
261560,2294.731,[2023-09-08 19:57:07 868],0.003,0.0038
261672,2295.731,[2023-09-08 19:57:08 868],0.0027,0.0032
261786,2296.731,[2023-09-08 19:57:09 868],0.0032,0.0039
261901,2297.731,[2023-09-08 19:57:10 868],0.002,0.0026
262013,2298.731,[2023-09-08 19:57:11 868],0.0019,0.0024
262126,2299.731,[2023-09-08 19:57:12 868],0.0022,0.0025
262241,2300.731,[2023-09-08 19:57:13 868],0.002,0.0024
262356,2301.731,[2023-09-08 19:57:14 868],0.0021,0.0025
262466,2302.731,[2023-09-08 19:57:15 868],0.002,0.0025
262582,2303.731,[2023-09-08 19:57:16 868],0.0024,0.0031
262697,2304.731,[2023-09-08 19:57:17 868],0.0025,0.003
262814,2305.731,[2023-09-08 19:57:18 868],0.0023,0.0028
262925,2306.731,[2023-09-08 19:57:19 868],0.0023,0.0028
263039,2307.731,[2023-09-08 19:57:20 868],0.0046,0.0062
263155,2308.731,[2023-09-08 19:57:21 868],0.0103,0.0125
263270,2309.731,[2023-09-08 19:57:22 868],0.0099,0.0121
263379,2310.731,[2023-09-08 19:57:23 868],0.0055,0.0071
263496,2311.731,[2023-09-08 19:57:24 868],0.0079,0.01
263611,2312.731,[2023-09-08 19:57:25 868],0.005,0.0068
263725,2313.731,[2023-09-08 19:57:26 868],0.0072,0.0118
263836,2314.731,[2023-09-08 19:57:27 868],0.009,0.0133
263952,2315.731,[2023-09-08 19:57:28 868],0.0423,0.0935
264069,2316.731,[2023-09-08 19:57:29 868],0.0453,0.119
264183,2317.731,[2023-09-08 19:57:30 868],0.0176,0.0427
264297,2318.731,[2023-09-08 19:57:31 868],0.0094,0.0237
264413,2319.731,[2023-09-08 19:57:32 868],0.0092,0.0287
264529,2320.731,[2023-09-08 19:57:33 868],0.0058,0.009
264639,2321.731,[2023-09-08 19:57:34 868],0.0046,0.0058
264753,2322.731,[2023-09-08 19:57:35 868],0.0079,0.0102
264869,2323.731,[2023-09-08 19:57:36 868],0.0357,0.108
264985,2324.731,[2023-09-08 19:57:37 868],0.0535,0.1454
265112,2325.893,[2023-09-08 19:57:39 030],0.0552,0.1445
265231,2326.893,[2023-09-08 19:57:40 030],0.0587,0.1523
265349,2327.893,[2023-09-08 19:57:41 030],0.0206,0.0449
265466,2328.893,[2023-09-08 19:57:42 030],0.0061,0.0085
265581,2329.893,[2023-09-08 19:57:43 030],0.0043,0.0066
265697,2330.893,[2023-09-08 19:57:44 030],0.0046,0.0064
265815,2331.893,[2023-09-08 19:57:45 030],0.0047,0.0069
265929,2332.893,[2023-09-08 19:57:46 030],0.0075,0.0125
266045,2333.893,[2023-09-08 19:57:47 030],0.0073,0.0113
266164,2334.893,[2023-09-08 19:57:48 030],0.0107,0.0171
266281,2335.893,[2023-09-08 19:57:49 030],0.0091,0.0134
266394,2336.893,[2023-09-08 19:57:50 030],0.0222,0.0259
266509,2337.893,[2023-09-08 19:57:51 030],0.0078,0.0097
266625,2338.893,[2023-09-08 19:57:52 030],0.0275,0.0328
266740,2339.893,[2023-09-08 19:57:53 030],0.0226,0.0283
266853,2340.893,[2023-09-08 19:57:54 030],0.0124,0.0176
266967,2341.893,[2023-09-08 19:57:55 030],0.0086,0.012
267082,2342.893,[2023-09-08 19:57:56 030],0.006,0.0098
267197,2343.893,[2023-09-08 19:57:57 030],0.0047,0.0059
267308,2344.893,[2023-09-08 19:57:58 030],0.0042,0.005
267423,2345.893,[2023-09-08 19:57:59 030],0.0047,0.0063
267538,2346.893,[2023-09-08 19:58:00 030],0.0063,0.0111
267653,2347.893,[2023-09-08 19:58:01 030],0.0056,0.009
267763,2348.893,[2023-09-08 19:58:02 030],0.0074,0.0129
267879,2349.893,[2023-09-08 19:58:03 030],0.0114,0.016
267994,2350.893,[2023-09-08 19:58:04 030],0.0068,0.0104
268108,2351.893,[2023-09-08 19:58:05 030],0.0075,0.0104
268220,2352.893,[2023-09-08 19:58:06 030],0.0069,0.0094
268335,2353.893,[2023-09-08 19:58:07 030],0.0081,0.0125
268451,2354.893,[2023-09-08 19:58:08 030],0.0137,0.0206
268562,2355.893,[2023-09-08 19:58:09 030],0.0143,0.0208
268675,2356.893,[2023-09-08 19:58:10 030],0.0214,0.0318
268791,2357.893,[2023-09-08 19:58:11 030],0.0205,0.0299
268907,2358.893,[2023-09-08 19:58:12 030],0.0177,0.0274
269018,2359.893,[2023-09-08 19:58:13 030],0.018,0.025
269134,2360.893,[2023-09-08 19:58:14 030],0.0118,0.0173
269250,2361.893,[2023-09-08 19:58:15 030],0.0126,0.0184
269365,2362.893,[2023-09-08 19:58:16 030],0.0099,0.0125
269474,2363.893,[2023-09-08 19:58:17 030],0.0097,0.0158
269589,2364.893,[2023-09-08 19:58:18 030],0.0126,0.0169
269706,2365.893,[2023-09-08 19:58:19 030],0.0123,0.0173
269820,2366.893,[2023-09-08 19:58:20 030],0.0049,0.0072
269933,2367.893,[2023-09-08 19:58:21 030],0.0027,0.0033
270048,2368.893,[2023-09-08 19:58:22 030],0.0027,0.0031
270162,2369.893,[2023-09-08 19:58:23 030],0.0027,0.0031
270271,2370.893,[2023-09-08 19:58:24 030],0.0026,0.0031
270386,2371.893,[2023-09-08 19:58:25 030],0.0023,0.0026
270502,2372.893,[2023-09-08 19:58:26 030],0.0022,0.0025
270618,2373.893,[2023-09-08 19:58:27 030],0.0022,0.0025
270728,2374.893,[2023-09-08 19:58:28 030],0.0024,0.0028
270844,2375.893,[2023-09-08 19:58:29 030],0.0023,0.0026
270958,2376.893,[2023-09-08 19:58:30 030],0.0021,0.0025
271070,2377.893,[2023-09-08 19:58:31 030],0.0026,0.0031
271183,2378.893,[2023-09-08 19:58:32 030],0.0037,0.0048
271297,2379.893,[2023-09-08 19:58:33 030],0.005,0.0065
271413,2380.893,[2023-09-08 19:58:34 030],0.0032,0.0038
271529,2381.893,[2023-09-08 19:58:35 030],0.0027,0.0033
271640,2382.893,[2023-09-08 19:58:36 030],0.0023,0.003
271754,2383.893,[2023-09-08 19:58:37 030],0.0037,0.0045
271870,2384.893,[2023-09-08 19:58:38 030],0.0089,0.0107
271983,2385.893,[2023-09-08 19:58:39 030],0.0031,0.0039
272109,2387.054,[2023-09-08 19:58:40 191],0.0032,0.0038
272224,2388.054,[2023-09-08 19:58:41 191],0.0029,0.0036
